,iteration,median_filter_window_frontal_display,category_count_score,f1_per_timestamp,f1_per_annotation,f1_per_prediction
141,1,103,0.1494047535673603,0.39251938917537144,0.5661918800706627,0.26736058935928836
142,1,105,0.14958201325216072,0.3926165409332839,0.565705340536952,0.26643177144070973
143,1,107,0.1493830684282636,0.39271068486397215,0.5651186332993368,0.2673088047978725
144,1,109,0.14912746304309196,0.392833797105485,0.5636029672290721,0.26765098851194885
145,1,111,0.1489537869530442,0.39294822485972436,0.5627493578639392,0.26820045101034057
146,1,113,0.14935624384138896,0.3932524904401045,0.562996800147121,0.2678205409494174
147,1,115,0.14971035318537082,0.3932034070132769,0.5616236438846088,0.26872937890107085
148,1,117,0.14998172372135582,0.39328174945808836,0.5607926013403229,0.267360990337753
149,1,119,0.15054786549072646,0.3933395004575919,0.5609683438401281,0.2669702732377522
150,1,121,0.15053631671215748,0.3932847851280856,0.5611862557317072,0.26709960778092456
151,1,123,0.15115804530973412,0.39303856242791324,0.5629663264332441,0.26670880855714363
152,1,125,0.15096539574347284,0.39293039364468874,0.5632966961023376,0.2664463507353062
153,1,127,0.15073963348592598,0.39295668231699976,0.5624895245850962,0.2660182919807629
154,1,129,0.1512839269844286,0.39296888810124825,0.5626494996088256,0.26458024054934887
155,1,131,0.15237902379297139,0.39280046477677594,0.5619279820569013,0.263833933578246
156,1,133,0.15245689343032276,0.3928134338286206,0.5615748645953391,0.2635339485981923
157,1,135,0.1527003885537918,0.3926927578558292,0.5581912481302669,0.26317819845553
158,1,137,0.15248717213359814,0.3925288576861143,0.558129505260522,0.26313704319702735
159,1,139,0.1530785396173788,0.39248262914314413,0.5583791119735962,0.2627083856499927
160,1,141,0.1529755332576411,0.39227123722872703,0.5572030689964956,0.26168719413413555
161,1,143,0.15286267014731442,0.3921498840111316,0.5561867776321658,0.2617560943101809
162,1,145,0.15307765953259353,0.39193865656210963,0.5543738134835887,0.2620802041282954
163,1,147,0.1531210139759151,0.39192261647135623,0.5519557319418507,0.26234360345521907
164,1,149,0.15329960800448356,0.3916597788231658,0.5504672747408931,0.26210273273346035
165,1,151,0.15361222032894828,0.3917166399901655,0.5517667920055074,0.26180214260432383
166,1,153,0.15376344730719985,0.3914751459597367,0.5493679374347631,0.26137988954579383
167,1,155,0.1544398795970471,0.39163350732680274,0.5501527214145676,0.26091037180056675
168,1,157,0.1552733274692675,0.3914306438538548,0.5504102862354725,0.26026431936479655
169,1,159,0.15469670656661233,0.3917807473204787,0.5510043360792976,0.26036464434423706
170,1,161,0.15504566132382644,0.39158774400739416,0.5506816546840279,0.25923098233353625
171,1,163,0.15568941577922343,0.39155699873482236,0.5510426490336524,0.2590770212533064
172,1,165,0.15615096640709947,0.3913444747536218,0.5506378209299788,0.2589850165565338
173,1,167,0.15657317956960387,0.39134503140381444,0.5509771357322103,0.25918441971215506
174,1,169,0.156476021697559,0.3911954402948129,0.5495917361533318,0.2591650643889321
175,1,171,0.1588706122523112,0.3910863741403165,0.5476440595894975,0.2593138491490583
176,1,173,0.15893297247493934,0.39093936358484715,0.546069712602981,0.25883081028971056
177,1,175,0.15932982657251316,0.39065846802975257,0.5450021422025155,0.25795504362134847
178,1,177,0.15906736318513764,0.39047683403877514,0.5436085057565144,0.25813583579751725
179,1,179,0.15936898676827488,0.39025778222657426,0.5421065127294847,0.2577665678056032
180,2,1,0.12749435496457615,0.38523297393772954,0.5644794507579282,0.27164641952839175
181,2,3,0.13948272632956885,0.3854715903050546,0.5695789211923021,0.2733451116415768
182,2,5,0.14371989487117523,0.38554893095647597,0.5683866092325017,0.2737911529606288
183,2,7,0.14615794181527547,0.3857428275050151,0.567919119251456,0.27583499358576963
184,2,9,0.14684694385270694,0.3859259653918685,0.5647907119271304,0.27705057744732076
185,2,11,0.14753051720910076,0.3861150109089408,0.5642142927895636,0.2776135642143987
186,2,13,0.14836376454500105,0.3864831852156782,0.5635387846913336,0.2783764868755302
187,2,15,0.14889346308767953,0.38673411821667564,0.5646966851124786,0.27968641147891365
188,2,17,0.1489231771239685,0.38682331661699515,0.5638969009710237,0.2806587498624977
189,2,19,0.14920897675525766,0.386873789353006,0.5638379422784492,0.2785881015148525
190,2,21,0.14945479914939988,0.38695330479587575,0.5624562311428866,0.27811106525601065
191,2,23,0.14992638080252693,0.38702417881266743,0.5607208822416119,0.2772884876598531
192,2,25,0.14991481677629676,0.3869725043981858,0.5605576682762287,0.2767425264076961
193,2,27,0.14963034038339715,0.38708327242554846,0.5604286333130345,0.2761582067534435
194,2,29,0.14960899119067708,0.38726530755417393,0.5609991363184258,0.2767667092521316
195,2,31,0.14990113906151753,0.3873919070080717,0.5620733780197896,0.2762929790045372
196,2,33,0.15022168099460817,0.3874987123845416,0.564420227076148,0.276771495214298
197,2,35,0.15007329721982923,0.3876701728283538,0.5653761433210968,0.27655988170163565
198,2,37,0.14990683329562574,0.38775400272890365,0.5621509936348349,0.27705371276342716
199,2,39,0.15038904880011641,0.38772414935741706,0.5650310607899013,0.2772319787178582
200,2,41,0.15060184513126912,0.38793556492470804,0.5676546678722644,0.27663753411157815
201,2,43,0.15091933986118758,0.3881729718005741,0.5680539663979723,0.27651299668616974
202,2,45,0.14999650375688015,0.38833509777774616,0.5678050711556076,0.276390759672711
203,2,47,0.15028687383863373,0.3884937414649575,0.5671690136046887,0.2769657849272157
204,2,49,0.1501948080079731,0.38871768251778654,0.5676434109313245,0.27755128210546914
205,2,51,0.15024860681564656,0.38882712564158645,0.567547679838124,0.27751286754488386
206,2,53,0.15053578073738313,0.3889368790055915,0.567547679838124,0.27781330612968413
207,2,55,0.15058356049101856,0.38907789475132387,0.5673626566420165,0.2766195183598001
208,2,57,0.1497884481321791,0.38900238691067374,0.5666334076174782,0.27681969137861373
209,2,59,0.14979016683475813,0.38910739790814536,0.5659133202103795,0.27586373450151774
210,2,61,0.1499917255136521,0.38932662211239494,0.5665076573349157,0.27517978676005084
211,2,63,0.14984394084843472,0.38943954842253675,0.5663530933719423,0.2752204682695266
212,2,65,0.15001486275728967,0.3895269809608185,0.5660854904189607,0.27438398985481305
213,2,67,0.14995100988483132,0.38966497571180403,0.5640863951363917,0.274094744793834
214,2,69,0.14957223492469612,0.38985430730367254,0.5633373035028887,0.27405280125641324
215,2,71,0.1493407189633142,0.3899418565684778,0.5640265982129254,0.2742116325893704
216,2,73,0.14894040109813306,0.3899701648879466,0.563269783467916,0.27503069382989176
217,2,75,0.14912212951347475,0.3901661246800261,0.5654041768959905,0.2755076659730827
218,2,77,0.1490395182892031,0.39033718660951455,0.5654197912609885,0.275971020336578
219,2,79,0.14935737942616784,0.39048825488110506,0.565305240130977,0.27532833335454865
220,2,81,0.14949079385615335,0.39066649091377587,0.5655310891147193,0.27486983291444894
221,2,83,0.14918665021957903,0.3908202494751009,0.5646034270371161,0.27572302942570087
222,2,85,0.1490663838803513,0.39099703300123584,0.5646703529423881,0.27623333053206645
223,2,87,0.14953010028870237,0.3912263332676346,0.5644418772450459,0.2756604568316341
224,2,89,0.14930462883448575,0.3915108474151928,0.5633892445134882,0.27497159640601027
225,2,91,0.149038407466586,0.391629200534552,0.5625636718744768,0.27491516136121397
226,2,93,0.148597763533977,0.39170133772010596,0.5620161799254056,0.27553504389727274
227,2,95,0.14885893120844712,0.3919732942043807,0.560871185871963,0.2748930921744465
228,2,97,0.14867687050475883,0.39218361934864093,0.5610833559589452,0.27428270078623546
229,2,99,0.14942637565884107,0.3924549012113178,0.5605195497910771,0.275288623897062
230,2,101,0.14973521151014843,0.39277383495542273,0.5600911728491447,0.27479929186447877
231,2,103,0.14969135099156913,0.39309236721647123,0.5602644756220294,0.2754912105743447
232,2,105,0.1497468132025606,0.39312233444966754,0.559867287368908,0.27525278730065045
233,2,107,0.14999500757637604,0.3932533685149679,0.5587669120769062,0.27464420232263226
234,2,109,0.1506271257991793,0.39347914145063106,0.5629689940217035,0.2746022710354791
235,2,111,0.14945875825315585,0.39371605344778693,0.5627898876663902,0.27426330070609795
236,2,113,0.1495206356853141,0.3937817337360458,0.5632387443848054,0.27369690360630866
237,2,115,0.14973333831367266,0.3937937874404421,0.5622851189755141,0.2737270287539317
238,2,117,0.14938349501323708,0.39395903230553786,0.5654358326952303,0.27437285912315507
239,2,119,0.14953269703686972,0.3943275550464967,0.5654814158604007,0.27330856925272873
240,2,121,0.15045512074704273,0.39429944657330024,0.5656725734424765,0.27369540887610944
241,2,123,0.15118361433419727,0.39440736263314896,0.5642338309155711,0.2736729574318474
242,2,125,0.15154757378634906,0.3945038676684633,0.5635041070085997,0.27375548388271803
243,2,127,0.15177975665451535,0.3944869304129683,0.5627019709023746,0.273975852365478
244,2,129,0.15123042341998913,0.39455872508255796,0.5636203273185761,0.27299068886372907
245,2,131,0.15217503984300795,0.39455127472985857,0.5637167841356563,0.27342596168755634
246,2,133,0.15239278935827855,0.3945758464135382,0.5627932476975807,0.27331534075154357
247,2,135,0.15291275577158744,0.3945704244782524,0.5643181766952579,0.27394193285673263
248,2,137,0.15281852496497544,0.3944974828743007,0.5632950689567102,0.27308808489779984
249,2,139,0.15340594267900645,0.39452936269572925,0.5628004570004522,0.2740927106206105
250,2,141,0.15351544137967674,0.3945684956643472,0.5634636835938006,0.27343583460931586
251,2,143,0.15346601652961467,0.39449275672940354,0.5620090267960665,0.27240549210058285
252,2,145,0.1540058766313446,0.39431533636949107,0.560766018032531,0.2725150991184723
253,2,147,0.1540210949373373,0.39428839130105126,0.5593062344514831,0.272803331026212
254,2,149,0.15532239500086506,0.394318448040943,0.5576500773253839,0.2723370729951719
255,2,151,0.1556828033433421,0.3945395927228143,0.5566779085078506,0.27206912873261446
256,2,153,0.15532921360187804,0.3944172316539839,0.55526404780373,0.27164175416440306
257,2,155,0.15567545987564108,0.3943304491794766,0.5504237438054398,0.27077890124405163
258,2,157,0.15550084070715844,0.394498100460977,0.5491137582796143,0.2707202573322582
259,2,159,0.15641698110199462,0.3946233035529952,0.5487441573869157,0.2701778465681955
260,2,161,0.15651191384236654,0.394650634420323,0.550386907863259,0.26947612451353675
261,2,163,0.15646446590069926,0.3944118310337819,0.5499144820152442,0.26875553744572434
262,2,165,0.15796201089446996,0.3943203009837344,0.5487739883168404,0.26807697141016035
263,2,167,0.15748275786124166,0.39417580414245107,0.548989076093868,0.2667244274136021
264,2,169,0.15954797780915103,0.393841212955014,0.5481039142529825,0.2676799607734447
265,2,171,0.1604565101316752,0.39355077459356574,0.5475530260496395,0.26763352882626307
266,2,173,0.16208545628161225,0.39323732897846153,0.5468604120813719,0.26676026875774433
267,2,175,0.16123593647861037,0.39303642761131413,0.5461867536098121,0.26573498054526656
268,2,177,0.16273557471552516,0.3928529594645696,0.5463255519101545,0.26673626778095877
269,2,179,0.16252612282449144,0.39246151397381174,0.5464992966569333,0.2668350750412382
270,3,1,0.12795409528129784,0.3892474730530943,0.5806199731733045,0.25966406340017795
271,3,3,0.14093299490267883,0.3895160461188802,0.582345026652505,0.26213253689161814
272,3,5,0.14469807274403965,0.389809050446392,0.584144240168037,0.26225897166737505
273,3,7,0.14696429018054577,0.39005226847790997,0.5823885274168569,0.2626220630810558
274,3,9,0.14820596332561603,0.3902485018774123,0.5827256310183581,0.26293233170439606
275,3,11,0.14890453228621342,0.3903684563741452,0.5839622825178798,0.2643190978079278
276,3,13,0.1498461534064037,0.3903902148501958,0.5799002292696754,0.2637721526985917
277,3,15,0.14967493700787485,0.39066585364564366,0.5826418716947867,0.2646248431547449
278,3,17,0.1500299432504238,0.3908295984654773,0.5805695713305796,0.26492404667969643
279,3,19,0.15089131156673763,0.39087444446564484,0.5820005443052091,0.26624073692186
280,3,21,0.1502113024085531,0.39117290502021695,0.5821794314474117,0.2653759095244198
281,3,23,0.14994281121955857,0.39135758239468077,0.5815047812075315,0.2650003659544883
282,3,25,0.1499306050580942,0.3915493219353278,0.5808310392497252,0.2656424106406424
283,3,27,0.1495695664742356,0.39176223777294855,0.580651016218612,0.26549302097510036
284,3,29,0.14942962611839233,0.3919260842044558,0.5798462430817557,0.2662878566580659
285,3,31,0.14970475355012616,0.39205015155813555,0.5799953289425867,0.2675209060782325
286,3,33,0.14967183752881746,0.39222329623726243,0.5804329093917232,0.2671831177770477
287,3,35,0.14982644988175053,0.3922178505107006,0.5797820795837181,0.26761810640937655
288,3,37,0.1503978162267132,0.3924698756339888,0.5797820795837181,0.26769031295395695
289,3,39,0.1500349139518679,0.39258016203104423,0.5794463299731316,0.2676663503010605
290,3,41,0.15012374890044874,0.3927759381865651,0.5787419938045616,0.267554718091241
291,3,43,0.15015928771377826,0.39289669458608933,0.5784785017483214,0.26736648357088816
292,3,45,0.14981703566643684,0.3929584209800219,0.5781355528892254,0.2670718368577484
293,3,47,0.14955740366201575,0.39317197564027495,0.5788984304067528,0.26749761282141027
294,3,49,0.15027726666818686,0.39332792998225524,0.5787761502470599,0.26801396905383035
295,3,51,0.15045499121828168,0.3935204474186858,0.5782196199929839,0.26839144513228747
296,3,53,0.15063275668224888,0.3935740947123705,0.5776228025781036,0.26794108067104505
297,3,55,0.1517188923721263,0.39367737950953346,0.5767320402494969,0.26810212164928243
298,3,57,0.15192441225652267,0.39384842292155614,0.5760288885868718,0.26905259718885205
299,3,59,0.15219287252657301,0.39387551564454765,0.5754969747742927,0.2694879679127723
300,3,61,0.1521765090651837,0.39396167559199363,0.5775267716087754,0.26916734256163755
301,3,63,0.15234092868534418,0.39402024452351986,0.5775986121229526,0.2689119207029797
302,3,65,0.15219222980061684,0.39429471149736534,0.5795206016674129,0.26971713525798896
303,3,67,0.15214364513739825,0.3944017088261497,0.5793337252399903,0.2700536015810602
304,3,69,0.15269567542973858,0.39451888337088226,0.5786902171450831,0.2697589741547672
305,3,71,0.1523891550578093,0.3945739937374913,0.5787352671858713,0.27030806058152396
306,3,73,0.15250490280394594,0.39471312232248223,0.5781394083006965,0.2698668775390952
307,3,75,0.15268919383121807,0.3947420376505447,0.5777981713875224,0.2699907757327025
308,3,77,0.15269493248313815,0.39486348053027387,0.5774023906614364,0.27069762491428234
309,3,79,0.15320136846977997,0.3949126846820185,0.5790924052317337,0.27106112641210417
310,3,81,0.15381075206664493,0.39497878500762373,0.5782156121402097,0.27109040275075735
311,3,83,0.15398917937428844,0.395006513893097,0.5835694089845357,0.26959744731494323
312,3,85,0.1538449409889874,0.3950680282844323,0.5833776811101862,0.26985735324148197
313,3,87,0.15388487154104794,0.3952433265460403,0.5832670205443594,0.2703313794889492
314,3,89,0.15320920309238215,0.3951951325575792,0.5811163702719593,0.2694729724076903
315,3,91,0.15329739417883997,0.3951057941420622,0.5806783795260236,0.2701519884745531
316,3,93,0.152744567270446,0.3951971708085673,0.5800729105160247,0.27031327864003857
317,3,95,0.15206800919004984,0.3952115060306502,0.5765634665106525,0.2688802752100972
318,3,97,0.15163856381726995,0.39532401829905234,0.5770233144363061,0.2697132693663414
319,3,99,0.1517159750525983,0.39547191636111206,0.577447561363604,0.26927629920246543
320,3,101,0.15159639459321003,0.39546837646007166,0.5763088674236275,0.269902837805114
321,3,103,0.15115623745183004,0.3954299229134048,0.5755849614367713,0.27000601313910655
322,3,105,0.15125854474157982,0.3955991937748865,0.5751508168494867,0.26958821301183017
323,3,107,0.1507352827579552,0.39558851384340155,0.5743167521175864,0.271302411654159
324,3,109,0.1515613627257495,0.39563819200681316,0.5739463656619075,0.27136311428681303
325,3,111,0.15213123095311537,0.395536252638166,0.5733640235059403,0.2717268522957889
326,3,113,0.15204623657052083,0.3955941299876195,0.5708000751364847,0.27090894139593474
327,3,115,0.15236672819803299,0.3957886390332649,0.571042206958708,0.27112795422256125
328,3,117,0.15233896939590388,0.39600907745252417,0.5702817384443438,0.271027057557467
329,3,119,0.15280005277577316,0.39606547086731736,0.5688565910638383,0.270896744192514
330,3,121,0.15290152100155957,0.39604737927056954,0.5672012486962209,0.2690425400603344
331,3,123,0.15299599604460384,0.39603008525115774,0.5658924449500776,0.2690646992988219
332,3,125,0.15232653457007825,0.395942260284318,0.5649921018020423,0.26908520973833355
