,iteration,median_filter_window_none,category_count_score,f1_per_timestamp,f1_per_annotation,f1_per_prediction
66,0,133,0.2011184280153604,0.39629810082305317,0.5245871727108453,0.2871748264683349
67,0,135,0.20170643394554788,0.395985469365583,0.5211076092698822,0.28886993963216545
68,0,137,0.20465237464392572,0.39592786199763236,0.5178113245594047,0.28973376911794063
69,0,139,0.20572316333487214,0.3956605868357223,0.516300037564429,0.2903176520425616
70,0,141,0.20644314584557164,0.39545428272219846,0.5125350239023815,0.2912843895195438
71,0,143,0.20705640003111989,0.39556922848133463,0.5108984647723795,0.2931016439205922
72,0,145,0.2059182204187708,0.3947840356605696,0.5058891425541895,0.29197129873870104
73,0,147,0.2057003124946686,0.3947697092743633,0.5045068266816499,0.2941013400754203
74,0,149,0.20828304115100527,0.39410963703877544,0.5050359591917267,0.2926976886498474
75,0,151,0.20961556669382617,0.39390738682310655,0.5051415025440238,0.29447097349750456
76,0,153,0.2132790780586584,0.3934337098925632,0.5031589908065125,0.2934377250316453
77,0,155,0.2161490152087004,0.3931535544289672,0.5015292258829515,0.2956398233461936
78,0,157,0.21905111500786797,0.3932962900191141,0.4997307728824005,0.2957529058894014
79,0,159,0.22084164508016826,0.3933435196143977,0.49989061434358006,0.2944775087966653
80,0,161,0.22328772129434554,0.39341439502681547,0.4952105492077418,0.29521153137408784
81,0,163,0.22447860457697702,0.39302242609239524,0.4955704513461932,0.295244737562776
82,0,165,0.22699396773350874,0.39306464623823245,0.49404238830320885,0.2950215804172445
83,0,167,0.2277921260474825,0.3927370532912593,0.49283826903001204,0.29501316912620246
84,0,169,0.22975323260417727,0.3928942180398215,0.49340407208710413,0.2965309324313649
85,0,171,0.2319444456012578,0.3931918612274111,0.4919145695377491,0.2968108883028617
86,0,173,0.23295026102797553,0.3930933614918022,0.4883386943466386,0.2997249631136095
87,0,175,0.2329781223199901,0.3926633396538,0.48179800575350035,0.3009783333766922
88,0,177,0.23705074363675022,0.3925088907692322,0.4801365114962675,0.30262032534109123
89,0,179,0.24111102666597017,0.3920935591065337,0.477640009541143,0.3033997188423892
90,1,1,0.127884102780224,0.38669585360588005,0.5743840012685325,0.25670521981171207
91,1,3,0.15371337600073026,0.3872466877012943,0.576386012624078,0.2683873538441731
92,1,5,0.16082147361546437,0.3875633230505517,0.5768799797670704,0.2714515476696509
93,1,7,0.16471141322261637,0.3878628315448485,0.5784291603653721,0.272937810131713
94,1,9,0.16769489537369608,0.3882153946171264,0.5789221844617911,0.27412029910278796
95,1,11,0.1699539832159195,0.3886966217964469,0.5775611066511942,0.27619511812223807
96,1,13,0.17170706129655391,0.38915437848109147,0.5778078204528467,0.2777242227650136
97,1,15,0.1725288365790332,0.38949395868927816,0.5775131799111829,0.27762769046631053
98,1,17,0.17380204155496784,0.38996786235274,0.5784784308764339,0.27789560488918763
99,1,19,0.1746053926825105,0.3902167195617533,0.579393474849799,0.2781075267921066
100,1,21,0.17427298525573745,0.39057104580712315,0.5792827520585684,0.2792638522702322
101,1,23,0.175595885233774,0.39085965851727983,0.5770456808330608,0.2798715282323217
102,1,25,0.17623003452683478,0.39115178364739167,0.5776023908329525,0.28083373888457436
103,1,27,0.177635197062783,0.39155334253374063,0.5785960202734854,0.2805779618030964
104,1,29,0.17790534980153166,0.3918935694604385,0.5783221155313811,0.2797444531109278
105,1,31,0.1779067640629994,0.3922154488656312,0.578543256785819,0.27970963833922086
106,1,33,0.1784343130457764,0.3925521873361491,0.5787240370130925,0.27987450859459967
107,1,35,0.17824315213344485,0.3928611851116121,0.5781307163648268,0.2816753034530791
108,1,37,0.17819572755221366,0.39334080317729564,0.5781307163648268,0.2820752760493938
109,1,39,0.17839894980555773,0.39374534844401354,0.5780102946470687,0.2824381832382544
110,1,41,0.17899162342422606,0.39413853263904075,0.577583733202025,0.28260560401671436
111,1,43,0.17962612833578642,0.39435003573291866,0.5761901539855562,0.282861482334074
112,1,45,0.179267818804104,0.3946876599325196,0.5766216281524279,0.2837071832714929
113,1,47,0.17944742737648567,0.39495288655671007,0.5762592310948739,0.28365544148748045
114,1,49,0.18053818472162256,0.3953249127383596,0.5759853102378019,0.28381576274927856
115,1,51,0.18075268337923478,0.3954942668458822,0.5754809415953414,0.2838955410245972
116,1,53,0.18143457597041326,0.39593181658788745,0.5752782442815364,0.28413138499406876
117,1,55,0.18137036346832408,0.39626309465952625,0.5749832030726615,0.2847685184326808
118,1,57,0.18188048084457156,0.3966041128052586,0.5747246872748083,0.2859681010402211
119,1,59,0.18189373180169716,0.3967639201522483,0.5741298287754465,0.28550042044578194
120,1,61,0.18180993643764395,0.39704593482613726,0.5735816128433241,0.2855809748901717
121,1,63,0.18166684018253743,0.39725775515112544,0.5733076785336707,0.28541327870563554
122,1,65,0.18279161038747388,0.3975519327522511,0.5733076785336707,0.28549361005736584
123,1,67,0.1832655864354352,0.39772113081446514,0.5717268327818059,0.284341452228196
124,1,69,0.18433701285461965,0.3979294417455509,0.5701382434820669,0.28533029931219683
125,1,71,0.1850962107762542,0.39831859414579035,0.5713802856448562,0.2854908250801475
126,1,73,0.1852513780020745,0.39834734368912905,0.5709752639954951,0.28560632004496395
127,1,75,0.18612572658765453,0.39867426202062256,0.5708513722929439,0.2853437592707913
128,1,77,0.18577323078887448,0.3988700499341965,0.568776140448313,0.2861442098588781
129,1,79,0.18702799614170487,0.3988914749771188,0.5665464948383995,0.286395795321316
130,1,81,0.18779789888945272,0.3991148832582496,0.5671709450928389,0.28606985779035904
131,1,83,0.1884161430604311,0.3992384749886558,0.5677197880433892,0.2858208322548283
132,1,85,0.1890027223319754,0.3994004988551861,0.5667462987150301,0.2870379002234059
133,1,87,0.18902122776515645,0.399324880582909,0.5644478580596461,0.2877724623575019
134,1,89,0.19051679947798122,0.3994859219650045,0.5644876061817822,0.2881068637597812
135,1,91,0.19193333269845672,0.39940574652293526,0.5644876061817822,0.28683473456137965
136,1,93,0.1923714694463476,0.39959473893573055,0.5644876061817822,0.28665758895538535
137,1,95,0.19178104947246297,0.39980001329716985,0.5633254876120214,0.28726484520032
138,1,97,0.19181137390298814,0.40012997657580474,0.562981918521097,0.28687294441221395
139,1,99,0.1930305015916606,0.40041443488558254,0.5624191192729191,0.2867816868280038
140,1,101,0.19295127575535206,0.4007685835435705,0.5600412857009595,0.28832150750569857
141,1,103,0.19148991653898514,0.4008452414888867,0.5596928632938291,0.28825227068277876
142,1,105,0.1924105746125315,0.40138667803495426,0.5597726913703842,0.2899999530042628
143,1,107,0.19326758839733268,0.40164809549317354,0.5596026963636408,0.29026058407518857
144,1,109,0.19423793994160538,0.40197333194672186,0.5605308261643642,0.2902505563361145
145,1,111,0.1962569753160103,0.40214767071834573,0.5581809614015703,0.28891996610549003
146,1,113,0.19721997825799928,0.4024174928492957,0.557874877886415,0.289859866774945
147,1,115,0.19725821815729652,0.40269782146886196,0.5577110125366096,0.2902221195295779
148,1,117,0.19822811509392055,0.4029635870445057,0.5577694355616637,0.28957949739417194
149,1,119,0.19906991837034696,0.40331057008188465,0.5558853359298684,0.29042057122804016
150,1,121,0.19936522036495005,0.40368667190951474,0.556343197776232,0.2920576029113588
151,1,123,0.20165481449104958,0.4040054677788604,0.5526089195581461,0.2932249298794633
152,1,125,0.20271380286392313,0.4041894700764082,0.5537562961199844,0.29245655060462183
153,1,127,0.20307959611485346,0.4043512504276512,0.5518848266932495,0.291038679680267
154,1,129,0.20660553995551736,0.4043329697369661,0.5508144677532193,0.2930447608446047
155,1,131,0.20687914652917594,0.40425860497956595,0.5483834015997004,0.2935291975102447
156,1,133,0.20709335426590883,0.4041260778421166,0.5462402747870052,0.2906443315780819
157,1,135,0.2097624928586876,0.404172742033419,0.5469216532677359,0.29147162977705665
158,1,137,0.21128635890520917,0.4043039940016864,0.5451342359227149,0.29266032814397036
159,1,139,0.21157676802047012,0.4040382641666949,0.5437777450849215,0.2938276016539079
160,1,141,0.21034009115611702,0.40369402111291713,0.5438275703246912,0.29198606158763274
161,1,143,0.21216611975438796,0.40336071449143496,0.5417708920168501,0.291172792260931
162,1,145,0.21416313543492965,0.40310141842174657,0.5384722373676208,0.29168096092707685
163,1,147,0.21536331791337404,0.4028399159770246,0.5359625809872928,0.2925883899180957
164,1,149,0.21694040994779581,0.4026952404190549,0.5351660054821272,0.2935047642045641
165,1,151,0.2186213007110974,0.40226221643399956,0.5322620638121427,0.2932560943810984
166,1,153,0.21998378961345902,0.4024033199348008,0.5310661315302408,0.2946953422678695
167,1,155,0.2219519508630918,0.40240941186522183,0.5286941073540767,0.29649073211955895
168,1,157,0.22296124869381156,0.4020723990345381,0.5269019409506358,0.2951075922525018
169,1,159,0.2254239851682595,0.4019564932675133,0.5234840253466757,0.2970598333163085
170,1,161,0.2252336222636189,0.4018353897286618,0.5227962337794919,0.29654408242173885
171,1,163,0.22722264621669688,0.4015848422597888,0.5162461167629322,0.2984170148510933
172,1,165,0.22977930435403474,0.4015529474123129,0.5164670548080537,0.298717098176075
173,1,167,0.23349424519509396,0.4015980307890444,0.5161664112708956,0.2994850812194061
174,1,169,0.2325446137297551,0.4019704589868683,0.5145585637148236,0.2995138896855748
175,1,171,0.23206685976104452,0.40135046206343394,0.514551239131556,0.2977692304015719
176,1,173,0.2334864095488754,0.4011173372253598,0.5115892065247416,0.30001073673410605
177,1,175,0.23511931812365922,0.4010325846116009,0.5071389835641987,0.300054070782772
178,1,177,0.23761686857971412,0.40087181451521153,0.5064400977691311,0.29992969132129915
179,1,179,0.23930736775979589,0.40103170019262724,0.5065884316293283,0.2994950000048561
180,2,1,0.12749435496457615,0.38523297393772954,0.5644794507579282,0.27164641952839175
181,2,3,0.15192736995274578,0.3855838909875975,0.5655014159341267,0.2819425279545254
182,2,5,0.15926046259256763,0.38594539908683423,0.5661598870737057,0.28584200627582446
183,2,7,0.16351537097512878,0.38629140910461673,0.5665963218870479,0.2873343293836757
184,2,9,0.16520112078331436,0.3865746587954152,0.5664912385382287,0.28829452837857034
185,2,11,0.16781382139919926,0.3869826966569314,0.5673778754353785,0.2883849223277694
186,2,13,0.1694435335946211,0.38737190137706407,0.5679143412931669,0.28967955721495864
187,2,15,0.17073237757917473,0.38782482592647577,0.5683350393531469,0.2906035866322019
188,2,17,0.17075386070000445,0.38824836108757166,0.566394763677512,0.2902811657972499
189,2,19,0.1717403496754364,0.3885293914293818,0.5675614551611835,0.2907915654305643
190,2,21,0.1718940762786703,0.3888259972194418,0.5675017883184214,0.29015360446637056
191,2,23,0.17293474969847616,0.38908666894311855,0.5676140341611309,0.29061380203409426
192,2,25,0.17308228261262482,0.38942563237920685,0.5670918932945945,0.29040671145061225
193,2,27,0.17390827915800242,0.3897756283266909,0.5659747788790477,0.2910139887998815
194,2,29,0.17397492335926557,0.38998934911333594,0.5664857338041862,0.29147754297496764
195,2,31,0.17497678685505447,0.3902610657383737,0.5670323952957801,0.29217209638105573
196,2,33,0.17543637685170682,0.39054319416316063,0.5674003205689603,0.29130669348801513
197,2,35,0.176610215957241,0.39081712566326876,0.5674565253260947,0.29308326221482306
198,2,37,0.1770456537494865,0.39107827808523854,0.566559318767751,0.29256376572043885
199,2,39,0.17820835906986354,0.39119253683060673,0.5658385605207641,0.29329924788690775
200,2,41,0.17855575673179258,0.39134568472831394,0.5653053094060111,0.2937059876591467
201,2,43,0.17883343710935026,0.3916130434378712,0.5653053094060111,0.2941677295682768
202,2,45,0.17909829214962805,0.39177478977085617,0.5642461262343327,0.29353391696099035
203,2,47,0.1791964137067513,0.39193364664388514,0.5643445467437941,0.293280450494733
204,2,49,0.1798427554352187,0.3922258639667409,0.5631778948132004,0.2939049752148906
205,2,51,0.18048557509340918,0.39256022270036844,0.5631778948132004,0.29400965148143976
206,2,53,0.18104075352560337,0.3928365308763325,0.5631778948132004,0.2948183842088878
207,2,55,0.18238783526004984,0.39317893473992915,0.561275419792095,0.2953036606535821
208,2,57,0.1818879316396483,0.39349251482619324,0.5613875043281051,0.29542521621683926
209,2,59,0.18185204565001764,0.3937681077431584,0.5614471803345864,0.29726246340295537
210,2,61,0.18248189524951047,0.3939718702232439,0.5611603114872408,0.29590606262012503
211,2,63,0.18225284250311732,0.3941397836667303,0.5595939693334413,0.2962437738001054
212,2,65,0.18231056974008106,0.39438124756268345,0.558564073961185,0.2964118079034842
213,2,67,0.18355488542826678,0.39475023469137094,0.5557354469062183,0.29787106498568877
214,2,69,0.18424186193894365,0.39497962297955747,0.5556103116390039,0.2971635161248238
215,2,71,0.18404738544645158,0.39514300655815304,0.5550712620862077,0.29756145910312837
216,2,73,0.18445125345548033,0.39532622113125804,0.5571764504557344,0.29668293647843996
217,2,75,0.18502062793651514,0.3956300396214259,0.5572274371874667,0.29606442143964495
218,2,77,0.1856230376650895,0.3959415742065845,0.5567533237934988,0.295883730118409
219,2,79,0.18648623931939476,0.3961622500968989,0.5556246991613633,0.29515637557124164
220,2,81,0.1870438198557361,0.3964303893239397,0.5553364649527832,0.2967744201877163
221,2,83,0.18738510522637286,0.39665390574188314,0.5546542676137659,0.2967080951321996
222,2,85,0.18743762090770688,0.3967101212105845,0.5545802032863605,0.2967805726881811
223,2,87,0.18791696111205897,0.3967751641003899,0.5539085860774058,0.2965963023096677
224,2,89,0.18878655516468484,0.39700604167414927,0.5529853047806838,0.2977854523860655
225,2,91,0.18986452544508323,0.3970902506628794,0.5506977445605699,0.29701369653997717
226,2,93,0.19016801209219938,0.3970969927986614,0.5489632102755012,0.29799936218058287
227,2,95,0.18991010578287243,0.39725920749049654,0.5486126080415905,0.29811340495900257
228,2,97,0.18955348288469295,0.39727910287935586,0.5489632102755012,0.2990335641210941
229,2,99,0.1900677279891116,0.3973896224573453,0.5484992457765184,0.2985389309592172
230,2,101,0.1904843791052471,0.39749878758339474,0.5471683260905336,0.2961332100267641
231,2,103,0.18984000398710363,0.39755977560392547,0.5461414848227728,0.2969764276542984
232,2,105,0.1902127772092479,0.39762411354792615,0.5454484979712393,0.2969471886587942
233,2,107,0.19305547204373658,0.3976188423795733,0.5427612255846238,0.29602855355585067
234,2,109,0.19498168902282426,0.39781542742016196,0.5412959515137861,0.29730138984737436
235,2,111,0.1954719821152912,0.39769206152982994,0.5388966384540285,0.29825527882736547
236,2,113,0.1960574410332041,0.397886142793213,0.538580139742758,0.2990195467973734
237,2,115,0.19806157544509803,0.3980810753549388,0.5380863723355548,0.3005730765533009
238,2,117,0.19900824200055273,0.39845690598531924,0.5368266957922124,0.30121816588435163
239,2,119,0.1994775437360988,0.3987350706055111,0.5367318428997044,0.30244795466973246
240,2,121,0.2014835445021073,0.3991142745862047,0.5357156307248038,0.3024838786145122
241,2,123,0.20034529510621785,0.39909624823497497,0.5337726606986462,0.30384138828440677
242,2,125,0.20163776815747755,0.39881214422719874,0.5354413068172308,0.30306095571452685
243,2,127,0.2033248482319862,0.39876026354476274,0.5340317655202307,0.3018438013679076
244,2,129,0.20356985902221783,0.3988779476354293,0.5331100182802481,0.30147503963504085
245,2,131,0.2051289914156113,0.39881752010114463,0.5325420224114327,0.3005422968223807
246,2,133,0.205134797269273,0.39872171953494145,0.5324697451502828,0.3015714020178177
247,2,135,0.2062256694577645,0.39872977523055914,0.5298995606040791,0.30069062294117427
248,2,137,0.20930621149990758,0.39879158500682516,0.5282068978895166,0.30237252272908494
249,2,139,0.21028218194570475,0.39888143643539903,0.5272978646715962,0.3010298336228298
250,2,141,0.21126433464438749,0.39918058635923087,0.5270427965133455,0.3009678988746368
251,2,143,0.2127373008166816,0.3996010310162047,0.5278310181595081,0.30317263696083624
252,2,145,0.21455120232887967,0.39972523140129423,0.5270060223499583,0.3026929754657627
253,2,147,0.21629036016233125,0.3998465830302171,0.5251891091721997,0.3031887373268293
254,2,149,0.2182103909368433,0.3998864549366859,0.5240380951651517,0.30245276906935076
255,2,151,0.2207799005464184,0.39989219930492326,0.5224604074199178,0.3032188350011206
256,2,153,0.22034236422363954,0.3999171950228749,0.5204863396469571,0.3017890147009683
257,2,155,0.22269013499507936,0.39991040293078123,0.5205056257789474,0.2991500795491957
258,2,157,0.2238815700447053,0.3997882892416346,0.5182331002352017,0.2986229466590112
259,2,159,0.22475949932248715,0.3994994904386903,0.515200535241584,0.3004328913134862
260,2,161,0.22765290948076006,0.39957385396676026,0.5156816912397726,0.30023600966440445
261,2,163,0.22865921709762388,0.3996979158525503,0.5141584366641029,0.29993018132506316
262,2,165,0.23091974406831015,0.3988244571517294,0.5137077753558459,0.3011395153511258
263,2,167,0.23174857130770724,0.398902124285269,0.5136946603008781,0.30018228057044316
264,2,169,0.23213199863825656,0.3988212910104639,0.5096979527197641,0.3016502009497195
265,2,171,0.2335991879058624,0.39869935374880866,0.5069963785950199,0.30426005775569076
266,2,173,0.2350780283922856,0.3986650043698772,0.5060455687503078,0.3057333272593999
267,2,175,0.23740372385004774,0.39874827575817895,0.5063784170139313,0.30733642458167854
268,2,177,0.23985610404153707,0.39852315021464413,0.5051410406856958,0.31098168084946887
269,2,179,0.24243513641767148,0.39828076109121685,0.5046855925008357,0.30969962297313514
270,3,1,0.12795409528129784,0.3892474730530943,0.5806199731733045,0.25966406340017795
271,3,3,0.15278316932621644,0.38977556809920616,0.5847391834927255,0.26760379284117036
272,3,5,0.15918476082927288,0.39029498327629725,0.5848223823468324,0.2692355222666141
273,3,7,0.16374980774884315,0.39081172906147266,0.5845774351002324,0.2702430232808187
274,3,9,0.16672913608963227,0.3911379712535888,0.5830635366905613,0.27119639930304595
275,3,11,0.16889935939845563,0.391505399117413,0.5815249832293024,0.2736077134870582
276,3,13,0.17038682991310614,0.3917836188277391,0.5791459940427824,0.2740603225313399
277,3,15,0.17128604145176055,0.3921085590005474,0.5799868139692859,0.27471474955734193
278,3,17,0.17214477374604556,0.39242850405803054,0.5818769757997453,0.2752502032807648
279,3,19,0.17289032751189734,0.39275361522903746,0.5824068379447376,0.2755458234369592
280,3,21,0.17408247553258002,0.39301777345169314,0.5823457320535443,0.27522503200437015
281,3,23,0.17501824395989352,0.39325543837956056,0.5826774435193994,0.2749773714628932
282,3,25,0.1756421085090142,0.39359473281513113,0.5831871140790739,0.27401277730135004
283,3,27,0.17561235583447202,0.39388811490539605,0.5815259906066066,0.2747254161268254
284,3,29,0.17650752297864056,0.39417317315323697,0.5813098830667613,0.2756614680385652
285,3,31,0.17664438296092996,0.3946025478999364,0.5810946208267562,0.27694762223081826
286,3,33,0.17705253338320331,0.3950163449165105,0.5808146902028806,0.2772337555665204
287,3,35,0.17724554004253437,0.39548502011506387,0.5834040288599318,0.27784825092084164
288,3,37,0.17793956237875475,0.39569508590136937,0.582941692076,0.27932242153016384
289,3,39,0.1788101980614884,0.39590476535862146,0.5824502660413113,0.27841081887288854
290,3,41,0.18011079711994257,0.39615675491449437,0.5819271441128652,0.2802701926732974
291,3,43,0.1806496713064634,0.39648762073550164,0.5799223312522973,0.28074496325518417
292,3,45,0.180051747334903,0.39671754298755824,0.5795590871093282,0.2800815448248369
293,3,47,0.18114481691872178,0.39699798570619926,0.5792822420515724,0.2799769358046858
294,3,49,0.18158948086099058,0.39727570062698725,0.5793140284817627,0.2797442976309478
295,3,51,0.1816995140269233,0.39762206916488674,0.5793140284817627,0.28060597209890276
296,3,53,0.18087104148001484,0.3978592104801951,0.5783390309409383,0.2814213612707596
297,3,55,0.18089597335887353,0.39815494072166396,0.577112589199685,0.2808563430564599
298,3,57,0.18193166714608802,0.39857500032926646,0.5778889435227812,0.2804288873053609
299,3,59,0.18143240298174015,0.3989663072784251,0.5782461258710306,0.28027315148016846
300,3,61,0.18162580375584117,0.3992730907890068,0.5782461258710306,0.28029272164645735
301,3,63,0.18218191220648192,0.3996705819024454,0.5781468037809068,0.28123562116452355
302,3,65,0.18215976294748196,0.4000282972957066,0.5781468037809068,0.2812495480063969
303,3,67,0.18198057965158432,0.40029793990953044,0.577470589500842,0.28208546546434815
304,3,69,0.18416521301424904,0.4004624100287404,0.57637893205588,0.2821127085339882
305,3,71,0.18462447789023065,0.4007264949591609,0.5768726703382197,0.2820569657938504
306,3,73,0.18469644315374323,0.40103735269787055,0.576689599848993,0.28245328434714834
307,3,75,0.18573763696669449,0.4012672621873476,0.5770169103512311,0.28211342727854793
308,3,77,0.1855640662481503,0.4014966416592623,0.5771784480756679,0.2819343104376514
309,3,79,0.18660526645610667,0.4017183306575754,0.5760107899626732,0.28289458704995013
310,3,81,0.18763287706905105,0.40178395568937286,0.5747816984870125,0.2840716399515226
311,3,83,0.18788637713247391,0.401991093243173,0.5746683675169667,0.28361060364936896
312,3,85,0.18759648279236002,0.4021774014505756,0.5744839942783441,0.28487542943566074
313,3,87,0.18913820672468856,0.40242025774070644,0.574019468427991,0.28544350811026004
314,3,89,0.19008385958505986,0.40253244297653196,0.572437193668374,0.28535797770149696
315,3,91,0.1907600196133869,0.4027891647815113,0.5719810690548492,0.28346572197063075
316,3,93,0.1916400493831942,0.40294602320031847,0.5691219163199318,0.2837955132094674
317,3,95,0.1923478921045164,0.4030960770456668,0.5694135338681222,0.2849464541568648
318,3,97,0.19351306235386093,0.40337335992504675,0.5700533107951082,0.28411400432602757
319,3,99,0.1938995039000065,0.4036524634967794,0.569341175112757,0.28267142722306865
320,3,101,0.19437539124865982,0.4039197015685851,0.5699149045897561,0.2852671176655807
321,3,103,0.194336669008036,0.4040416795454072,0.5698343551919706,0.2865595242664047
322,3,105,0.19409046389926338,0.4043235594161571,0.5667623034143385,0.2855082603369282
323,3,107,0.19524083863082506,0.40447301717975703,0.5663882029038839,0.2874174256672181
324,3,109,0.19498430536601757,0.40467877871161856,0.563541738112847,0.28745510201411834
325,3,111,0.19560454878160052,0.40498785464553677,0.5635334736598142,0.28772940388063345
326,3,113,0.19526412203328863,0.405227595200874,0.5628102554026185,0.28729116806750593
327,3,115,0.19647339927721433,0.4053677754815838,0.5628444244369415,0.2864818525516791
328,3,117,0.1972471548606293,0.4053818719824195,0.5617823365768805,0.28852670939867203
329,3,119,0.19817203102733183,0.4055180705388737,0.5613841980847339,0.2893460224593338
330,3,121,0.19862485796680146,0.4056488444571886,0.5612267854442502,0.291239506756328
331,3,123,0.1997441958021219,0.4057091391315338,0.5593936439760064,0.290387988303514
332,3,125,0.2000168830852676,0.4056697855789458,0.5566421053617531,0.2923198740462383
