,iteration,median_filter_window_approach,category_count_score,f1_per_timestamp,f1_per_annotation,f1_per_prediction
111,2,43,0.14075605019750762,0.3847182919979593,0.564306275186587,0.27153941073009213
112,2,45,0.1408042612337786,0.3847673131213142,0.564306275186587,0.2713903390591797
113,2,47,0.14115276098511725,0.3847046450846926,0.564306275186587,0.2713006981777056
114,2,49,0.14149439400398858,0.3847235433788193,0.5648322017133819,0.27152416617089653
115,2,51,0.14229253610999776,0.3847629642240386,0.5648322017133819,0.27181179004878936
116,2,53,0.14318611026264308,0.38475496077794563,0.5648322017133819,0.2707336205464129
117,2,55,0.14363052635220394,0.3847633145465342,0.5648322017133819,0.2716178429809627
118,2,57,0.1436259708769331,0.38473379470077546,0.5648322017133819,0.27167834841811284
119,2,59,0.1443240109701065,0.38473808717417,0.5648322017133819,0.27126003754521893
120,2,61,0.14391714833105262,0.3845869581402349,0.5642469397556267,0.27042076842968255
121,2,63,0.1442431125693066,0.3846311603360202,0.5647728014582956,0.2705281907976529
122,2,65,0.14466017503379883,0.38445983426430214,0.5647135516178271,0.2685214551069805
123,2,67,0.14459128113929448,0.38447784976607513,0.5622890379448477,0.2684779127870309
124,2,69,0.1447979198747842,0.38452285465181496,0.5623482966159136,0.2681926644623303
125,2,71,0.1449194674553758,0.3845305433202055,0.5598174642375785,0.26829182957917297
126,2,73,0.14517882416106256,0.38457197081324246,0.5598174642375785,0.26926156893025316
127,2,75,0.14578379200658237,0.3846320132385119,0.5572974324060512,0.2694796174267395
128,2,77,0.14629906269691675,0.3847104319055742,0.5572974324060512,0.2696786581392239
129,2,79,0.1465853795319616,0.3845709048521142,0.5572974324060512,0.2689821192497185
130,2,81,0.14667234408024332,0.3846376699885562,0.5572974324060512,0.26944911172419694
131,2,83,0.14728769402726463,0.38465094371452846,0.5572383061330168,0.26963322407579315
132,2,85,0.14710609979991715,0.3846929319161632,0.5572383061330168,0.27076266079081734
133,2,87,0.14725706513371423,0.3846159232762582,0.5572383061330168,0.27117173166019787
134,2,89,0.14727531003817065,0.3847438441852965,0.5572383061330168,0.2711462843397216
135,3,1,0.12795409528129784,0.3892474730530943,0.5806199731733045,0.25966406340017795
136,3,3,0.13360315497679445,0.389471437128023,0.5848047602510446,0.25869938528214226
137,3,5,0.13519546713404532,0.3896122467230819,0.5871576662988819,0.25945984061159455
138,3,7,0.13635524397648816,0.38974499478851754,0.5852790576909399,0.2602332335538535
139,3,9,0.1370452959688972,0.3895993661920533,0.5841695166739885,0.25990892598105303
140,3,11,0.1376131051599448,0.38952874350325273,0.5841695166739885,0.2593135703249073
141,3,13,0.1384285299645218,0.38953508171111795,0.5818093503187908,0.26029231145460774
142,3,15,0.1387292457935174,0.389733561702526,0.5818093503187908,0.2601042761109363
143,3,17,0.13974461486588755,0.3896049785470225,0.5812827012871732,0.2599560131626163
144,3,19,0.1400626541205912,0.3897047279841609,0.5818093503187908,0.26028615590700677
145,3,21,0.14005914032411923,0.3897534805837269,0.5818093503187908,0.26035075882002184
146,3,23,0.14060551022898424,0.38963066141006225,0.5841695166739885,0.261393311122995
147,3,25,0.14064767419294746,0.389660109518728,0.5841695166739885,0.2611540405839811
148,3,27,0.14108979007013708,0.38949728543498363,0.5841695166739885,0.2614567930850254
149,3,29,0.14093497507066471,0.3893737385230326,0.5841695166739885,0.2638044954465496
150,3,31,0.1415648503425718,0.38934504313844265,0.5841695166739885,0.2642219630014112
151,3,33,0.14235803994583468,0.38923689907800785,0.5818093503187908,0.2636000727812705
152,3,35,0.14300643898638946,0.38907802721346074,0.5823427340953525,0.2621105344628439
153,3,37,0.1429814714607422,0.3889320664233996,0.5804427629472348,0.26162509550462254
154,3,39,0.14353280099615517,0.3888917992143704,0.5804427629472348,0.2613589870690737
155,3,41,0.1440207631383688,0.38890218007980365,0.5804427629472348,0.26127904140057046
156,3,43,0.14391562677645,0.3888875532828328,0.5804427629472348,0.2615705558196487
157,3,45,0.14425805455164076,0.3889125440089533,0.5804427629472348,0.26173863149544074
158,3,47,0.1444938373555366,0.3888619720403798,0.5780180603274927,0.2624997423306364
159,3,49,0.1448658656534556,0.3886336732547555,0.5780180603274927,0.26137226122196666
160,3,51,0.14525700919608195,0.3886796130056348,0.5780180603274927,0.26103438939302137
161,3,53,0.1456903665571805,0.3886193673580812,0.5780180603274927,0.2604897309087514
162,3,55,0.14496712224531147,0.388671716414603,0.5780180603274927,0.26038516183537863
163,3,57,0.14547241454206636,0.3886986640925946,0.5780180603274927,0.26015433178720093
164,3,59,0.1451388328503811,0.3887805679929427,0.5780180603274927,0.2597987890308951
165,3,61,0.144725781399153,0.3887729000923842,0.578526539401386,0.26212104062244646
166,3,63,0.14458202259039218,0.3888325338867153,0.578526539401386,0.2617345506101374
167,3,65,0.1445276516406098,0.3888639356694723,0.5784653130706252,0.2609403004546236
168,3,67,0.14440192308768188,0.3889605995384562,0.5784653130706252,0.26089294709548255
169,3,69,0.14480547750474798,0.388930907133162,0.5784653130706252,0.260317773174627
170,3,71,0.1452008293569345,0.38885587457303544,0.5784653130706252,0.2594220302957025
171,3,73,0.1456899905160354,0.38886536632039953,0.5784653130706252,0.2585032318598809
172,3,75,0.14672407711068738,0.38899100981981405,0.5784653130706252,0.25862380549504
173,3,77,0.14728877842476035,0.38895744713220026,0.5784653130706252,0.2599974917202755
174,3,79,0.14800519326072292,0.38907219039399343,0.5784653130706252,0.26026535242414695
175,3,81,0.14859994623763043,0.38915956414702774,0.5784653130706252,0.26142352261882257
176,3,83,0.148564273705272,0.38909479682699305,0.5784653130706252,0.2615592720790613
177,3,85,0.1481828166643,0.38888949191590694,0.5759117256082568,0.2621298580708653
178,3,87,0.14840292264974905,0.388894753084765,0.5759117256082568,0.26187531983390855
179,3,89,0.1478937819084615,0.38850071270432035,0.573369854758302,0.2619830897463589
180,4,1,0.1282747712429982,0.39001501396561833,0.5968102372713219,0.2657448132032167
181,4,3,0.13201257534772187,0.3901857441657493,0.5968102372713219,0.26727326951865893
182,4,5,0.13404906773714778,0.39027472360380244,0.5988057313376658,0.26702432180484836
183,4,7,0.13528571098730865,0.3903832935564405,0.5982185499970135,0.2665827905106075
184,4,9,0.1362023362372747,0.39047307644194323,0.5982185499970135,0.26800773840522757
185,4,11,0.13687134364235662,0.3906201764061846,0.5982185499970135,0.2680594989552051
186,4,13,0.13709689761365995,0.39059404214098414,0.5989884956490981,0.26786123928970956
187,4,15,0.13798299871390635,0.3906435526943653,0.5989884956490981,0.2694069359503555
188,4,17,0.1379346709852749,0.3906706690481047,0.5989884956490981,0.2695426252218103
189,4,19,0.13821180821585552,0.39085379393570335,0.5989884956490981,0.26998923744155257
190,4,21,0.1384373905004221,0.3908085365752743,0.5991020625067227,0.26875863970539604
191,4,23,0.13860837506485502,0.3907128076672306,0.5991020625067227,0.2686937886111555
192,4,25,0.13915145752374794,0.3907845997386513,0.5992256794647497,0.2690675067127342
193,4,27,0.14002003720615844,0.3908051596187069,0.5992256794647497,0.26914502250311884
194,4,29,0.14022352516599695,0.3909026932022562,0.5998354692994987,0.2685443975231715
195,4,31,0.14064582524117483,0.39093889234837226,0.5998354692994987,0.26864675348666334
196,4,33,0.140257877473224,0.3910394667002569,0.5998354692994987,0.2688707983098106
197,4,35,0.1408344102139317,0.39123616906770414,0.600566668025712,0.26777699111667075
198,4,37,0.1416437491589258,0.3912776346518937,0.600566668025712,0.2675654977857088
199,4,39,0.14212185066157096,0.3914627080664013,0.600566668025712,0.26753589151373924
200,4,41,0.14177994512777528,0.39159780996731525,0.600566668025712,0.2671103411482118
201,4,43,0.1425042741779252,0.39182295477630646,0.600566668025712,0.2674180273670537
202,4,45,0.14261879593695417,0.39189786216325195,0.5983514940685247,0.26785432647141355
203,4,47,0.1436737912641726,0.3920435248030194,0.5960973947561585,0.2678148537723294
204,4,49,0.14381265330779255,0.3920719548099281,0.5960973947561585,0.2678670475500144
205,4,51,0.1434790826122188,0.39213611530543496,0.5960973947561585,0.2680525814474017
206,4,53,0.14514999305237203,0.39212477801422363,0.5960973947561585,0.26576699783674046
207,4,55,0.14566227178359129,0.3921446462852141,0.5960973947561585,0.2667294922705146
208,4,57,0.14609832457376074,0.39217331151361695,0.5962142968674762,0.26853683005806783
209,4,59,0.14722846545953236,0.3922382430457666,0.5939649139146077,0.26889013135978385
210,4,61,0.14760906356391865,0.392293403379965,0.5942606989321115,0.2705777695376874
211,4,63,0.14749333433464243,0.3921577536881175,0.591969349161725,0.2697654741414825
212,4,65,0.14764577932727133,0.39225675655982567,0.591969349161725,0.26984679326753447
213,4,67,0.14812257662744527,0.3921303738024781,0.5894755753830535,0.27183030983351625
214,4,69,0.1472602339050207,0.3917975017348344,0.5894755753830535,0.27272755852354946
215,4,71,0.14734114848019292,0.39151637744407414,0.5897825603467928,0.2726792495893105
216,4,73,0.14764446286579513,0.3916145531525902,0.5897825603467928,0.2724516268184622
217,4,75,0.14813219668973496,0.3915155910900242,0.5897825603467928,0.2720483263004553
218,4,77,0.1480295726815362,0.3913252848496449,0.5897825603467928,0.27197337948216627
219,4,79,0.14909504609491786,0.39137124056592704,0.5897825603467928,0.27202240053030885
220,4,81,0.1492438508506428,0.3911906274624507,0.5897825603467928,0.2723632509241995
221,4,83,0.14923447011614635,0.39113348717903845,0.587088750709125,0.2720225303521412
222,4,85,0.14995441794844,0.3910209980970874,0.587088750709125,0.27110520188290355
223,4,87,0.15020596277848544,0.39094700800938076,0.587088750709125,0.2719459309350106
224,4,89,0.1499443806909179,0.39094486935275324,0.587088750709125,0.27321938302397286
225,5,1,0.1282767965655172,0.3922435719888024,0.5759259077580732,0.26410466117672204
226,5,3,0.13332894881874074,0.3921102771490242,0.5761943863318398,0.2644522844534229
227,5,5,0.1347549849969498,0.392391555986984,0.5761362464097787,0.2640413378953272
228,5,7,0.13577210799757375,0.3924860731541847,0.5761362464097787,0.2638874963277604
229,5,9,0.13651061319927718,0.39253604801195047,0.5763157538018601,0.26348966678534885
230,5,11,0.13650119421346854,0.39260596419910726,0.5763157538018601,0.26289747713993666
231,5,13,0.13678418791779995,0.392739314612355,0.575799242741166,0.2629928338911595
232,5,15,0.13739043646275634,0.3929218648209844,0.575799242741166,0.2629038889527567
233,5,17,0.13783809985693513,0.3929746043483956,0.5757412576028997,0.26187281659037126
234,5,19,0.13861964511952546,0.39318688384801964,0.5757412576028997,0.2627323298368787
235,5,21,0.13948257675649103,0.3931864199999845,0.5765325264060122,0.26281608083203717
236,5,23,0.13971665344205017,0.3931643413155678,0.5768695211205882,0.26156010152661285
237,5,25,0.14047667645202108,0.39330790152056394,0.5768695211205882,0.26204630447170707
238,5,27,0.14135455522382015,0.39337513201342833,0.5768695211205882,0.26215907243210484
239,5,29,0.14139379297501956,0.3932729648134236,0.5768695211205882,0.2625406319431381
240,5,31,0.14150641819468035,0.3933191682790203,0.5768695211205882,0.26227145765362947
241,5,33,0.14220573513432985,0.39337458032415956,0.5768695211205882,0.26295904699782563
242,5,35,0.1422524750994748,0.3931734773001339,0.5768695211205882,0.26374385479977575
243,5,37,0.14238430993134196,0.39314920835739414,0.5768695211205882,0.26386442033515745
244,5,39,0.14285976313527263,0.39308948369173974,0.5772130330131554,0.26344408142291936
245,5,41,0.14288504724153042,0.39308219881839,0.5773925404052369,0.2616909640489351
246,5,43,0.14402435908672895,0.3930349139503768,0.5774507320861291,0.2606767335159289
247,5,45,0.14463387226666105,0.3928913436504472,0.5774507320861291,0.2604066101889246
248,5,47,0.14488370894709038,0.3927545073102655,0.5767331963520174,0.2620012235959754
249,5,49,0.14487838297435515,0.392644426396593,0.5767331963520174,0.2619744181381045
250,5,51,0.1445533497872739,0.39270204623439237,0.5767331963520174,0.26075697112525387
251,5,53,0.14439994263970887,0.3926068842065278,0.5767331963520174,0.25994146034229326
252,5,55,0.14426964890422547,0.3926900408578255,0.5767331963520174,0.26035656945043695
253,5,57,0.1440478669496253,0.3927677581784996,0.5772588505201297,0.2597822297148766
254,5,59,0.14382037012761675,0.39278788231072975,0.5772588505201297,0.2603597901184996
255,5,61,0.14388461891705034,0.39288388693477294,0.5772588505201297,0.2608546266196704
256,5,63,0.14452623085694544,0.39290921683114954,0.5773171716210871,0.26078254340634466
257,5,65,0.1452427319814006,0.3928693050862217,0.5773171716210871,0.2610843695092019
258,5,67,0.14529436233597134,0.39290944310870907,0.5778496263063629,0.26075706706161383
259,5,69,0.14583524861746452,0.39293085717289794,0.5773171716210871,0.26129459331234417
260,5,71,0.14625194630873037,0.3929106552722241,0.5773171716210871,0.26117990222320114
261,5,73,0.14672367046045656,0.39283901727429577,0.5773171716210871,0.25965269150818254
262,5,75,0.14677855308364368,0.3927987279660154,0.5773171716210871,0.2592050669494805
263,5,77,0.14727058181873873,0.3929335189999949,0.5773171716210871,0.2590299897217213
264,5,79,0.14752584383807968,0.39288728164471864,0.5773171716210871,0.25877482057314005
265,5,81,0.14842653448344365,0.39302270781483123,0.5773637709881039,0.2578491890847373
266,5,83,0.14842334920638175,0.3930890055796327,0.5773637709881039,0.25877586011164316
267,5,85,0.1490442230830651,0.3932165258141792,0.5773637709881039,0.25891472861881903
268,5,87,0.14870506948369347,0.39317763309474485,0.5779034230506552,0.2588268143283889
269,5,89,0.14835391586591776,0.393205085877208,0.5779034230506552,0.2602964196645024
270,6,1,0.12713370670184582,0.385981019503736,0.5802945655703889,0.2562758378478362
271,6,3,0.13234743390974993,0.38610315952900587,0.5797342223099001,0.2580774019900721
272,6,5,0.134012100294551,0.3863055396995942,0.5797342223099001,0.25813928093471417
273,6,7,0.13519845474145029,0.3865615030230915,0.5797342223099001,0.25858629576662323
274,6,9,0.13635551762320594,0.3866601406446431,0.5819104763757903,0.25641042583077855
275,6,11,0.13673635660431555,0.3867197855989049,0.5819104763757903,0.25591025941962076
276,6,13,0.13733113771609481,0.38672588851474116,0.5819104763757903,0.25588869607021536
277,6,15,0.13740840146992336,0.38669039746665185,0.5819104763757903,0.2552647407254075
278,6,17,0.13793884880385324,0.3868466226833255,0.5819104763757903,0.2558803695256751
279,6,19,0.13843598403212812,0.3868315977341001,0.5819104763757903,0.2567228473570065
280,6,21,0.13848659833905486,0.38685560791494433,0.5819104763757903,0.25711912540965165
281,6,23,0.13878405096442764,0.386997871992162,0.5819104763757903,0.25661199440083504
282,6,25,0.1385612895825942,0.3870161111916022,0.5819104763757903,0.25681094894052886
283,6,27,0.1390391677755646,0.3868393243489568,0.5819104763757903,0.25641715076414956
284,6,29,0.13922392921228408,0.3870458299641493,0.5819104763757903,0.2565749862233751
285,6,31,0.13960923887669655,0.38704366840713084,0.5817977640446171,0.256666960618347
286,6,33,0.1396385254368319,0.38704310937309794,0.5796216541761142,0.25749028437716004
287,6,35,0.14015240032112694,0.3870264654977095,0.5801819312907399,0.25718372068870526
288,6,37,0.1404504867538927,0.3869548477159617,0.5781382866959287,0.2572107825745195
289,6,39,0.1406827891676347,0.3870476032154155,0.5781382866959287,0.25695271822394256
290,6,41,0.14120584784768178,0.38697711167963694,0.5781382866959287,0.2573295829661467
291,6,43,0.14219501169054521,0.387022956112958,0.5764656575742386,0.25949633256042975
292,6,45,0.14298055702602827,0.3869523948127845,0.5741418626541369,0.25885838982847054
293,6,47,0.14319611279278593,0.38700583127543453,0.5764656575742386,0.25820512951457186
294,6,49,0.14306288136504516,0.38707363162638087,0.5764656575742386,0.25761820232640836
295,6,51,0.14328531297005778,0.38704740379691455,0.5764656575742386,0.25854890319874907
296,6,53,0.14357126810619197,0.38695141919217335,0.5746660161841536,0.2590055847637572
297,6,55,0.14376453425633778,0.38701580056529256,0.5746660161841536,0.2591426369983129
298,6,57,0.1434996656443414,0.38701833500898497,0.5746660161841536,0.25978236599097826
299,6,59,0.14405377985602325,0.3869859823938503,0.5746660161841536,0.2594819431278211
300,6,61,0.1445515494494098,0.38701851246663727,0.5746660161841536,0.2589546776570352
301,6,63,0.1451770205842367,0.3869044921111852,0.5746660161841536,0.25890519908499454
302,6,65,0.14556673134257,0.3869559439836083,0.5746660161841536,0.25841545422158546
303,6,67,0.14583234538427794,0.3870418453425698,0.5746660161841536,0.2581720071373241
304,6,69,0.14588238467914919,0.3870280922805259,0.5746660161841536,0.25886852596891247
305,6,71,0.14681697113506104,0.38702840656728593,0.5746660161841536,0.25927343655964036
306,6,73,0.14643510917216918,0.3871070466049167,0.5746660161841536,0.258744802507192
307,6,75,0.14664145593045547,0.3870713280528099,0.5746660161841536,0.258663592442035
308,6,77,0.1468694046238181,0.38714575024901576,0.5748499931610368,0.2587720935539127
309,6,79,0.14663020461325232,0.387159170304336,0.5725264746403859,0.2590351714896253
310,6,81,0.1475549762587567,0.3872440832969977,0.5725264746403859,0.25986094497758044
311,6,83,0.14766794409671946,0.3872578993900584,0.5725264746403859,0.2601723818897327
312,6,85,0.14793644051993887,0.3871595764075895,0.573038694428848,0.25983721212557437
313,6,87,0.14776434237677522,0.38717914250897945,0.573038694428848,0.25935715177397417
314,6,89,0.14804326054275638,0.387140046131602,0.573038694428848,0.25912436619868495
315,7,1,0.1264783752684485,0.38713309406121965,0.576076986174993,0.25749738369614905
316,7,3,0.13170090122506103,0.38701789698355576,0.576076986174993,0.25881064472500726
317,7,5,0.13347663089722991,0.38697153057959593,0.5763926280243836,0.2582459830592386
318,7,7,0.13412256201419603,0.38680898462490004,0.5758939942651277,0.25585468603596645
319,7,9,0.13505558849754246,0.38686308007581954,0.5765753490997587,0.2563067365894722
320,7,11,0.13515274338214198,0.3869305177895269,0.5741661978991531,0.2566792810702984
321,7,13,0.1358856928236279,0.38701521729484556,0.573868938098091,0.2566460407077929
322,7,15,0.13589123570834832,0.38702052609267096,0.5739835394911521,0.2555547670475439
323,7,17,0.1364591778775996,0.3869977372025888,0.5739835394911521,0.25622614701205865
324,7,19,0.13729150994386508,0.38723195338432786,0.5741661978991531,0.25682076876464766
325,7,21,0.1377387013202425,0.38730373312582295,0.5741661978991531,0.25779066384146637
326,7,23,0.13799199479583826,0.38737405658808255,0.5741661978991531,0.2586642147640243
327,7,25,0.1377228200200301,0.3873207903610197,0.5741661978991531,0.259503150647881
328,7,27,0.13777259425361463,0.3873166415135337,0.5741661978991531,0.25950470713773033
329,7,29,0.13808608650171844,0.3872499514692797,0.5741661978991531,0.25905587341776687
330,7,31,0.13828507977436402,0.3873280194393007,0.5741661978991531,0.25926923121805406
331,7,33,0.13820176194120215,0.3873646281134575,0.5739228296830421,0.25939755691081007
332,7,35,0.13851900389667407,0.3874873282322195,0.5744087585919172,0.25930829294736263
