,iteration,median_filter_window_chase,category_count_score,f1_per_timestamp,f1_per_annotation,f1_per_prediction
34,0,69,0.15662439754377327,0.3801268352460245,0.5507028625026245,0.25862433544726815
35,0,71,0.15884654050757446,0.38026623687723254,0.5507028625026245,0.2594416944968556
36,0,73,0.15746045820959545,0.3803408740541855,0.5515116487008808,0.259711214061378
37,0,75,0.15767036855539523,0.3804457370329458,0.5515116487008808,0.26014044091408317
38,0,77,0.15788455640058072,0.38059021030709944,0.5518046412106073,0.26069765074254375
39,0,79,0.15715248447499958,0.3804973700812015,0.5514497293061404,0.26120329121114577
40,0,81,0.15670084815770222,0.38051173009173417,0.5514497293061404,0.26141163455489647
41,0,83,0.15583402043068892,0.38053327411126076,0.5519655788390498,0.26209397571586546
42,0,85,0.15468438728126932,0.3804467688804242,0.5519655788390498,0.26042995078222025
43,0,87,0.1533064751126469,0.3804240815325572,0.5519655788390498,0.2594931726048675
44,0,89,0.1531222360471145,0.38051619458705677,0.5524447061155185,0.2597167155307477
45,0,91,0.15346953695932794,0.3806556313454238,0.5522058768085321,0.26017237301540275
46,0,93,0.15564984706557386,0.380671046071043,0.5522633293471637,0.2592716497349035
47,0,95,0.15524266735991854,0.38073209254658114,0.5522633293471637,0.2593841695357152
48,0,97,0.15693831263915392,0.38067763017232453,0.5525020216537798,0.2583693173860244
49,0,99,0.15740258486416123,0.38078868937595345,0.5525020216537798,0.2594377858486647
50,0,101,0.15651850621644842,0.38083285244243104,0.5508715775760732,0.26037232774051106
51,0,103,0.15649026756635162,0.38100910139155253,0.5508715775760732,0.25999190122847105
52,0,105,0.15671502676061833,0.38100528977502707,0.5489802563360369,0.26248960518608605
53,0,107,0.15688191243880362,0.3811094807742147,0.5492147909492461,0.2622160318712552
54,0,109,0.15620732338157364,0.3810790077196036,0.5492147909492461,0.2615653756800265
55,0,111,0.15643215181386777,0.38114710649450906,0.5500210499849832,0.2616604622853493
56,0,113,0.15753712808513345,0.3811222127755194,0.5505003193082151,0.26020099795835494
57,0,115,0.15784255858636134,0.3811585512998908,0.5521185707015961,0.2597650624970499
58,0,117,0.16015081471130616,0.3811947630955438,0.5512452086237924,0.2599095713789102
59,0,119,0.1568036202457548,0.3813629034750359,0.5517870857303874,0.258760062402774
60,0,121,0.15835904314406316,0.38148304484273077,0.5517870857303874,0.2608289286449848
61,0,123,0.1578226728111962,0.38165983011796223,0.551447951370326,0.2599974482684511
62,0,125,0.16044898666130053,0.3818179166129085,0.5519354904917463,0.2604798726264995
63,0,127,0.16266709760709427,0.381845730970469,0.5509525686233119,0.26164459195567974
64,0,129,0.1631800717739013,0.3817369594063919,0.550301499183263,0.25981630430978964
65,0,131,0.16626091885147248,0.38152829838970875,0.5495523236248886,0.25956159668311723
66,0,133,0.16866078943125887,0.3816676243155846,0.5497721081044454,0.2573911104780651
67,0,135,0.16770916175172954,0.38203996222273245,0.5497721081044454,0.25930912982064436
68,0,137,0.16560836885777977,0.38210802080524603,0.5497721081044454,0.2587821288260901
69,0,139,0.17087598756309852,0.38258116571615336,0.5504555274048704,0.2592623672294615
70,0,141,0.16992785823065157,0.38262647620126,0.548831437127156,0.2593072311750721
71,0,143,0.17160096930453658,0.3830630030895198,0.548831437127156,0.2593361998833065
72,0,145,0.17511762634948322,0.38326868434333283,0.5491010672285063,0.25838440816288266
73,0,147,0.17582865401677464,0.38355627447873675,0.5491010672285063,0.26012029075299425
74,0,149,0.18193252355344103,0.3836208877946146,0.5499286085442989,0.26163463250141433
75,0,151,0.18749999056835032,0.38357767863758646,0.5499286085442989,0.26290317588027257
76,0,153,0.1818383991116595,0.38366696168738273,0.550091974387678,0.261832577585922
77,0,155,0.18180040551735316,0.38366160841191393,0.550091974387678,0.26155903033467665
78,0,157,0.18687831755151912,0.38393861019621844,0.550091974387678,0.26357548489572963
79,0,159,0.1878138623379884,0.3837804844016562,0.550091974387678,0.26234570414056757
80,0,161,0.18677510139603437,0.38371787214702907,0.5491760137435018,0.2633410773119655
81,0,163,0.1847791451067907,0.38355469163412736,0.5481957048537544,0.2638030164453087
82,0,165,0.18336600834635217,0.38348596484809283,0.5484717889798528,0.2643447408197674
83,0,167,0.1866552784633775,0.38326725881622303,0.5488074061400113,0.2644526445998092
84,0,169,0.18518707134656734,0.38314197407586637,0.5468135257917196,0.2653948205898601
85,0,171,0.18561621370177445,0.3831818979715094,0.5457123683117137,0.26360430843927685
86,0,173,0.19345215068908286,0.38312040788327556,0.5446035697154636,0.2625948157916948
87,0,175,0.195802740534015,0.38274555637685276,0.5454220462175321,0.26263970578657714
88,0,177,0.19461210888441122,0.38247051048152436,0.5443932734528371,0.2625970385871557
89,0,179,0.1994499684960023,0.3820389294638657,0.5442258908951539,0.26074665175486744
90,1,1,0.127884102780224,0.38669585360588005,0.5743840012685325,0.25670521981171207
91,1,3,0.13822892530805986,0.3868638866370064,0.5751997997739791,0.25886499139511776
92,1,5,0.1427011302424115,0.3868725939915641,0.5752760230610738,0.2591054878799838
93,1,7,0.14471349943384942,0.3869888860338224,0.5759897868232112,0.26003502575360166
94,1,9,0.14580590256067225,0.38720057561103616,0.5759897868232112,0.26084838420419226
95,1,11,0.1462186205537539,0.3873601072382837,0.574497074752425,0.2610630802740274
96,1,13,0.14727053242361884,0.38756485551156483,0.574497074752425,0.2608696589252342
97,1,15,0.14749186895321445,0.3876194724915774,0.5749720285762752,0.26283403889788703
98,1,17,0.14904068081209923,0.38768058554973817,0.5749720285762752,0.2629264459325042
99,1,19,0.150125825082465,0.38775438513526955,0.5756920212387228,0.26260814545035077
100,1,21,0.15130834494456574,0.38790682071364707,0.5756920212387228,0.26389176374924694
101,1,23,0.15084314703605353,0.38802569210336163,0.5764975619549925,0.26505789305712596
102,1,25,0.149850301587593,0.3881177863247561,0.5764975619549925,0.2652284659017174
103,1,27,0.15013390469651614,0.38818032766409927,0.5764975619549925,0.2648312996211289
104,1,29,0.14963114139871417,0.38831191586303626,0.5773031353890765,0.26422410676140023
105,1,31,0.15029771095772415,0.38843506793434973,0.5756925664925766,0.2636624750971828
106,1,33,0.1503598610256423,0.388560749944497,0.5756925664925766,0.26380845445643725
107,1,35,0.15066743285324893,0.38875494996077925,0.5756925664925766,0.2652825211736254
108,1,37,0.1506567747700711,0.38879429709940055,0.5756925664925766,0.26581545805989776
109,1,39,0.14932442960748324,0.3889385317541745,0.5756925664925766,0.2646704858106841
110,1,41,0.15029693360500476,0.3890876987913548,0.5756925664925766,0.26545199531190095
111,1,43,0.15065452573461063,0.38929169071533093,0.5756925664925766,0.2633004594514797
112,1,45,0.15252756863035694,0.38951489061162714,0.5756925664925766,0.2648624515177454
113,1,47,0.1538696449196162,0.38983814284260065,0.5758740749817574,0.2654487899124641
114,1,49,0.15400377841055007,0.3898499805910363,0.5758740749817574,0.2663269693563104
115,1,51,0.15399270479005117,0.3899119898220539,0.5758740749817574,0.26673833429742
116,1,53,0.15416324246906904,0.3899259577497333,0.5767619713917356,0.2668961237920871
117,1,55,0.153284624593203,0.38998543017659737,0.5767619713917356,0.2672227912636317
118,1,57,0.15441960948176897,0.39013606511339455,0.5767619713917356,0.268339026095494
119,1,59,0.1545810243344304,0.3902211024420915,0.5767619713917356,0.2679488557832237
120,1,61,0.15471023903682007,0.3902592059004646,0.5767619713917356,0.2680709603580063
121,1,63,0.15391834149901942,0.3904428266130014,0.5760342733009444,0.26831577190699213
122,1,65,0.15425508570979055,0.3907365830413356,0.5760342733009444,0.26827163472045695
123,1,67,0.15443767577599657,0.39082636851343905,0.5760342733009444,0.2679387168645802
124,1,69,0.1562215708720251,0.39097396941560764,0.5763329635917803,0.2684789120088669
125,1,71,0.1568476118250422,0.39102266902996197,0.5746389744440773,0.2688585654575446
126,1,73,0.15519068525706473,0.3911457584457545,0.5746345824066069,0.2680014206392882
127,1,75,0.15438922732507285,0.39126050904352144,0.5745420010271679,0.26802237334648743
128,1,77,0.15642059927718124,0.39130812695633843,0.5733774416342355,0.26797417702458415
129,1,79,0.1553903139720622,0.39143878096143975,0.5736783275066647,0.2679024326634116
130,1,81,0.1551750115383486,0.39145911027150443,0.5736783275066647,0.2680213416122008
131,1,83,0.15575459878256823,0.3915619255659189,0.5731747870590053,0.2678073574383547
132,1,85,0.15698525719973824,0.3916509775076726,0.5731747870590053,0.2681619733543769
133,1,87,0.15823875530364667,0.39171253872956796,0.5736783275066647,0.2695062462212258
134,1,89,0.15867991149818556,0.39178530684215546,0.5736783275066647,0.26970947118149546
135,1,91,0.1588538731161438,0.39180796869310114,0.5736783275066647,0.26880570070345366
136,1,93,0.1588328845235807,0.3918156539522119,0.5738787088823597,0.26909581435867475
137,1,95,0.15855366877390806,0.39173618666206306,0.5738787088823597,0.2682045508482322
138,1,97,0.15740586101152138,0.39173887225660475,0.5738787088823597,0.26805416911326335
139,1,99,0.15734732744243138,0.3918817690019141,0.5741854322324239,0.268170447518049
140,1,101,0.15883120171610368,0.3917651429202426,0.572711449725821,0.26670649913393807
141,1,103,0.15786983392593398,0.391802661720748,0.573520624358361,0.2674775307351452
142,1,105,0.15594155512181945,0.3919062728147965,0.5737719481475636,0.2665679633459694
143,1,107,0.15590152212670466,0.39195489750483137,0.5741171592307854,0.2673588294341625
144,1,109,0.15716699845064067,0.3921181198454005,0.5741171592307854,0.26700074795948864
145,1,111,0.15506582200110092,0.39227286258362043,0.5741171592307854,0.2659904285155625
146,1,113,0.1571656207621686,0.39244833064334056,0.574929304564792,0.26663201117428187
147,1,115,0.15912017619020122,0.3926131809227679,0.5751861364309118,0.2657454202998142
148,1,117,0.15955664690147633,0.39284208302745094,0.5760013889444248,0.2660384556617591
149,1,119,0.15950228254808937,0.3930466323437059,0.5760013889444248,0.265536925263001
150,1,121,0.16166187083014275,0.39326846074574834,0.5760013889444248,0.2649937989250141
151,1,123,0.16336121886236762,0.3931190459151175,0.5747732499968631,0.2660574915011825
152,1,125,0.16005721945127133,0.3932608447847083,0.575584650561518,0.266200685956455
153,1,127,0.16180266295367488,0.39346255623893533,0.575584650561518,0.26529465283172426
154,1,129,0.16201945838216875,0.3933086952044315,0.5754227732470891,0.26581199880251566
155,1,131,0.1635834037671693,0.39328733043922787,0.5747751723478208,0.2668798566864053
156,1,133,0.16963471889827617,0.39284235027146946,0.5738175148923963,0.2625111264132607
157,1,135,0.16890617092637195,0.39267994059608374,0.571849820431167,0.26037943682518755
158,1,137,0.17076172481656365,0.3928150647148185,0.5707819353217146,0.2603204534323713
159,1,139,0.17872194962401414,0.3929956931234841,0.5717823342100923,0.25871894826853575
160,1,141,0.17789851257423453,0.39319203453945645,0.5707783358497662,0.2576533717893383
161,1,143,0.17867232895140003,0.39332414410635685,0.5687524271568987,0.2582518256030189
162,1,145,0.17896305479254354,0.3935237496670703,0.5687524271568987,0.25812790952792725
163,1,147,0.17936929962868262,0.39350900217445045,0.5693011856338619,0.25729916481786413
164,1,149,0.18059484068551515,0.393720483439265,0.5696200678126775,0.2574639755233007
165,1,151,0.18501355584557883,0.39397933438463684,0.5696200678126775,0.2562924964176224
166,1,153,0.1863925135741588,0.3942674687404003,0.567564175173705,0.25812748456665924
167,1,155,0.18935681804006274,0.3944207128182359,0.5670213315613518,0.2582429845325263
168,1,157,0.19036205406032097,0.3944214607606997,0.5670213315613518,0.2589492898513935
169,1,159,0.19142607623695726,0.394349599389631,0.5670213315613518,0.25890312404983684
170,1,161,0.1898217623561331,0.39447533600057266,0.5662318906155605,0.25967516709435673
171,1,163,0.18668668202325547,0.3941092516083543,0.5658312931560672,0.2568025693408433
172,1,165,0.18521146407990807,0.393525053872971,0.5648724954000737,0.25759302308899384
173,1,167,0.18515826254720272,0.39334271203928023,0.5648724954000737,0.2592348729356132
174,1,169,0.1856300059934933,0.39322320030310565,0.5645159433783842,0.25966363170483714
175,1,171,0.19009029904952285,0.3929819073162789,0.5648857597776633,0.25864010218288797
176,1,173,0.1945597990435947,0.3927013997015476,0.5635662855400337,0.2587380729644173
177,1,175,0.1980972254482048,0.3923128090838223,0.5643682424164093,0.25793593653806773
178,1,177,0.2006462174053835,0.39186455800396275,0.5651711517428077,0.2569805711142873
179,1,179,0.19872613359316002,0.3920432873316363,0.5655539255124432,0.2580256456337945
180,2,1,0.12749435496457615,0.38523297393772954,0.5644794507579282,0.27164641952839175
181,2,3,0.13662633468602298,0.3854039519704511,0.5644794507579282,0.2723752366754167
182,2,5,0.14041894069921526,0.3854839360355092,0.5652775556769618,0.2745895947232394
183,2,7,0.14322607168465123,0.3856935928982555,0.5652775556769618,0.2753480716117514
184,2,9,0.14565403670568638,0.38576944005569985,0.5650932222093135,0.27439172964697517
185,2,11,0.1487571254356128,0.3859366308180295,0.5650932222093135,0.27322927080859094
186,2,13,0.14983108551137794,0.3861023139266811,0.5650932222093135,0.273551354145298
187,2,15,0.15110606493813908,0.3862288363523322,0.5656129784450357,0.2735543620127027
188,2,17,0.1507767969494234,0.386397400565368,0.5656129784450357,0.2757620871006497
189,2,19,0.15204899264725916,0.3865006162833192,0.5658421195076344,0.2750180272545227
190,2,21,0.15096994824655616,0.3867201232662281,0.5658421195076344,0.27509905468096146
191,2,23,0.1521663294238347,0.38680062232169543,0.5667718430489139,0.27506216173725057
192,2,25,0.15181358109499968,0.3870071741315931,0.5677576024199307,0.27406552589828526
193,2,27,0.1540745623637909,0.3872252012598737,0.5675736077516036,0.2750357555461027
194,2,29,0.15520552911792734,0.387385950561714,0.5675736077516036,0.27475718454114173
195,2,31,0.15532925364341757,0.3874494828240405,0.5675736077516036,0.27384670371563774
196,2,33,0.15468383490913315,0.3875817662264911,0.5685112892917821,0.2741173765888808
197,2,35,0.1558928274226956,0.38770422627582646,0.5678918478213718,0.2749067463053042
198,2,37,0.155706877287043,0.3877589916839592,0.5678918478213718,0.27435077794432544
199,2,39,0.15557052144375663,0.38788737147253205,0.5671642969530517,0.2755500502007161
200,2,41,0.15719428291275758,0.3880308164733555,0.5671642969530517,0.27663713335536894
201,2,43,0.1569777634837187,0.38812226914802317,0.56778237748742,0.2766146748501354
202,2,45,0.1582564024498188,0.3883370664876024,0.5682308466195835,0.2772686382935135
203,2,47,0.15910217844779878,0.3884866098437159,0.5690194909518188,0.2772578814122128
204,2,49,0.15798167621608178,0.38859774287381665,0.5690194909518188,0.27661180337466806
205,2,51,0.15861858271979382,0.3886346730950566,0.5690194909518188,0.2774396893250059
206,2,53,0.15909357476723193,0.38877330673679367,0.5700048749496376,0.2780649449015235
207,2,55,0.15885105845072633,0.3889058315334312,0.5691855038325457,0.27830374381206446
208,2,57,0.15646913080800812,0.38908242326059533,0.5691855038325457,0.27846938608016225
209,2,59,0.15927132287166085,0.389237824202111,0.5691855038325457,0.2797131381822668
210,2,61,0.15971870549623843,0.38932443660325916,0.5694316377990913,0.27880765021001386
211,2,63,0.15877781115901995,0.38931434161711603,0.5689407037244882,0.2779890395701271
212,2,65,0.1599007092652278,0.389430099658763,0.5689407037244882,0.27855157056509405
213,2,67,0.1615272805202716,0.3895212729406966,0.569289139956985,0.2795167370601827
214,2,69,0.16122418774393862,0.3894809075141636,0.5697003582573588,0.2814614901463851
215,2,71,0.16221001440153168,0.38954743804943087,0.5689554578666222,0.2812067154675052
216,2,73,0.16346704451369384,0.3895625878672126,0.5694465144474009,0.2807572937698263
217,2,75,0.16449886877839237,0.3895887184016687,0.5685300100969787,0.2801888358914543
218,2,77,0.16523860245401653,0.38960931809971877,0.5685898769214343,0.28024088049426865
219,2,79,0.1672024591308945,0.3896466589228707,0.5685898769214343,0.28029396829613207
220,2,81,0.16774601623411814,0.389682555955856,0.5669505352357352,0.27985602938425785
221,2,83,0.16635007579101763,0.38957209145688915,0.5670925394436249,0.2806683854551514
222,2,85,0.16778795399845128,0.38957510987200294,0.5670925394436249,0.2816113716717897
223,2,87,0.16957416508536127,0.3895781376973625,0.5672378990705532,0.28117471201018723
224,2,89,0.1692503643962349,0.38952939409293574,0.5672378990705532,0.2817796593849627
225,2,91,0.16983443099109055,0.38935253728833663,0.5672976324079456,0.28058158126870364
226,2,93,0.17268806364680028,0.3892565702466859,0.566466603026378,0.2795251425392386
227,2,95,0.17102550223068272,0.38931248035409294,0.566466603026378,0.2789246113477146
228,2,97,0.17196974774589818,0.38947494745782507,0.5672705864754817,0.2796626133335569
229,2,99,0.17317477684505364,0.3894199122819998,0.5669850850227263,0.2805537752184159
230,2,101,0.17284313081111255,0.3893654205117443,0.5661394264223508,0.2799687932910332
231,2,103,0.171190267479093,0.38886047669755514,0.5643868443774601,0.2804692650794117
232,2,105,0.17039928904764445,0.3888890521802419,0.5649456788358024,0.280365196633051
233,2,107,0.17067867955025226,0.3888719475369135,0.5649456788358024,0.28132878853859095
234,2,109,0.174329308269853,0.3889549782027573,0.5654411070103603,0.280795961050261
235,2,111,0.17837174645404777,0.38890312284101636,0.5653816446691055,0.28035567083578294
236,2,113,0.17641708485914065,0.38907586463149924,0.5653816446691055,0.27912087100461774
237,2,115,0.17602159610711277,0.38914362732305147,0.5662754189703266,0.2794526701652821
238,2,117,0.17600217434534993,0.3892092375903018,0.5655889344741584,0.2808246034513285
239,2,119,0.1745435463013363,0.3892774952165702,0.5655889344741584,0.2812408603232809
240,2,121,0.17278868519535975,0.3892500499690788,0.5646107309833702,0.280545818975031
241,2,123,0.17677334524170285,0.38916051157851195,0.5649827190016982,0.27879177844504605
242,2,125,0.17493308336087196,0.3890977483727186,0.5640915649867135,0.2791627480521397
243,2,127,0.17595755453654374,0.3890467188568952,0.5640915649867135,0.2753191421378308
244,2,129,0.17631896112282316,0.3890226525715926,0.5631940368747139,0.2754735265892099
245,2,131,0.17707195073308651,0.38903209187863474,0.5631940368747139,0.27595786047537557
246,2,133,0.17745360094466922,0.3891883088484772,0.5631940368747139,0.27432279377787583
247,2,135,0.17795091516169986,0.3894922362454153,0.5631940368747139,0.27323660757949486
248,2,137,0.18278894734071183,0.3894127680343236,0.5643620811480928,0.2715851174606033
249,2,139,0.18277776118020217,0.3894901748775671,0.5643620811480928,0.26984105322953383
250,2,141,0.18276135657145637,0.38939212428920905,0.564679497651006,0.27227263363094917
251,2,143,0.18227878201995643,0.3893844504817219,0.5649997206458489,0.2726053335123942
252,2,145,0.18777018354186917,0.3892792970702625,0.564087822009206,0.27197315550562584
253,2,147,0.1877244244562353,0.38919350598255126,0.5642690847786332,0.2728928558336919
254,2,149,0.19229207623787753,0.38918341989538435,0.5634095112579199,0.2707249583236165
255,2,151,0.18969682876930957,0.3892516450989164,0.5624839049022688,0.2702233633083638
256,2,153,0.19219228611070727,0.38899965789714325,0.5616103832976802,0.27135395970642945
257,2,155,0.19267809674241337,0.3890174841851596,0.559930899293589,0.2696049442913884
258,2,157,0.1899904569626231,0.3891110358722365,0.559930899293589,0.26890619802416355
259,2,159,0.19539581506914927,0.3888032198509669,0.559930899293589,0.2683349649559771
260,2,161,0.19892344540512621,0.3886252419486532,0.558974674340556,0.26722268042708197
261,2,163,0.20275025294295013,0.38859022333141324,0.5590653090220024,0.26413768951678807
262,2,165,0.20981539512059283,0.38846633897952876,0.5590653090220024,0.26397629716499116
263,2,167,0.2020084734629628,0.3880969138797975,0.5593205944678424,0.26679361076869074
264,2,169,0.20067841210731707,0.38758657300920646,0.5579695216881982,0.2671961381709108
265,2,171,0.19691502786074286,0.3874391707134065,0.5567161610984191,0.2675637422328008
266,2,173,0.19933096889038754,0.38744403369229197,0.5572126772166407,0.2665204869643711
267,2,175,0.20389960912931923,0.3871984358176017,0.5561021383904526,0.26797192313102397
268,2,177,0.2143117423308662,0.3865051000762795,0.5561021383904526,0.261056620421707
269,2,179,0.21682691929884007,0.3863174682820788,0.5549841408558683,0.2601063458288793
270,3,1,0.12795409528129784,0.3892474730530943,0.5806199731733045,0.25966406340017795
271,3,3,0.1370911222955308,0.3893330017160016,0.5796825904861757,0.259872017037689
272,3,5,0.14062975371838043,0.38948607315897416,0.5804507709162887,0.26040229697296746
273,3,7,0.14268313276820058,0.3895779292460016,0.5804507709162887,0.2612207285959389
274,3,9,0.1443935292089221,0.38971214290823397,0.5798956818923464,0.26135141926600586
275,3,11,0.14500073782434736,0.3896848745093577,0.5789001617330632,0.26230125490118533
276,3,13,0.14574748519839412,0.3897636857039905,0.5780267750372567,0.2628093217354663
277,3,15,0.14636641444661108,0.3900534834293826,0.5789001617330632,0.26338113652529105
278,3,17,0.14797365222926478,0.3901460669012496,0.5802393248369715,0.2635226788527483
279,3,19,0.14796878558559773,0.3902937245616462,0.5802393248369715,0.2632409641018931
280,3,21,0.1483802011659572,0.3904946191056092,0.5802393248369715,0.2632053607748958
281,3,23,0.1494125073371959,0.3905761644599816,0.5802393248369715,0.2632519607954527
282,3,25,0.14988972929046418,0.3906444733910126,0.5794712309213139,0.26390574781818865
283,3,27,0.1522478690155971,0.39073639359629364,0.5794712309213139,0.26373800695479693
284,3,29,0.15381800011073102,0.390861830531544,0.5802565047011504,0.26469181650573426
285,3,31,0.15436692628066437,0.3910276575479931,0.5802565047011504,0.2645445753337908
286,3,33,0.15375886125776334,0.39114870567081167,0.5802565047011504,0.26486848446893807
287,3,35,0.15595686629166985,0.3912981503961851,0.5802565047011504,0.26520201089132567
288,3,37,0.15701237856559186,0.39136700373232103,0.5802565047011504,0.2667893007109654
289,3,39,0.15739768731527964,0.39145071467639475,0.5804884955452393,0.26741462774483826
290,3,41,0.15882107874771687,0.39147981477168187,0.5796096706073783,0.26727615161538354
291,3,43,0.1583852848932056,0.39155868526212806,0.5803953015272617,0.26724976539660344
292,3,45,0.15814352282528016,0.3916346872851088,0.5803953015272617,0.2671317351879465
293,3,47,0.15827202227185524,0.39179158371653694,0.5803953015272617,0.26752901371253357
294,3,49,0.15608406270753197,0.3918160637759787,0.5803953015272617,0.26643861114887907
295,3,51,0.15627910267931341,0.3918534987396757,0.5793260093630735,0.2665361129727236
296,3,53,0.156638061549247,0.3920033548040273,0.5801104315863351,0.26672379739166735
297,3,55,0.15782959333380284,0.392080481865687,0.5801104315863351,0.26773113770550183
298,3,57,0.15865499023010599,0.392178173341196,0.5808950218852885,0.2696307435044889
299,3,59,0.15969442874623652,0.39223921039771387,0.5800012404486597,0.2692811929683438
300,3,61,0.15968439250569566,0.39230672337219413,0.57910324350992,0.26901418957121953
301,3,63,0.16033000154134178,0.3924069075821843,0.57910324350992,0.26944877297121694
302,3,65,0.16169034200334326,0.39262724197024984,0.5803625164220334,0.2697561906699501
303,3,67,0.16124032225507687,0.39272839272376314,0.5803625164220334,0.2698404506923203
304,3,69,0.1628664585528263,0.3928671426845236,0.5795793776442186,0.2706100123609636
305,3,71,0.1633466298347063,0.3928985204729954,0.5800575891470919,0.2703723259744485
306,3,73,0.16308362927465953,0.3929589829639072,0.5800575891470919,0.2694996706076339
307,3,75,0.16527270143298353,0.39314686531025583,0.580843090948533,0.2696643576484224
308,3,77,0.16763068693122674,0.39325943314839285,0.580843090948533,0.2701020703942078
309,3,79,0.16720752822500345,0.39333956706416595,0.580843090948533,0.27046105447070995
310,3,81,0.1669299763787579,0.39339967285173294,0.580843090948533,0.26983196519424657
311,3,83,0.16611138819952803,0.3934914140894979,0.580843090948533,0.26987897730171545
312,3,85,0.16554730646570603,0.3935430836154709,0.580843090948533,0.2696355671121085
313,3,87,0.16529349284915398,0.39362240706179275,0.580843090948533,0.270307930399375
314,3,89,0.1657894041049499,0.393668655519804,0.58108590061184,0.2709037553164223
315,3,91,0.1652624079383555,0.3937464176873098,0.58108590061184,0.2710979376051994
316,3,93,0.16230617789689133,0.39382342675746607,0.5826118545390591,0.2710981536895519
317,3,95,0.16179259647056843,0.3939335412988054,0.5826118545390591,0.27047063139871597
318,3,97,0.16294880672765058,0.39399415310033037,0.5826118545390591,0.2709258454766156
319,3,99,0.1633595385239847,0.39416952521116944,0.5826118545390591,0.27110672975025357
320,3,101,0.16335221129216904,0.39437763632224465,0.5831040088745489,0.2699911019480268
321,3,103,0.1646050686656529,0.39445018593535824,0.5814771832110559,0.2701153651099658
322,3,105,0.16358153243666304,0.3945983318706423,0.5807168291384517,0.2697545576493655
323,3,107,0.16645672638427386,0.39452347744251953,0.579118343384143,0.26968274672537457
324,3,109,0.16707170405442828,0.3946753816171505,0.5794275144447957,0.2706623193752351
325,3,111,0.16805176227961088,0.3947583971992193,0.5794275144447957,0.27143408355752824
326,3,113,0.1682873034951873,0.39466086916289933,0.5793665839048442,0.2704256226933395
327,3,115,0.16527241671093718,0.39482021708731235,0.5793665839048442,0.2687857076642283
328,3,117,0.16628442353298803,0.39476729332664984,0.5796902671701938,0.2700992476486762
329,3,119,0.16679819037321192,0.39489668808799033,0.5796902671701938,0.27063236396277357
330,3,121,0.1673204840213212,0.3952573970914521,0.5791706074279765,0.27127287406281714
331,3,123,0.16729052944482445,0.395251659695446,0.5796624017303778,0.2715056468249949
332,3,125,0.17038720285040973,0.395150487265555,0.5783938941408081,0.2699174759375508
