,iteration,median_filter_window_dart_bite,category_count_score,f1_per_timestamp,f1_per_annotation,f1_per_prediction
75,1,61,0.15199842926869683,0.391526620273236,0.5743721980478884,0.26814310195799745
76,1,63,0.15206436071369095,0.3915218871715632,0.5746665889199143,0.26842049755313224
77,1,65,0.15278427195307537,0.3917062610535803,0.573841183741564,0.2681006797413657
78,1,67,0.1531578422257982,0.3918342918355511,0.5745261360659215,0.2689392882631101
79,1,69,0.1530837622003282,0.3918458506296843,0.5739876009078924,0.2691871731245242
80,1,71,0.1533341586800774,0.3918288797004763,0.5739876009078924,0.268553085651445
81,1,73,0.15385489235238392,0.39173076706195814,0.5739876009078924,0.2680155612971264
82,1,75,0.153729142809537,0.39190879932047923,0.5733946197649222,0.2686926546422261
83,1,77,0.1531812412192266,0.391882139988017,0.5720711802341881,0.267460479615868
84,1,79,0.15279188683037745,0.39176663191971484,0.5707600190157713,0.2677311074089669
85,1,81,0.15228494546005056,0.39163798383147264,0.5716433188586052,0.26739050780972407
86,1,83,0.1520335476279147,0.3916625644577171,0.5730293652081119,0.2685839571055023
87,1,85,0.15324791791710268,0.391847541558946,0.5724737050490525,0.2685866359539192
88,1,87,0.15210369064098625,0.39190528684987563,0.5724737050490525,0.26869193382349876
89,1,89,0.1520715612472124,0.3921229434015638,0.5724737050490525,0.2684504737694909
90,2,1,0.12749435496457615,0.38523297393772954,0.5644794507579282,0.27164641952839175
91,2,3,0.1352912535767399,0.38558823815835774,0.5641668096279026,0.2723824771117754
92,2,5,0.1385684639972685,0.3856707431799123,0.5656583319582652,0.27305642006500047
93,2,7,0.14052024506594551,0.38582410082588553,0.5652566002553023,0.2735584074287633
94,2,9,0.14178644363715495,0.3858972830410267,0.5648166329002952,0.2737796821673663
95,2,11,0.14244026291036913,0.38616955296539013,0.5642459007273589,0.27326985106905993
96,2,13,0.14231013711070023,0.3865469554074248,0.5648166329002952,0.2746842924580025
97,2,15,0.14228261166238224,0.38679518798442797,0.5655364783402715,0.27475782570779905
98,2,17,0.1431999103615448,0.3870270261445734,0.5655364783402715,0.27459270360315785
99,2,19,0.14351186155904733,0.3872579803191774,0.5655364783402715,0.2743783099165788
100,2,21,0.14397571410482984,0.3873667959550638,0.5655364783402715,0.27478549136616
101,2,23,0.14422102397545147,0.38756914685317895,0.5655364783402715,0.2744309578682477
102,2,25,0.1453471559221778,0.3876947794743098,0.5655364783402715,0.2751482988319271
103,2,27,0.14578801161942787,0.3877473593728905,0.5653733597214161,0.2747320583770172
104,2,29,0.14585905603658228,0.38802144721428344,0.5656554252130643,0.2754105181852045
105,2,31,0.14640832809285104,0.38818906383428203,0.566002417014503,0.27537338173402287
106,2,33,0.14671759048539781,0.3883781780741677,0.5656542734086923,0.27620681204906516
107,2,35,0.14697148976668922,0.3885151881289512,0.5658378666849907,0.27630954625354043
108,2,37,0.14672959161630808,0.3885751327395379,0.5657285413932558,0.27528949105847195
109,2,39,0.1466188076202098,0.38870012187436176,0.5657285413932558,0.27562671629780267
110,2,41,0.14643513118689677,0.38900052383368544,0.5651555753681325,0.2759794221639499
111,2,43,0.14685743777475918,0.389194924597797,0.565368162680104,0.2761421844221535
112,2,45,0.14657154006469433,0.3893982461960343,0.565060659013365,0.27571686956583163
113,2,47,0.1472633141006862,0.3896854360387625,0.5662161132067586,0.27532129299555996
114,2,49,0.1476687593793762,0.38984705834952293,0.5644806176968921,0.27547085726752535
115,2,51,0.14879271997377871,0.3899666498471422,0.5638933563488827,0.27635764264894264
116,2,53,0.14890864927070827,0.3901315371261375,0.5640234262377242,0.27703425068181065
117,2,55,0.14852116522780817,0.3901920160437292,0.5643203487992455,0.2768410701369376
118,2,57,0.14871903397843036,0.3902230127227094,0.5648471758647953,0.27722737800510616
119,2,59,0.14822190231068438,0.39037009528048955,0.5657414402897243,0.2760179614651429
120,2,61,0.1479923723021517,0.39047154288466535,0.5657414402897243,0.27584205958430796
121,2,63,0.14819127689224976,0.3905498040215016,0.5641806703470499,0.27601179592978214
122,2,65,0.14798866642994096,0.3906353711460341,0.5637908068291747,0.2760647787663729
123,2,67,0.1482235051818715,0.39079241830252665,0.5630765481128609,0.2757152363680522
124,2,69,0.14889482446217833,0.3910805754376617,0.5630765481128609,0.2761571675044935
125,2,71,0.14794373411052789,0.3911896839444693,0.5632161816389213,0.2762882077349426
126,2,73,0.1481191828143789,0.3912528383341293,0.5632161816389213,0.27520298488559164
127,2,75,0.148252741837569,0.39140434066144614,0.5630352424633788,0.2757901200443326
128,2,77,0.14818811855738948,0.391486394880889,0.5630652722446896,0.276588581944021
129,2,79,0.1492725521301279,0.3915729778903225,0.5627209023730485,0.2783725117015991
130,2,81,0.1489487220597578,0.39164324420333557,0.562662813039561,0.2776391543559132
131,2,83,0.14916778516175985,0.3917350018699001,0.5628259805481115,0.2778775848080678
132,2,85,0.15028195603896766,0.39167078050842724,0.5631712301227082,0.2784000498826485
133,2,87,0.15053551072924806,0.39167775473718114,0.5631712301227082,0.27924258162671867
134,2,89,0.15074864696687926,0.3916706637043883,0.5617289738586807,0.27865692590395236
135,3,1,0.12795409528129784,0.3892474730530943,0.5806199731733045,0.25966406340017795
136,3,3,0.13650960749967903,0.38952395979394666,0.5812414439734347,0.2611707146351902
137,3,5,0.13905808360947708,0.389799329608089,0.5803714760780397,0.2622241961403396
138,3,7,0.14112925436668614,0.38998337963421636,0.5806025316225891,0.26222629508437495
139,3,9,0.1423768647165671,0.3902290159343404,0.5801005870785071,0.26288383247869535
140,3,11,0.14338842612662916,0.3902439272537416,0.5804375131640462,0.26339836824740176
141,3,13,0.144580348549935,0.3903339227905314,0.5798205579571182,0.2638887616333014
142,3,15,0.1452734843055826,0.3906959509049476,0.5801044034059665,0.2643095250033332
143,3,17,0.14633871790300848,0.3908555783172048,0.5795460705400822,0.26437834405661836
144,3,19,0.14720710627387318,0.39113294448784075,0.5801044034059665,0.26382127868805727
145,3,21,0.1474467037548735,0.39140136342030185,0.5802713768615941,0.2639754152079573
146,3,23,0.14798637182398994,0.39145647021316615,0.5807673135816376,0.26364957976117015
147,3,25,0.1485021714046935,0.3916412561031718,0.5809061851759132,0.26392595160798765
148,3,27,0.14910491783916877,0.39185526439200685,0.5820071344148092,0.2641037358117225
149,3,29,0.14898156269253263,0.39203064140354293,0.5827988473140691,0.26359657077834175
150,3,31,0.14958977835097986,0.3923153612790262,0.5819255740287993,0.26466166245677836
151,3,33,0.14935279763404766,0.39249784826502265,0.5817033010773024,0.26515778198290635
152,3,35,0.14964159731572543,0.39279564882243884,0.5812058085006777,0.2656239374428463
153,3,37,0.14982208419540338,0.3929146825605083,0.5803311167065165,0.26666178662449547
154,3,39,0.1496403225128329,0.3930429614319496,0.5785838380067715,0.2676673123530526
155,3,41,0.14950844596775234,0.3930470449296931,0.5785838380067715,0.267180160835013
156,3,43,0.14959279061413713,0.39316485046664457,0.5791005159789646,0.266452972646351
157,3,45,0.14921160995214025,0.3931212973909113,0.578157129037349,0.26690575317667264
158,3,47,0.14948804212154163,0.3931655219180044,0.5776957962827404,0.26722266514559334
159,3,49,0.14913162110030398,0.3933299371265276,0.5785678078192567,0.267313298595887
160,3,51,0.15032330212286554,0.3934430044822128,0.5772647488473571,0.267235547389966
161,3,53,0.15037839071195672,0.3936228771326678,0.578370182869553,0.267438926007789
162,3,55,0.15078112644762767,0.3937218788928374,0.578370182869553,0.26807792527669083
163,3,57,0.15167734033143596,0.39378323059791753,0.578370182869553,0.2686886888458339
164,3,59,0.15169315989680623,0.39399048469097414,0.5784154658203684,0.26821631165370446
165,3,61,0.15162021548844967,0.394169917579491,0.5772649924371819,0.2680048602427233
166,3,63,0.15220137060978906,0.3943941104521636,0.5789176375677975,0.26792038452141526
167,3,65,0.15290423677438217,0.394369223900385,0.5774565699031229,0.26795187724607145
168,3,67,0.15305186858037345,0.39452984885804804,0.5775612223871043,0.2676232213551856
169,3,69,0.15245460083950063,0.3946490260672058,0.5760138779195708,0.2667171670349791
170,3,71,0.1517867114136,0.39476664554867824,0.5772186886849368,0.2669740450535842
171,3,73,0.15247553000277042,0.3948389579732231,0.5765617911730041,0.2674091917037796
172,3,75,0.15259534766699528,0.3950659041409434,0.5765617911730041,0.26774708814763454
173,3,77,0.15270915005000946,0.3951382251743366,0.5769039782276251,0.2672456148430176
174,3,79,0.15325680626157062,0.3950577979334447,0.5770107228491438,0.26715408863162715
175,3,81,0.15429010914095384,0.39510679760898976,0.5770107228491438,0.2674312888366216
176,3,83,0.15471257526884305,0.39513034457149704,0.5773544826462355,0.2682079325789043
177,3,85,0.15549307728946607,0.3952187210971512,0.5751338173811096,0.26870421505521164
178,3,87,0.15559038803213351,0.3952898577158566,0.5744131973435539,0.26841008941499483
179,3,89,0.1560683474182791,0.39522193162691616,0.5750500191747687,0.2695250253880024
180,4,1,0.1282747712429982,0.39001501396561833,0.5968102372713219,0.2657448132032167
181,4,3,0.13750498139664225,0.39018841501318,0.5989204265223947,0.2648943398043614
182,4,5,0.1398029782583489,0.3904384056835993,0.5984338653655551,0.2671794253876531
183,4,7,0.14083911163677323,0.39065613736598775,0.5989818624551627,0.2683154892480269
184,4,9,0.1429281835177957,0.39087181059718257,0.5995683047212933,0.26852570148037197
185,4,11,0.1430264284936187,0.3911676074291031,0.5987865806936286,0.2698157475122603
186,4,13,0.14360612224279615,0.39133471186213475,0.5989759304494795,0.27125032032630575
187,4,15,0.14470089128242222,0.39155329416943113,0.5983878694516882,0.2724435841401763
188,4,17,0.14534573466493694,0.3917757530631381,0.5984887420757047,0.27234718878477426
189,4,19,0.14618411397693212,0.39188065823833446,0.5984275983309139,0.27228796522893817
190,4,21,0.1467539490925518,0.3919846140575407,0.5984275983309139,0.27287871600048574
191,4,23,0.14670705312195728,0.3921674630248745,0.5975154989014714,0.272590010850948
192,4,25,0.14679909525670884,0.39242180080476036,0.5984275983309139,0.2728051524469625
193,4,27,0.14777723494554948,0.39262499709099485,0.5979965014966975,0.2731756208363684
194,4,29,0.14755512260196585,0.39273264325844687,0.5975960876901523,0.2724617082036788
195,4,31,0.14711880034518138,0.3928907629706976,0.5975960876901523,0.27279989342917477
196,4,33,0.14738391911990262,0.3928902710024067,0.5973637002962481,0.2729670731722182
197,4,35,0.14798808068640384,0.3931048985979996,0.5973637002962481,0.27275568087134383
198,4,37,0.14878551184811126,0.39315332628190663,0.5969006277262118,0.27406569896606653
199,4,39,0.1486103112451622,0.3933096998454852,0.5980729689303297,0.27403009883816
200,4,41,0.14836347519974283,0.39342755246968303,0.5982392904088815,0.2736612027997557
201,4,43,0.14838379971482893,0.39347616718884243,0.597805677136785,0.27422588745749726
202,4,45,0.14805522015152775,0.3934287682551905,0.5972609764438997,0.27381352042070267
203,4,47,0.1478677952341223,0.3935929494769588,0.5965199828384267,0.27361155584203783
204,4,49,0.14800033516982583,0.3936840862653415,0.5966240228763298,0.27412627639938714
205,4,51,0.14798839557327742,0.3937700812736104,0.5959588501544408,0.2745713615831112
206,4,53,0.14834526953855495,0.3939164314494919,0.5956121989057668,0.27435541686958836
207,4,55,0.14834339703035906,0.39400019775013295,0.5953693778236421,0.2746448491195247
208,4,57,0.14911279468331132,0.3940401219313962,0.5953350612173776,0.2743065528272215
209,4,59,0.1486903016217594,0.3939643571306231,0.5939495390615722,0.27469267021672233
210,4,61,0.14853848570274283,0.3940752141143558,0.593232677172274,0.27444705066954905
211,4,63,0.14914136065036085,0.3939989433668188,0.593232677172274,0.27447280929260526
212,4,65,0.1498179462617483,0.39399319656833687,0.5927658148889595,0.273985595498154
213,4,67,0.15018669586425532,0.39403557176344295,0.5928145050229822,0.27358653829224117
214,4,69,0.1505535960455387,0.3939584801116357,0.5925429489888393,0.27291625176097317
215,4,71,0.15024072847508238,0.3939961678396073,0.5925429489888393,0.27254881344781484
216,4,73,0.15036397609599478,0.39402153854297034,0.5911829249829881,0.2721146965725426
217,4,75,0.15079663471328433,0.3939131113345993,0.5903937493982071,0.27284718372786976
218,4,77,0.15186853927870628,0.3939384083237556,0.590736740530007,0.2738614293040583
219,4,79,0.15151257593728204,0.3940246724184654,0.5902446554635573,0.2750237025811205
220,4,81,0.15194693141821,0.3938239557638606,0.5896364974833318,0.2742976981756568
221,4,83,0.15292486052270052,0.3936719232449152,0.5896364974833318,0.2741726487737536
222,4,85,0.15292225070165846,0.3936839042973445,0.5897985295101169,0.2744452267714587
223,4,87,0.1537503375684148,0.39364728749210076,0.5901918430265282,0.2736527374234623
224,4,89,0.15433528079451705,0.39364282013000235,0.589119726592808,0.2738488706886014
225,5,1,0.1282767965655172,0.3922435719888024,0.5759259077580732,0.26410466117672204
226,5,3,0.13698067867712063,0.3923435717715479,0.5760763989750117,0.26852577119817334
227,5,5,0.13946425285076708,0.3927335455948286,0.5777369487862561,0.268653646248084
228,5,7,0.1419051691486551,0.3929117298120434,0.5750751930209033,0.2680373795899474
229,5,9,0.14379030613177718,0.39318213284667103,0.5744875999869087,0.2696192621813064
230,5,11,0.1450000088280458,0.3932259875076324,0.5754791570912473,0.2706953507756688
231,5,13,0.145907186054426,0.39346266129096036,0.574917293553595,0.270279322920069
232,5,15,0.14652446365705704,0.3936243716560478,0.5750224424876499,0.2708127585160848
233,5,17,0.14666349430285533,0.3938139708007879,0.5744579182335309,0.27144074730679296
234,5,19,0.14735841915072037,0.3939962524297698,0.5746368493927686,0.27174395227048503
235,5,21,0.14684525397637854,0.3942071372707622,0.5752638620269588,0.27142758923189353
236,5,23,0.1464745734812821,0.39441255728303665,0.5754795895259035,0.2716542358559689
237,5,25,0.146975128018642,0.39450446109781073,0.5754795895259035,0.2719648214633354
238,5,27,0.14649501329074027,0.3947647788430662,0.5753310489179901,0.271795402173449
239,5,29,0.14728557287130456,0.3949119147959638,0.5761431248315928,0.2714111428706088
240,5,31,0.14778390356367654,0.39500123747222693,0.5762512414939536,0.2713972578736184
241,5,33,0.1488171572827182,0.39509444324933923,0.5760183610264208,0.2722749061004081
242,5,35,0.14923125020656783,0.39516423294109837,0.5752644672780111,0.272586760340452
243,5,37,0.14901700904581192,0.3953012565071186,0.5756095194189459,0.27277876717000177
244,5,39,0.1487190153212262,0.3954889120003813,0.5749854942193042,0.2730638164809374
245,5,41,0.14911461175783206,0.3955730585538378,0.5745453139637385,0.27271908222863017
246,5,43,0.14889295871287903,0.39571216672463233,0.5752143470602945,0.2727777140106202
247,5,45,0.14919600520800783,0.3957581004686083,0.5752143470602945,0.27231363674358433
248,5,47,0.14880747734681068,0.3958608752699523,0.5745765373211835,0.2714466497216838
249,5,49,0.14837330709175656,0.3958892018440531,0.5745301533208395,0.27146225452317124
250,5,51,0.14849112058383618,0.39609147787813503,0.5745301533208395,0.2719733462597816
251,5,53,0.14993189187248798,0.3961283094085562,0.5748081427505045,0.27269948268630156
252,5,55,0.14955083583198062,0.39615416173055124,0.5735157919655913,0.27353948899518693
253,5,57,0.15090784790766573,0.3962919811883784,0.5735157919655913,0.27396784152851233
254,5,59,0.1510801464366172,0.39633575592764597,0.5734291557531493,0.2743004910202875
255,5,61,0.1513874270560652,0.3964281864841728,0.5732699557241145,0.274688795714622
256,5,63,0.15191878803805786,0.39650622344341097,0.5737550702464576,0.2753053057952196
257,5,65,0.15199402252264752,0.3967007722423472,0.5731614181627107,0.2758821059861893
258,5,67,0.15150276242677305,0.3966443901905052,0.5723139814256476,0.2749457727254198
259,5,69,0.1515950256587833,0.3966210916724851,0.5716868087038295,0.2746513003363742
260,5,71,0.15185193484915868,0.3967208128444753,0.5716868087038295,0.27499503560204086
261,5,73,0.15150664854663956,0.39677555977564316,0.5714379784109287,0.27416215796593224
262,5,75,0.15217027584450207,0.39677790340385727,0.5714379784109287,0.2742459631340879
263,5,77,0.15217452458226394,0.39661000286303566,0.5690203089177157,0.2749367495215699
264,5,79,0.15220607492697483,0.3965933572669245,0.5693615148075835,0.275417756721173
265,5,81,0.1517716972463714,0.3967325874644651,0.5694701767404011,0.274983899240653
266,5,83,0.1521145591959486,0.3967996137673544,0.5698056030496628,0.2745237567223661
267,5,85,0.15280600137645947,0.39685892106934134,0.5701503225098639,0.2750835291230734
268,5,87,0.15319263336912,0.39686555976348303,0.5693497460782012,0.2742403049457198
269,5,89,0.15399630344983142,0.3970098992360995,0.5680432137217571,0.27451634123990354
270,6,1,0.12713370670184582,0.385981019503736,0.5802945655703889,0.2562758378478362
271,6,3,0.13590851914492647,0.3861060783453292,0.5813617750572156,0.25629697351505565
272,6,5,0.13843303372412263,0.38641550348841847,0.5823962933127501,0.25688395163840394
273,6,7,0.13993103573919646,0.38657511361291536,0.582616021291741,0.25814246010364755
274,6,9,0.14133828701301954,0.38675307639119544,0.5814948604675289,0.2595774225904058
275,6,11,0.1419221864808515,0.38706859217529194,0.5818339394807513,0.25989721691584505
276,6,13,0.14281028217524916,0.3871728682235431,0.5818339394807513,0.26049895909857695
277,6,15,0.1436595326051129,0.3873404123891381,0.5820783486216533,0.26148540058625364
278,6,17,0.1442632255538653,0.387379672465992,0.5821385030415307,0.2611916204268699
279,6,19,0.14518450486576254,0.38749631450457167,0.5812355567989594,0.26169086662465096
280,6,21,0.14546744429488614,0.3875797302200259,0.5812355567989594,0.2624645922500369
281,6,23,0.1462715726999298,0.38771960445112075,0.5817995681932944,0.2629865691688397
282,6,25,0.14675229597738665,0.38793274793272514,0.5805216263527857,0.26309437302195693
283,6,27,0.14654594549162195,0.3881294139315597,0.5805457928490899,0.2633134165281034
284,6,29,0.1462651014413301,0.3884176899800113,0.5805457928490899,0.2639467113112552
285,6,31,0.14715831469236781,0.3884631486241766,0.5797377113718697,0.26441893038759534
286,6,33,0.1468388705959887,0.3885233492076273,0.5800743001080282,0.2634362911904924
287,6,35,0.14712715526136835,0.3886360686019068,0.5793340074965572,0.2630168783355126
288,6,37,0.1472736340347167,0.38864804638365685,0.5791899140232334,0.2626145984090463
289,6,39,0.14751319206367403,0.3887020522601888,0.5789059520594452,0.26342363379691847
290,6,41,0.1472514054983715,0.38873909043321525,0.5787651963730152,0.26265467447338947
291,6,43,0.14779844100500972,0.3888340942629411,0.5771483086840101,0.2634345310416428
292,6,45,0.14753714630583123,0.3889238930305319,0.5765680582286661,0.26275061775886277
293,6,47,0.14751720520274922,0.3889458416180029,0.5762316306355453,0.26291349039775785
294,6,49,0.14830567075145581,0.3889358631467048,0.5759872214946433,0.26329354338924393
295,6,51,0.1493553191253309,0.38884151215418494,0.5757634072941563,0.26299486848416304
296,6,53,0.14961414295249664,0.3889754533826209,0.575384625290276,0.2629438541052223
297,6,55,0.15002008829117425,0.3889614229876953,0.5731101000417995,0.2632752696806308
298,6,57,0.1504565335552852,0.3889194538161473,0.5720463136564267,0.26487786193552704
299,6,59,0.15094713016794575,0.3888935498633673,0.5715258579748912,0.264227399459255
300,6,61,0.15110487678217568,0.38895959887127507,0.5724503303279349,0.2644928720508026
301,6,63,0.1501367938503952,0.3889737488143638,0.5715660370963416,0.26407208115766695
302,6,65,0.1505046592012178,0.3891327878818442,0.5715660370963416,0.2649963045396862
303,6,67,0.1508007979618555,0.38930907775636187,0.5716613489761909,0.26629032156106375
304,6,69,0.1513351013896147,0.38934654973225546,0.5711298234881736,0.2668907813504472
305,6,71,0.15144420707140455,0.3895307975024049,0.5711298234881736,0.2668374901195104
306,6,73,0.15233172234337353,0.38963386743983,0.5711298234881736,0.26653063087009177
307,6,75,0.1523549883111834,0.38965182650527125,0.5714622226837603,0.2660035388276416
308,6,77,0.15235584850313644,0.3899048115460988,0.5725383138933787,0.2663972688855049
309,6,79,0.15271976933670345,0.3898748254134854,0.5727918580800699,0.2667262478852833
310,6,81,0.15331134957039377,0.3898234688468162,0.5721118130879914,0.2672772051623112
311,6,83,0.15283863236285342,0.3898175916363859,0.5729551702090833,0.266001447452431
312,6,85,0.1524087225289519,0.38990516190877333,0.5740534356646555,0.2656095940962528
313,6,87,0.1525473442601221,0.38981365597166107,0.572732832904219,0.2651607024966896
314,6,89,0.15264478023015,0.38986815376114725,0.5725197146693441,0.2655926793113873
315,7,1,0.1264783752684485,0.38713309406121965,0.576076986174993,0.25749738369614905
316,7,3,0.1350548427739922,0.38718652840827616,0.5739063322483844,0.2595186180363097
317,7,5,0.1379506425908795,0.38744179486250124,0.5734603520040867,0.25976394561459054
318,7,7,0.13907646075389815,0.387868526750671,0.5731511147696173,0.25975200814460647
319,7,9,0.14041951801921185,0.3879390883637851,0.5726240184701717,0.26036554463367306
320,7,11,0.1413622639399336,0.3883249995675725,0.5729681326163101,0.26111161379872033
321,7,13,0.14218824053069115,0.38864918765512374,0.5734354405113091,0.2612318550591562
322,7,15,0.14274267216536107,0.3889664333960906,0.5738154635501627,0.2611047023390475
323,7,17,0.14299474836343684,0.3891859286436546,0.573916919103672,0.26210128731615645
324,7,19,0.1434775208578971,0.38941019073168676,0.5740998923385517,0.261431543771292
325,7,21,0.1438817466565226,0.38955102964537025,0.5741957777734703,0.26104997949734016
326,7,23,0.14435574074709975,0.3897580839733382,0.5743608152644376,0.26130271043180664
327,7,25,0.1441587969385086,0.38996287423155185,0.5741957777734703,0.2608092986639441
328,7,27,0.1444373323725466,0.3899952089306288,0.5753194268053868,0.2616058830048399
329,7,29,0.1446770793917811,0.39012060162523143,0.5736308227024861,0.2615635175470646
330,7,31,0.1451287351630383,0.39024569249131297,0.5737344499503514,0.2618108027696775
