,iteration,median_filter_window_quiver,category_count_score,f1_per_timestamp,f1_per_annotation,f1_per_prediction
31,0,63,0.13825576517484106,0.38008852564077944,0.5545312645448338,0.2507476637988764
32,0,65,0.13839757093308871,0.3802931069159802,0.5547530811554108,0.25086635467757534
33,0,67,0.1384890110797481,0.3804171598973798,0.5540220329168162,0.2513050004571992
34,0,69,0.13851043517255404,0.38053388699226415,0.5540220329168162,0.2517897854169304
35,0,71,0.13838585758566488,0.38053752593433987,0.5540938969249088,0.2520902170782713
36,0,73,0.1384330598523061,0.38062442549107506,0.5540938969249088,0.2522510273732021
37,0,75,0.1385211918497816,0.38076055856727065,0.5530178916561909,0.2527362293613128
38,0,77,0.13876061700583125,0.38077079016290455,0.5530178916561909,0.2525831747999125
39,0,79,0.13902330000130383,0.3809058500309178,0.5530178916561909,0.2531433267364242
40,0,81,0.1392540704549275,0.3809314370553233,0.5519322889882166,0.25341598951061617
41,0,83,0.13961555967666797,0.38104181688018113,0.552310148223911,0.25308437551643903
42,0,85,0.13963967228224347,0.38110362023486577,0.554307639622569,0.25269335279933985
43,0,87,0.1397748338934455,0.3811565601640788,0.5541368780210906,0.25347936783276565
44,0,89,0.14005986574314572,0.3811922598468022,0.5529765018718761,0.2536279397563024
45,0,91,0.1395534072008277,0.3812194428473156,0.5517293691569559,0.2544968442661432
46,0,93,0.13975914833067077,0.3812639913213669,0.5506061293701012,0.2547684124592119
47,0,95,0.14000874929013468,0.3812476281892773,0.5508139595266144,0.2552601988420797
48,0,97,0.14033659789058608,0.3811659733394359,0.550893436074337,0.2553268297505814
49,0,99,0.14048615759896477,0.3810907818153669,0.549510243338197,0.2548449171472183
50,0,101,0.14051815814795754,0.3810898454322064,0.548342585743957,0.2561663344186901
51,0,103,0.14085358690680388,0.38112107454562655,0.5469392416537766,0.2568495573855403
52,0,105,0.14049983769903754,0.3811190175394631,0.5469392416537766,0.25713574906315106
53,0,107,0.1406904844412448,0.380994844996435,0.5467163744863416,0.2575700310338816
54,0,109,0.14073938119296706,0.38099719000697363,0.5470964042079663,0.25815231133860217
55,0,111,0.14104115777175658,0.38091664800952235,0.5470964042079663,0.25751302678407884
56,0,113,0.1412721042780243,0.3809290558042653,0.5470964042079663,0.2575562783216903
57,0,115,0.14124953601908743,0.38080779879447657,0.5459018787821052,0.2572903654682003
58,0,117,0.14185053062689942,0.38079972403586476,0.5459018787821052,0.2579128616319886
59,0,119,0.14222818242970628,0.38075387781041253,0.5450684186478086,0.2577867418027886
60,0,121,0.14242927984172324,0.38051979336836855,0.5450684186478086,0.25828628911582296
61,0,123,0.14270990531976063,0.3802512815490817,0.5440330118941048,0.25748695896240614
62,0,125,0.1429515796162139,0.3801277357118075,0.5440330118941048,0.2565156005997159
63,0,127,0.14358780247024258,0.38003171253708823,0.5427936311609085,0.25635605285986846
64,0,129,0.14344226686657421,0.3800417464148284,0.5427936311609085,0.25655113243003014
65,0,131,0.14342169328434404,0.38014267403678215,0.5427936311609085,0.2575400996621137
66,0,133,0.14356239788174358,0.38004005284515524,0.5449310575373348,0.2578631024946952
67,0,135,0.14386648888363868,0.38003588205816113,0.5449310575373348,0.258147366080088
68,0,137,0.14415942513891675,0.3799596806193454,0.5459028399729072,0.2574614752442188
69,0,139,0.14519877284623853,0.3798724816848164,0.5440367003440966,0.2567210674767426
70,0,141,0.14534221567554484,0.37981936331848004,0.5440367003440966,0.2564968904114178
71,0,143,0.1452276190840733,0.37992189662301484,0.5414421024519985,0.25711017443103196
72,0,145,0.14460967871710614,0.37990851769136585,0.5401248169617244,0.25749214332262216
73,0,147,0.14502153440676424,0.379850546739262,0.5401248169617244,0.257577009529142
74,0,149,0.14495641429761252,0.3798520738836316,0.5401248169617244,0.2573566395035008
75,0,151,0.14561525063626535,0.37971430881274687,0.5401248169617244,0.2572505322228652
76,0,153,0.14547782048478644,0.3797078381580282,0.5389762713953254,0.257907207025001
77,0,155,0.14611967277054613,0.3796184999188475,0.5389762713953254,0.2574580170040171
78,0,157,0.14565274636854064,0.379532039075698,0.5389762713953254,0.2577542857164756
79,0,159,0.1458626320682386,0.3794441158342375,0.5389762713953254,0.2569384944181822
80,0,161,0.14570748087991034,0.37936593742774594,0.5389762713953254,0.25629218500571094
81,0,163,0.14643319026790264,0.3793345180137963,0.537418076759934,0.2557615416439484
82,0,165,0.14691707593383097,0.3791770477778322,0.537418076759934,0.2550548053084411
83,0,167,0.1476035499438284,0.3789909732194654,0.537191369327421,0.2546146193665845
84,0,169,0.1480123039403928,0.3790164618319203,0.537191369327421,0.25534264454785044
85,0,171,0.14808434706886558,0.3790697700075607,0.537191369327421,0.25414937614804006
86,0,173,0.1483439931951349,0.37898292628506397,0.5359580102587006,0.25538962645754676
87,0,175,0.14892843435645217,0.3788729692920949,0.534326045669539,0.25513953654467264
88,0,177,0.14919078234358849,0.37881513736934636,0.534326045669539,0.25517673181892353
89,0,179,0.15084922738576118,0.37877597520785466,0.534326045669539,0.2551396226089912
90,1,1,0.127884102780224,0.38669585360588005,0.5743840012685325,0.25670521981171207
91,1,3,0.1327807942636703,0.38689229020833515,0.576304549987432,0.2579993169130283
92,1,5,0.13450910120034068,0.3870335149509502,0.5760244156635096,0.25877222070783606
93,1,7,0.13520642713494246,0.387039066149158,0.5771317971695922,0.2585709927547743
94,1,9,0.13600760390670416,0.3871546849156838,0.577445639734017,0.2576498358517138
95,1,11,0.13671469580889717,0.3871911342456366,0.5771924681277285,0.2581339160374882
96,1,13,0.1372394058265227,0.38727166691378534,0.5768891868734133,0.2583727058972941
97,1,15,0.13754809044118835,0.38749886909603887,0.5768891868734133,0.2578298619381931
98,1,17,0.13788685748463522,0.38767411692953685,0.5768891868734133,0.25797277001615765
99,1,19,0.13816684389236236,0.3878064360246429,0.5780434157820677,0.2583870639160005
100,1,21,0.13818166476851496,0.3878911012402795,0.5780434157820677,0.2584847011451122
101,1,23,0.13789544093199732,0.38803458630729565,0.5784800568625169,0.25826258649814515
102,1,25,0.13819564703435885,0.3881622551826283,0.5797900387730834,0.25863397076793715
103,1,27,0.13825643112295688,0.388305607825357,0.5800506711423401,0.2586181426772644
104,1,29,0.13847030159669532,0.38844337432059095,0.5802752599963232,0.25826768873174405
105,1,31,0.1387044871945838,0.38872949869557166,0.5800506711423401,0.2584818639179741
106,1,33,0.13860409651183297,0.38894412303574943,0.579851071006195,0.25913507615017434
107,1,35,0.13847880824209205,0.38901932794519284,0.5787029622474613,0.2595868460160608
108,1,37,0.13879684730669214,0.3892048082300631,0.5787029622474613,0.25903664200538373
109,1,39,0.13900534808493764,0.38933092221476345,0.578980265914307,0.2588006530223144
110,1,41,0.13924905683773345,0.38939800982116973,0.578980265914307,0.2585725770599011
111,1,43,0.13951531220750937,0.3895237505262595,0.5783183610946029,0.2590756990322112
112,1,45,0.1394791525893114,0.3895693142942998,0.5783183610946029,0.2596162523736353
113,1,47,0.1393813755436663,0.3897155090181024,0.5783183610946029,0.2598889811910247
114,1,49,0.1397060771410313,0.3898116683218161,0.5783183610946029,0.260126380772242
115,1,51,0.13987487317381486,0.389783604575038,0.5783183610946029,0.26060868943969445
116,1,53,0.13987141966123412,0.3898819378823629,0.5783183610946029,0.2607280166725276
117,1,55,0.14015564147377588,0.3899294984042446,0.5783183610946029,0.26127793519444326
118,1,57,0.140464115739414,0.3899549840202749,0.578574203751142,0.261690584153285
119,1,59,0.14036973161570723,0.38989842539807196,0.5795733920161643,0.2619314659659416
120,1,61,0.14037802362860913,0.3898453817703285,0.5782282221927336,0.26218936846069324
121,1,63,0.14018704526205825,0.3898449030223305,0.5785382514913033,0.2622898967590709
122,1,65,0.1403440573527329,0.38984513721456227,0.5785382514913033,0.2612650065607254
123,1,67,0.1408216937835831,0.3898589009966264,0.5785382514913033,0.26057031763591676
124,1,69,0.1412521031538517,0.3899374073380718,0.5785382514913033,0.26078437291697126
125,1,71,0.1412827319610389,0.3898318423745542,0.5789801132444705,0.2611017797969089
126,1,73,0.14149873119692213,0.38975450757097985,0.5789801132444705,0.2609408352250949
127,1,75,0.1416934098301957,0.3897141227131424,0.5788710588496634,0.2604731434390335
128,1,77,0.14189576584396538,0.3896805476712584,0.5788710588496634,0.26011082377600275
129,1,79,0.1416828960943995,0.3896468528605304,0.5788710588496634,0.2606263363305606
130,1,81,0.1417271214362641,0.38958780992795833,0.5777140487249252,0.26070524495766817
131,1,83,0.14162778527021203,0.389574447473587,0.5777140487249252,0.25978744430820144
132,1,85,0.14186913404118165,0.3895590561569063,0.5788076615799441,0.25998365543380303
133,1,87,0.14242282488694633,0.389574597009947,0.5780796756923843,0.25923649004409116
134,1,89,0.1427952516995946,0.389628460742293,0.5780796756923843,0.25875948814084976
135,1,91,0.14296311636335532,0.3894953273242952,0.5780796756923843,0.2593430077597131
136,1,93,0.14334646404879944,0.3894521608630348,0.5769026815144224,0.25925938018213895
137,1,95,0.14394820040531958,0.38946921540517687,0.5772044555684644,0.2590388828005203
138,1,97,0.14389463298052976,0.3894529989947268,0.5772044555684644,0.2591249250191458
139,1,99,0.14382939173332934,0.3894585964621161,0.5760067737295681,0.2598793763706894
140,1,101,0.14434796205474726,0.3895603674288969,0.5763223729728816,0.2596823735592645
141,1,103,0.14448180855317475,0.38954920377442914,0.5763223729728816,0.2585836082666793
142,1,105,0.1451899465478026,0.3896458900518707,0.5753607273505857,0.2592623799877528
143,1,107,0.1454872983764253,0.3897175671431201,0.5760871751001807,0.25966160733158083
144,1,109,0.14564082954969246,0.38961393181242865,0.5758629061160533,0.25906638507493535
145,1,111,0.145301238125705,0.3894965371215201,0.57513795820412,0.2598218937590235
146,1,113,0.14509983157962805,0.38949956070721525,0.57513795820412,0.25987145994054084
147,1,115,0.14537126536887612,0.3896023436902147,0.57513795820412,0.2601072955045076
148,1,117,0.14565710823981687,0.3895568125323347,0.5741047838490932,0.2602994913763922
149,1,119,0.14580292733269556,0.3893271874594957,0.5728554800133276,0.26117394117970155
150,1,121,0.14631369958121201,0.3893367336674044,0.571471686378875,0.26219999172463754
151,1,123,0.14652490721809497,0.3892944094931225,0.571471686378875,0.2628351526023488
152,1,125,0.1463870143779191,0.3891661597679264,0.5734589819245749,0.2628409142594483
153,1,127,0.14669175661241912,0.38917230372261924,0.5736832509087023,0.26199338377301784
154,1,129,0.14687746413547192,0.38906995070311357,0.5716339520391986,0.2618765479053479
155,1,131,0.14642786161583946,0.3890310375231096,0.5716339520391986,0.26270832116504045
156,1,133,0.1469128734109855,0.3891684845760108,0.5703583691836752,0.26293427865331775
157,1,135,0.14793848309116484,0.38918922299064146,0.5703583691836752,0.263120408737661
158,1,137,0.14779277164832458,0.38911199077063774,0.5706580244754548,0.2619060770975183
159,1,139,0.14835857155531904,0.38911787067238773,0.5706580244754548,0.26283712379568824
160,1,141,0.1486788471498211,0.3890792247722719,0.5699268951082633,0.2624871549021297
161,1,143,0.14862983210948516,0.3891148960986023,0.5686324987257521,0.26235884839976753
162,1,145,0.14870235160743955,0.3890189859966266,0.5669061490976824,0.2618339108073607
163,1,147,0.14878213230857282,0.3888113752671259,0.5669061490976824,0.2605277946429692
164,1,149,0.14860229548352552,0.3887449581150569,0.5669061490976824,0.2611907313462617
165,1,151,0.14934106264935018,0.38882649237110023,0.5676325623338995,0.26178541620621715
166,1,153,0.15001825882896455,0.3886031579190496,0.5676929574243197,0.26180308986366135
167,1,155,0.15012306036867806,0.38855303903321714,0.567981721081782,0.26064553331296403
168,1,157,0.15043850329436909,0.3884740152209615,0.5682208249926325,0.25892439402649337
169,1,159,0.15044074581804143,0.38845342941137295,0.5682208249926325,0.2576286437074052
170,1,161,0.15063742950306505,0.38835844117172524,0.5682208249926325,0.25792538894969136
171,1,163,0.1507594004022376,0.38813807384772503,0.5682208249926325,0.258914931956531
172,1,165,0.15189171992275424,0.3881397326531224,0.5682208249926325,0.25867136610249447
173,1,167,0.15176146164936904,0.38819004485690684,0.5682208249926325,0.25829410785287915
174,1,169,0.15163048592711054,0.38816207368968797,0.5682208249926325,0.2591396928249907
175,1,171,0.15181963667089296,0.3882431330134025,0.5682208249926325,0.2601282398452974
176,1,173,0.15154997034365697,0.38821203525251097,0.5684024653680694,0.2601391264353278
177,1,175,0.15273491934850564,0.38820440349482865,0.5684024653680694,0.2601062746448684
178,1,177,0.15335859413323608,0.3881322495141241,0.5668180411292668,0.2602303859175816
179,1,179,0.15356250836927837,0.3882103176077198,0.5668180411292668,0.26018779655288365
180,2,1,0.12749435496457615,0.38523297393772954,0.5644794507579282,0.27164641952839175
181,2,3,0.13233679857809502,0.38522812558648173,0.5655337501285695,0.27012201654250717
182,2,5,0.13386722525679984,0.38532017243263755,0.566585517694121,0.2707550553993022
183,2,7,0.13461108768491759,0.3853619454381239,0.566585517694121,0.27054305514960464
184,2,9,0.13500733132060355,0.38539704958278886,0.5674914630645562,0.27003969993635957
185,2,11,0.13531463913043953,0.3853638454585642,0.5675512564015334,0.2703510950085993
186,2,13,0.135750960455923,0.3854138288205665,0.5675512564015334,0.27030422757353484
187,2,15,0.13593992599110774,0.38555022522345916,0.5665591268804342,0.26983190257477485
188,2,17,0.13630630329020024,0.38565729307386604,0.5657013387337889,0.27018299257551615
189,2,19,0.1367294300234743,0.38570647933510366,0.5657013387337889,0.27042911583822843
190,2,21,0.13689227131077428,0.3856852595705597,0.5666922406995858,0.27033719842990905
191,2,23,0.1370830773153078,0.3856678332271155,0.5666324297328709,0.27050932642572695
192,2,25,0.13741286511926173,0.385655337180301,0.5657107349708194,0.2703152218907273
193,2,27,0.13777795094370052,0.3857499242035063,0.5657107349708194,0.27014012935668014
194,2,29,0.13799487039272176,0.38583549064565287,0.5657107349708194,0.2700955931262321
195,2,31,0.13796863206469104,0.38591088365997417,0.5657107349708194,0.2705184397045058
196,2,33,0.138062573374915,0.38597223137635733,0.5660167015353603,0.2697325094748572
197,2,35,0.13785387098427707,0.3859406968104594,0.5660167015353603,0.2687104840306481
198,2,37,0.1379575730110626,0.3860163593111766,0.5659513595342075,0.26898557535049067
199,2,39,0.13817794342162903,0.3860525091788262,0.5659513595342075,0.26951106143443065
200,2,41,0.1385753460451685,0.38610899005753396,0.5659513595342075,0.2692841841754846
201,2,43,0.13885667037880478,0.38610055156075085,0.5659513595342075,0.2696544748443826
202,2,45,0.13902915019244352,0.3861488667616268,0.5663915651119545,0.269125765018609
203,2,47,0.13945906859117704,0.3861593276701295,0.5667030004303237,0.26976814135636507
204,2,49,0.13963865469588888,0.3861387603750082,0.565550287447324,0.26975470966552273
205,2,51,0.14004013700646376,0.3861643188528734,0.5643863518794671,0.2696482542887054
206,2,53,0.14036226322252726,0.386234825040805,0.5629831670424447,0.26982199452667704
207,2,55,0.1405646500515672,0.3863045119730101,0.5629831670424447,0.26984237529153854
208,2,57,0.1408424522039157,0.3863529103758155,0.5629831670424447,0.26999906151073183
209,2,59,0.1407768755287039,0.38640913034403696,0.5629831670424447,0.2706033582190096
210,2,61,0.14067138715451888,0.3862815839933044,0.5629831670424447,0.27098110111359663
211,2,63,0.14077467902885865,0.3862757096185648,0.5629831670424447,0.2722171175962609
212,2,65,0.14055767076722753,0.38624098896358794,0.5629831670424447,0.2719442041594346
213,2,67,0.14040138166181387,0.38633465566319497,0.5605378088814056,0.27187312479360265
214,2,69,0.14064753034486008,0.3862245123380685,0.5592675658140263,0.2724772197686101
215,2,71,0.14087136340003964,0.38629287663706935,0.5602320041945774,0.27262739466514735
216,2,73,0.14168697790648213,0.3863346420330488,0.5597403407553994,0.27297138650247976
217,2,75,0.14184531312758636,0.3863112599670404,0.5597403407553994,0.27207360824566484
218,2,77,0.14219775854355296,0.38624048060868893,0.5597403407553994,0.27230115391729226
219,2,79,0.1425173922436675,0.3861911426606392,0.5594729132832874,0.27220052831221897
220,2,81,0.14271909044323275,0.386227010723661,0.5580588112855661,0.27271591937402573
221,2,83,0.14322063281230019,0.38613359502293665,0.5567961248839851,0.2726290662164563
222,2,85,0.1430922134068149,0.38612373172073283,0.5552926718073354,0.2721884309482901
223,2,87,0.14334666621172198,0.3860706458519498,0.5552926718073354,0.2724505027622575
224,2,89,0.1441290797382459,0.3860388941473144,0.5537776439275586,0.27281764333867015
225,2,91,0.144139238631691,0.38593507592366144,0.5537776439275586,0.2723460956264809
226,2,93,0.1441346054289577,0.3858477926187294,0.5524752215598968,0.27235762180772094
227,2,95,0.1447147130592,0.3858701100584137,0.5511591338927715,0.27296534790953025
228,2,97,0.1446392234619817,0.3857598442526502,0.5511591338927715,0.2733014777716212
229,2,99,0.1447439852680177,0.3857565138369351,0.5498291603718299,0.2739898167315612
230,2,101,0.14469731880805328,0.38566464250080335,0.5484254760283109,0.27390608864472143
231,2,103,0.14501712108423576,0.385563401407659,0.5484254760283109,0.273523417000494
232,2,105,0.14515807561974484,0.38549411881695644,0.5483954015992422,0.273671092196584
233,2,107,0.1459123523927768,0.3852754905464745,0.5484883483172674,0.273357601109404
234,2,109,0.14641667403436665,0.38491800423304934,0.5484883483172674,0.27205865387797684
235,2,111,0.14658352606872,0.3848850404266399,0.5494076736863122,0.2717121679502725
236,2,113,0.1471572227508135,0.3848311893052324,0.5480307845697955,0.27200987975517876
237,2,115,0.14707677338374342,0.38464633211849497,0.5480307845697955,0.2724926755573827
238,2,117,0.14774356415171783,0.3846353251256232,0.5480307845697955,0.2728035172841958
239,2,119,0.14772756555339991,0.38456566312500523,0.5468278489075085,0.2727032684738063
240,2,121,0.14867156650016916,0.38452719682553244,0.5468278489075085,0.2735622450672922
241,2,123,0.1487436463217652,0.3843037797928255,0.5456512081174483,0.2732034735042258
242,2,125,0.14863038729573677,0.3841739388030862,0.5442149511356857,0.2726664871647081
243,2,127,0.14876574238863333,0.3841128783419573,0.5424785920750034,0.27234120625455716
244,2,129,0.14832198380290576,0.38400623781077786,0.5435816850292259,0.2723591885140865
245,2,131,0.14853137166945865,0.38384978780802476,0.5418815116306285,0.272246124902311
246,2,133,0.1487144660230268,0.38384678861287663,0.5418815116306285,0.2724817543890518
247,2,135,0.14869635084006474,0.3837544957781627,0.5418815116306285,0.27216664303471416
248,2,137,0.1492822859668961,0.38360533063774543,0.5418815116306285,0.2727642881372661
249,2,139,0.1500229258950811,0.383532047201697,0.5403885916981283,0.2718192535121764
250,2,141,0.15008840680460875,0.3835719545266477,0.5405532315737108,0.27231018461397066
251,2,143,0.15000023870790077,0.3835412138980639,0.5390431380148369,0.27238942498831326
252,2,145,0.15038853253241374,0.3836331252292389,0.5393080847920378,0.2721140922289816
253,2,147,0.15071256816206402,0.3835979836228754,0.5393080847920378,0.2725159420990764
254,2,149,0.15056058507293288,0.38353499851155204,0.5393080847920378,0.27297404150684007
255,2,151,0.15122572874798895,0.3836011652779751,0.5394632881535306,0.273896203719543
256,2,153,0.15136383983364524,0.38354324615559815,0.5394632881535306,0.2738159502621615
257,2,155,0.15188417476136712,0.38341912638872155,0.5394632881535306,0.27396148822779093
258,2,157,0.15192899594426443,0.38338188249650307,0.5379199509871565,0.2724225704743439
259,2,159,0.15227204747829753,0.38320559032539686,0.5380692884001195,0.27310445584141146
260,2,161,0.15151032474899143,0.3831099049012861,0.5380692884001195,0.27365586789510865
261,2,163,0.1512494676417607,0.38313741351873604,0.5383147248821744,0.27382689076418126
262,2,165,0.15139432948337975,0.3830889308824033,0.5383147248821744,0.27318742284694186
263,2,167,0.1515490089586685,0.38303501640365695,0.5384704518598334,0.27351318732933194
264,2,169,0.1518370070127743,0.3830915293353592,0.5384704518598334,0.27314682904882454
265,2,171,0.15314027847804676,0.3831884417877866,0.5391799589600057,0.27307634404706727
266,2,173,0.1529691757394693,0.3831889364602887,0.5398850074065582,0.2731114318110296
267,2,175,0.15339420789136562,0.3828726695656743,0.5398850074065582,0.272932927800836
268,2,177,0.15323712345813642,0.3826165580808267,0.5381265881105056,0.2731969720089666
269,2,179,0.15366598486390132,0.3825816995513616,0.536349655234992,0.2737379238780714
270,3,1,0.12795409528129784,0.3892474730530943,0.5806199731733045,0.25966406340017795
271,3,3,0.13348963658614368,0.38936384264329166,0.5809729293420042,0.26058467810522973
272,3,5,0.13507373661722596,0.3894666131195578,0.582079065029099,0.26215139623590383
273,3,7,0.13580406512543103,0.38955896587398214,0.5828085634783432,0.26139357959817267
274,3,9,0.136403943322944,0.3896105895186815,0.5839787115446692,0.2615615246078928
275,3,11,0.1369783160622163,0.3896970078255525,0.5840823576468831,0.2621139347152496
276,3,13,0.1371893833968453,0.3896561120659195,0.5819557054157435,0.26190460743804167
277,3,15,0.13764518214694751,0.3896823535529848,0.5830239055562293,0.26231405592768564
278,3,17,0.13800022553909147,0.38981311588191675,0.5840823576468831,0.26189371196331307
279,3,19,0.1386039714846973,0.3899012247289881,0.5840823576468831,0.26166821020145975
280,3,21,0.138752617192268,0.3898678772109045,0.5840823576468831,0.26172839885869453
281,3,23,0.1388017145605477,0.38994700420724177,0.5840823576468831,0.2615476377135629
282,3,25,0.13923544081309908,0.3899779370290503,0.5838022941824912,0.26165524817850516
283,3,27,0.13895898109320534,0.3900540583599011,0.5840823576468831,0.26142834946793425
284,3,29,0.1395893319129766,0.390146930347508,0.5830694178340083,0.26219616150465636
285,3,31,0.13952430629371193,0.39014305501715435,0.5830694178340083,0.2620479137198983
286,3,33,0.13984709917901403,0.3902004336950871,0.5830694178340083,0.2620063084616335
287,3,35,0.13990186057962464,0.39021375214161463,0.5843983214884935,0.2613146037569948
288,3,37,0.13986084045593936,0.3902568528900719,0.5833494902614696,0.261421296610543
289,3,39,0.13981312410120197,0.39027266003114075,0.5833494902614696,0.2614553214225549
290,3,41,0.13993863213827756,0.39030250291281204,0.5810578726120098,0.2618782029907158
291,3,43,0.14022713864367087,0.3903952862703757,0.5799797856914896,0.2619326308162813
292,3,45,0.14037909011384406,0.39043093598302425,0.5802522148360378,0.26161215442628655
293,3,47,0.14024681690383,0.39043644299135444,0.5802522148360378,0.2612824117362508
294,3,49,0.1404649958004819,0.3904331219442468,0.5800411318669695,0.26128340482522605
295,3,51,0.1405908698889385,0.3904972909941241,0.5800411318669695,0.2609909257835534
296,3,53,0.1406750958637911,0.3905206061403859,0.5791604373130458,0.2614380040897285
297,3,55,0.1408933629499538,0.39051001576640937,0.5791604373130458,0.26138360067113825
298,3,57,0.14123536310280774,0.39060644666849786,0.5791604373130458,0.26169830623159646
299,3,59,0.14127064178351378,0.39062624436553356,0.5801648523227286,0.2612051933621103
300,3,61,0.1411961574425084,0.39067213189871947,0.5804393022421405,0.26166951907340785
301,3,63,0.1407896060412657,0.39068133202598254,0.5804393022421405,0.26186984493427284
302,3,65,0.1409811159296222,0.39074498155288595,0.5794320296781125,0.26095850203189336
303,3,67,0.14095998211100627,0.39076553451150836,0.5783262262809722,0.26149627295209776
304,3,69,0.14104928081918228,0.39074268613198015,0.5774767165047077,0.2615865318492202
305,3,71,0.1414487188658594,0.3907599096796601,0.5774767165047077,0.26205694858479694
306,3,73,0.14169057716642083,0.3907834671118913,0.5779260140212983,0.2613522676143554
307,3,75,0.14164597640413215,0.39083022554286895,0.5785268166709292,0.2617991384595096
308,3,77,0.1419097676779166,0.3909074474454316,0.5785268166709292,0.26193850033066396
309,3,79,0.14195030490160132,0.3908889166583779,0.5761683133373704,0.2620306577947714
310,3,81,0.14197240535093603,0.3908312515886376,0.57500278012195,0.26188582166215335
311,3,83,0.14199722447619972,0.3907248800704423,0.5738257262997916,0.2624234169472127
312,3,85,0.14221462412661026,0.3907349441356981,0.5726369762896867,0.2623461324771773
313,3,87,0.14256459108991063,0.39070412444879593,0.5726369762896867,0.26223881652494896
314,3,89,0.1428537140062717,0.39080387342261586,0.5728940768747625,0.26247660715039484
315,3,91,0.14327953287116,0.39066717867576173,0.5731540703033995,0.26140913048185654
316,3,93,0.14367810231345102,0.39058180157995376,0.5735962691892188,0.2606918882540564
317,3,95,0.14415706076497228,0.39059037888781173,0.5735962691892188,0.26144573234039786
318,3,97,0.14438963994576273,0.39051581645468175,0.5735962691892188,0.2610983896536109
319,3,99,0.14462897115262216,0.3904875293936856,0.5735962691892188,0.26103893699441455
320,3,101,0.14460457557855616,0.39052131034947835,0.5733757298703189,0.26137772151429456
321,3,103,0.1447222990348823,0.3905134475792473,0.5736399411455488,0.26105786241860385
322,3,105,0.14486947137233894,0.3904163810593131,0.5699953375419489,0.2613148986428786
323,3,107,0.14543680084517693,0.39040233844452005,0.5686534869648244,0.2614979792384027
324,3,109,0.14560278512576466,0.3904058008931572,0.5696299141935289,0.2617060094791746
325,3,111,0.14574430901878696,0.3903764917461089,0.569692429564233,0.2613570012875645
326,3,113,0.14594051802736124,0.3903601366023806,0.5704157267533245,0.2612987483500418
327,3,115,0.1463457466679526,0.3901271742765703,0.5688884685974755,0.26112885890651444
328,3,117,0.14646911621706502,0.38992700688422194,0.5688884685974755,0.2610955475026535
329,3,119,0.14684172743193394,0.38962432080220155,0.5675132985063838,0.2602765549051321
330,3,121,0.1474807605302301,0.38951949572940725,0.5675132985063838,0.2599422656945138
331,3,123,0.14743467832502058,0.38947965803629314,0.5665672247126279,0.2601130675291684
