,iteration,threshold_attack,category_count_score,f1_per_timestamp,f1_per_annotation,f1_per_prediction
62,0,0.62,0.8144050909766406,0.8293360667037156,0.6746372960190015,0.7529129522283751
63,0,0.63,0.8121525141175447,0.8291109285668675,0.6750122089670466,0.7523578915630782
64,0,0.64,0.8075797550279337,0.8291059588443077,0.6761276328689778,0.7540221094372475
65,0,0.65,0.8047263448826019,0.8293116010225621,0.6767320027386304,0.7567403225582612
66,0,0.66,0.8077252730721711,0.8293452320061712,0.6771123147120071,0.7562015343295345
67,0,0.67,0.8134320933628347,0.8293086956902302,0.6776466558060672,0.7545875269420705
68,0,0.68,0.8077327458375573,0.828831742859972,0.6776466558060672,0.7543261868293969
69,0,0.6900000000000001,0.8058257989934552,0.8289686952750037,0.6775432186564706,0.7549747343780329
70,0,0.7000000000000001,0.8058257989934552,0.8288009377816461,0.6767098745389182,0.7582472026953475
71,0,0.71,0.8046751844784923,0.8284981139896005,0.6762872971209491,0.7554115604786578
72,0,0.72,0.801967292377398,0.8284957586260046,0.6746621357574932,0.7571686022080052
73,0,0.73,0.8035320427289154,0.8282466758435567,0.6739974355140288,0.7570646944749851
74,0,0.74,0.7949718122929199,0.8276885385666565,0.6737760648026578,0.7562305131544687
75,0,0.75,0.7928747344767272,0.8272416696444214,0.6729503771798221,0.7556159765832766
76,0,0.76,0.7909049406401503,0.8264139454392949,0.6729647111130401,0.7546972026650862
77,0,0.77,0.794041914108571,0.8258767667252032,0.6721347251341014,0.7546687033921573
78,0,0.78,0.7926152090359051,0.825650881401824,0.6721347251341014,0.754130668445925
79,0,0.79,0.7933723984390553,0.8252197303592423,0.6719014622187222,0.7530136953461137
80,0,0.8,0.7880797139849461,0.8246235079902826,0.670220268287228,0.7538117546145369
81,0,0.81,0.7853643491184658,0.8243032569285302,0.6697431794183947,0.7557051288908232
82,0,0.8200000000000001,0.7800030820693549,0.8238349185653804,0.6698370304552996,0.7562816350685629
83,0,0.8300000000000001,0.7782341805041044,0.8234741541278982,0.6687423314602674,0.7562617532111734
84,0,0.84,0.7803701735182176,0.8231419564668878,0.6681126282304283,0.7541674020977763
85,0,0.85,0.7753685251525834,0.8229656892940602,0.6678629788382315,0.7553526079742262
86,0,0.86,0.7782368808286872,0.8219121495410611,0.6658498415763682,0.7559178259850609
87,0,0.87,0.771801054625001,0.821338528269206,0.6660824116857149,0.7535233104294496
88,0,0.88,0.7658429619594714,0.8203720626413078,0.6643049642152122,0.7523172979823528
89,0,0.89,0.770406640500558,0.819332200687936,0.6631249175461016,0.7490103064134853
90,0,0.9,0.7678367936783153,0.8187746589583076,0.662763247944079,0.7491330903693109
91,0,0.91,0.7644907044640549,0.8183240695411076,0.6624040775473808,0.751971497588475
92,0,0.92,0.7647817405525299,0.8171909592278616,0.6630249466479032,0.7527286100278173
93,0,0.93,0.7677881415074851,0.8151516757402717,0.6629188929174683,0.7507086395640807
94,0,0.9400000000000001,0.7678960347981469,0.8126069362447877,0.6647424439129593,0.7485295950310511
95,0,0.9500000000000001,0.7646460016943032,0.810340042685187,0.6650944143633528,0.7502793681091777
96,0,0.96,0.7500276616349522,0.8060612173374309,0.6611663645652326,0.7518040505711708
97,0,0.97,0.7336646447671616,0.8025137910915683,0.6590023075632833,0.7501297892960155
98,0,0.98,0.7440662626047911,0.7964198957302002,0.6571985865575047,0.7433494051793317
99,0,0.99,0.7168085093589012,0.7840438993766734,0.654987433899971,0.7402216881815951
100,1,0.0,0.7360136745298633,0.831413076445405,0.6824397779593669,0.743438647901975
101,1,0.01,0.7377143548019722,0.8315379619086868,0.6822848288031763,0.7450202892403386
102,1,0.02,0.7413686447760344,0.8314290075163837,0.6815907727636197,0.7461527158702987
103,1,0.03,0.742709343331186,0.8313623830485841,0.6815907727636197,0.7479150154495728
104,1,0.04,0.7451051910534722,0.8313174812556687,0.6817889059810605,0.7479637068261669
105,1,0.05,0.7474774977414944,0.8313179300798244,0.6817889059810605,0.7481109369782741
106,1,0.06,0.7471183754464248,0.8313727995703233,0.6801702064042037,0.7480256866857696
107,1,0.07,0.749325505978646,0.8316231513318186,0.6803448820642438,0.7491877623858164
108,1,0.08,0.7494866546817505,0.8315912342585158,0.6803448820642438,0.7485801202234948
109,1,0.09,0.7512290693839088,0.8315236991511314,0.6805664888482226,0.7479697596622775
110,1,0.1,0.7523296128185285,0.8315197931300569,0.6812618975599535,0.7466394017040703
111,1,0.11,0.7553311205082672,0.8315841900718272,0.6814632281852462,0.7480439581238081
112,1,0.12,0.7598285151022223,0.831702527796834,0.6814262199734863,0.7504002391473477
113,1,0.13,0.7635728792551467,0.8317982036127591,0.6808743298755441,0.7508136486486505
114,1,0.14,0.7651200345602153,0.8317891122796247,0.6812323688318884,0.7511593853712594
115,1,0.15,0.7653961251179182,0.8318091752462172,0.6805226130033631,0.7510207813959313
116,1,0.16,0.7647687978068791,0.831774822819239,0.6805226130033631,0.7502025505717995
117,1,0.17,0.7661012970429475,0.8318495027538371,0.6810853487228057,0.7483035801526974
118,1,0.18,0.7687279814803485,0.8320622911456977,0.6812398467767976,0.7506378978562396
119,1,0.19,0.7690040720380514,0.8320777060293122,0.6812398467767976,0.7494035846972302
120,1,0.2,0.7689795825778887,0.8321860914074372,0.6798101559540456,0.7489752927111029
121,1,0.21,0.7704978732107904,0.8320270052742816,0.6796036924498574,0.7501777932845436
122,1,0.22,0.768406574198108,0.8319715590564387,0.678882005542639,0.7497856656362407
123,1,0.23,0.7699311980003233,0.8320779345043714,0.6790187095526955,0.7519766750466288
124,1,0.24,0.771520114692701,0.8324383663514016,0.6792232493306589,0.7525277450854563
125,1,0.25,0.768756944946241,0.8322786134144573,0.6792232493306589,0.7515031847650012
126,1,0.26,0.7707649555864622,0.8322985744444278,0.6791970478152736,0.7515771719899302
127,1,0.27,0.7668964977072042,0.8321751912285608,0.6795587024485094,0.7502787034175965
128,1,0.28,0.7670420157514417,0.832129427680395,0.6795587024485094,0.749384613708431
129,1,0.29,0.7671702290912075,0.8321585606039216,0.6797587036118213,0.7509281521447144
130,1,0.3,0.7658880135052499,0.8318846182117066,0.6799691935924961,0.7506597189166038
131,1,0.31,0.7663021493418043,0.8318630720480278,0.6803346982913288,0.7507665241394023
132,1,0.32,0.7685750525187683,0.8318537718005822,0.6798119714814239,0.7510370351242572
133,1,0.33,0.7665782398995072,0.8318745000887459,0.6798119714814239,0.7510439911471032
134,1,0.34,0.7691287840117584,0.8319203476445453,0.6798119714814239,0.7516144629021515
135,1,0.35000000000000003,0.7747006329502968,0.8320262372633614,0.6798074771434689,0.7537125772622582
136,1,0.36,0.7739833093305087,0.8321030180761515,0.6800211117593518,0.7539543199455454
137,1,0.37,0.7748122906681594,0.8321031904468057,0.6794955949733905,0.7540167374152473
138,1,0.38,0.7765239784175306,0.8323629760807651,0.6800804020844962,0.7538855572577257
139,1,0.39,0.7770836322983224,0.8325932638216738,0.6802975002911651,0.7547354351321486
140,1,0.4,0.7787334909020135,0.8325329379888592,0.68045134876026,0.7553258683182152
141,1,0.41000000000000003,0.7782503732120879,0.8325066483539589,0.6808231594671513,0.7555914280354022
142,1,0.42,0.7858278442351463,0.8325516761042857,0.6808231594671513,0.7577927836865631
143,1,0.43,0.7852480853682718,0.8324396774233324,0.6815600567771636,0.7572952727007668
144,1,0.44,0.7838213476273691,0.8322381750178636,0.6815600567771636,0.7571879470216377
145,1,0.45,0.7872630868366011,0.8322679224926217,0.68289377814876,0.758881784877487
146,1,0.46,0.7909153404629087,0.8323594560890649,0.6821444220029627,0.7603746614767251
147,1,0.47000000000000003,0.7917799501741123,0.8323305133713385,0.6823669378532202,0.7597323794071922
148,1,0.48,0.7894224942922331,0.8318497812246534,0.6819773049966936,0.7578532179444829
149,1,0.49,0.7913369490648492,0.8319087653935038,0.6819773049966936,0.7588565041959922
150,1,0.5,0.7944374392487981,0.8321312004838103,0.6825666305332381,0.7601746713553084
151,1,0.51,0.8001398995024493,0.8318005696614035,0.6819701657366155,0.7605051889583733
152,1,0.52,0.8001398995024493,0.8321657799730221,0.6827112290139051,0.7609584700285895
153,1,0.53,0.8011282942087334,0.8321963837651489,0.6827112290139051,0.7617544033658866
154,1,0.54,0.8022731432697905,0.8318398123778807,0.6829387540028601,0.7609991139363408
155,1,0.55,0.8026723335755729,0.8315756224131758,0.6829507544757245,0.7613797870940898
156,1,0.56,0.8046969750878161,0.8315402054213651,0.6824152574347987,0.759875089681276
157,1,0.5700000000000001,0.8028106784699067,0.8310919319988219,0.6816473358649899,0.759690471856711
158,1,0.58,0.8042465012131668,0.831286102863719,0.6816473358649899,0.7606468484209424
159,1,0.59,0.8060165365056727,0.8307349733940661,0.6812581733911834,0.7578616690312615
160,1,0.6,0.8100819508599237,0.8304974456270512,0.6799338048278395,0.7578720768836386
161,1,0.61,0.8124182060172634,0.8300837024829778,0.6803027645449308,0.7582339880443534
162,1,0.62,0.8153945994624691,0.8300576324690674,0.6795206841537416,0.7579428085092272
163,1,0.63,0.8111144842444714,0.8296029977049502,0.6801201563234399,0.7588569902597185
164,1,0.64,0.8141134124340406,0.8294846557355493,0.6797168715667422,0.7583825056161917
165,1,0.65,0.8095519799247504,0.8298984511390065,0.6790807219806541,0.759168300199196
166,1,0.66,0.8055479552644557,0.830084523359481,0.6785167060650921,0.7599886973061563
167,1,0.67,0.8101116338055423,0.8294585625466961,0.6783342189181865,0.7591716881033369
168,1,0.68,0.807388796173676,0.8292245646966512,0.6783342189181865,0.7583604433349551
169,1,0.6900000000000001,0.8045353860283442,0.8288754919355996,0.6777628779990263,0.7588013504160871
170,1,0.7000000000000001,0.8031086809556782,0.8289930012210429,0.6786208855810272,0.7613540502158107
171,1,0.71,0.7968011812336612,0.8289221155342361,0.6786628852578034,0.7616542774232503
172,1,0.72,0.79850397686403,0.8288788635735549,0.6786628852578034,0.7613807046626677
173,1,0.73,0.8012215877623067,0.8286386951902519,0.6786628852578034,0.7608566532824208
174,1,0.74,0.795059606084527,0.8285802241244484,0.6774163683063736,0.7584696998871503
175,1,0.75,0.7936329010118612,0.8284398027687974,0.6782013385321035,0.7595866033075129
176,1,0.76,0.7879186079558115,0.8281968353563045,0.6777681951513282,0.7609768678273648
177,1,0.77,0.7894908310727149,0.8278939670590328,0.6771782737132919,0.7601014482421697
178,1,0.78,0.7887567938749768,0.8273599286778871,0.6755052896314299,0.7599061024952548
179,1,0.79,0.7830425008189271,0.8274441967068331,0.676230012116263,0.7612892106085961
180,1,0.8,0.7808938738981414,0.8269533875301223,0.6745360475780106,0.7598079229085378
181,1,0.81,0.7824586242496586,0.8264782069717521,0.6736841721054077,0.7594432041287208
182,1,0.8200000000000001,0.7824586242496586,0.8259416016237294,0.6723599627490662,0.7594432041287208
183,1,0.8300000000000001,0.780759913653447,0.8252762443265131,0.672520648950303,0.7583840818219144
184,1,0.84,0.7786249505940421,0.824545640123987,0.6707757535584465,0.7571634047481794
185,1,0.85,0.7740405241266719,0.8239648998439705,0.6703135912115183,0.7578700992382527
186,1,0.86,0.7778959446810195,0.8229053401658473,0.6658550816481604,0.7561073607012867
187,1,0.87,0.7759167769623829,0.8217222956332458,0.665972099633384,0.7539563770985941
188,1,0.88,0.7723758611711281,0.8211972105876999,0.665972099633384,0.755211766186127
189,1,0.89,0.7740786568014969,0.820310857139788,0.6646193115567389,0.7554032948387314
190,1,0.9,0.765469453333016,0.8190457323056016,0.6617485576809041,0.7546778434550557
191,1,0.91,0.7647604316273041,0.8179471140029771,0.6622936611194928,0.7507697862000208
192,1,0.92,0.7588644056536795,0.8162074965104855,0.6624006142483543,0.7506519227854401
193,1,0.93,0.7572649917998149,0.8151222162506035,0.6626834417323461,0.7486010556526963
194,1,0.9400000000000001,0.7593893960321241,0.8141556511841093,0.663296412295825,0.7503615364869928
195,1,0.9500000000000001,0.7582462542825471,0.8128063941039152,0.6630154339959674,0.7505960163062749
196,1,0.96,0.7554011090061418,0.8092769667532598,0.659112046338259,0.7455199151308438
197,1,0.97,0.7446381231967663,0.8042279667050193,0.655947155619163,0.7469466447070067
198,1,0.98,0.7359258861459911,0.7978815799391926,0.6561804613842295,0.7434354268340152
199,1,0.99,0.7191134332372612,0.7866531362387668,0.6573371893787142,0.7423833387626337
200,2,0.0,0.7323745539333948,0.8331271379027942,0.6795586208216118,0.7358473268800848
201,2,0.01,0.7351707810446904,0.8333808197762839,0.6795586208216118,0.7394835551352602
202,2,0.02,0.7335729836635407,0.8335014073139323,0.6803152090812238,0.7403898929991752
203,2,0.03,0.7370742828279793,0.833359623359617,0.6799316659167793,0.739989354890835
204,2,0.04,0.7405884516352793,0.8334634938998435,0.6799316659167793,0.74182623176933
205,2,0.05,0.7423399185895586,0.8335354682941511,0.6799316659167793,0.742886590461779
206,2,0.06,0.7464910700759755,0.8336747816039339,0.6795858612271943,0.7449682045045601
207,2,0.07,0.7475655218236621,0.8337242345156531,0.6795858612271943,0.7456375276725599
208,2,0.08,0.7490269841494497,0.8337978916794622,0.6795858612271943,0.746212024387972
209,2,0.09,0.750277690440567,0.8337605138705066,0.6796035522283367,0.7460733643275874
210,2,0.1,0.7475567203441795,0.8338371784145936,0.6797991324194543,0.7451845080638717
211,2,0.11,0.7513764224768313,0.8337309425602974,0.6801933874710102,0.7461944912485559
212,2,0.12,0.7538207271346792,0.8337710613419254,0.6810917994785546,0.7468220552750824
213,2,0.13,0.7546902295968927,0.8337912081057982,0.6807418297998298,0.7463790378399955
214,2,0.14,0.7539695849123285,0.8335774342303476,0.6809430939041561,0.7453005715553673
215,2,0.15,0.7573983859745863,0.8335453391280803,0.6809430939041561,0.746307953060701
216,2,0.16,0.7580271148688835,0.8335580607973305,0.6809430939041561,0.7468481360592624
217,2,0.17,0.7601657588986244,0.8336288749730819,0.6809273761641841,0.7468501387394354
218,2,0.18,0.7625799753982592,0.8336444362119211,0.6809273761641841,0.7473706705786226
219,2,0.19,0.761327434206365,0.8336070772502453,0.6809273761641841,0.7479510577578066
220,2,0.2,0.7620006970573228,0.8336540658701108,0.6822110100716878,0.7483022046700171
221,2,0.21,0.7590086705907229,0.8336403701269346,0.6829195322448267,0.7472670815640354
222,2,0.22,0.7587264897105724,0.8335247813337328,0.6829195322448267,0.7454930812922322
223,2,0.23,0.76099518816597,0.8335858636130313,0.6827744695928463,0.7461440380292732
224,2,0.24,0.7636468297997167,0.8334914564597706,0.6829830164693566,0.7468326723979937
225,2,0.25,0.7629385718129776,0.8336134050196721,0.6829830164693566,0.7470741672839544
226,2,0.26,0.7640394081449212,0.8337568663542627,0.6833458419133033,0.7471118864543177
227,2,0.27,0.7675618221379125,0.8338332725352844,0.6833315428920584,0.7479016096166802
228,2,0.28,0.767697547661091,0.83339697420954,0.6831855659938019,0.7454720526102501
229,2,0.29,0.7685494236672092,0.8334738334687983,0.6831793933758188,0.7461835561952203
230,2,0.3,0.7695725961563478,0.8336264132704161,0.6839145391087309,0.7465248060702625
231,2,0.31,0.7745278931868373,0.8336902086586507,0.6844360260002813,0.7478095290974425
232,2,0.32,0.7752948337267647,0.8335201667749259,0.6837149617025982,0.7472848449599383
233,2,0.33,0.7780648947810548,0.8336760801633084,0.6838682039532846,0.749534814450487
234,2,0.34,0.7780648947810548,0.8334220907036145,0.683349266894377,0.7502004312543955
235,2,0.35000000000000003,0.7821931996160396,0.8332981623969333,0.683349266894377,0.7500024978078088
236,2,0.36,0.7815229772950774,0.8331386162976488,0.6837207036640922,0.748773644433636
237,2,0.37,0.7861345734594163,0.8332992337566599,0.6838764646972453,0.7500618676280932
238,2,0.38,0.7855277211308929,0.8333858198780026,0.6833552284506856,0.7509017865556142
239,2,0.39,0.7841018248887485,0.8331418735232089,0.6833552284506856,0.7497095625359425
240,2,0.4,0.7885429027051171,0.8330857307569473,0.6833552284506856,0.7495289882110976
241,2,0.41000000000000003,0.7890950838205228,0.8329514854577982,0.6837231800343438,0.7494925083222995
242,2,0.42,0.7873664376308445,0.8330731129985991,0.6840989394736384,0.749055725385984
243,2,0.43,0.7904422874532697,0.833243692791303,0.6844855167145936,0.7496085184252446
244,2,0.44,0.7927584776670741,0.8331462728866286,0.6837371916295955,0.7491942889839881
245,2,0.45,0.7936944867774511,0.8330725404688701,0.6837371916295955,0.7488437039513035
246,2,0.46,0.7968402728608818,0.833174885171917,0.6822324661317304,0.7491074728149162
247,2,0.47000000000000003,0.801771349481134,0.8328073694854733,0.6814839599403328,0.7489588628651078
248,2,0.48,0.7992129460146173,0.8327169445698722,0.6807118444219432,0.7488428713411259
249,2,0.49,0.8015331290615892,0.8326808004159862,0.6809370578713045,0.7486347863863201
250,2,0.5,0.8088891343385534,0.8326579999116736,0.6809076266983198,0.7488067438560924
251,2,0.51,0.8064335490666109,0.8327074786609119,0.6809076266983198,0.7492069625995715
252,2,0.52,0.8067021668589278,0.8323220046768769,0.6809076266983198,0.7492299674665648
253,2,0.53,0.8112295378488241,0.832447000191907,0.6812748654467842,0.7517668825248535
254,2,0.54,0.8132022964570269,0.8323566554589057,0.6812748654467842,0.7526010644675241
255,2,0.55,0.8143388296948407,0.8320463726312599,0.6807271625101472,0.7532006525340167
256,2,0.56,0.8123317228150995,0.8321183698035939,0.6803289873321205,0.7540570520266907
257,2,0.5700000000000001,0.811043063021285,0.8321956566240176,0.6797747354989689,0.7535783544098654
258,2,0.58,0.8154761690489063,0.8317750599429838,0.6792169064647456,0.7510215439720005
259,2,0.59,0.8079104762565406,0.8316024944788505,0.6792169064647456,0.7521537691563255
260,2,0.6,0.8127754617862621,0.8314308784334997,0.6796717159636585,0.7496802496503665
261,2,0.61,0.8092152157423973,0.8315731030826764,0.6799011180871829,0.7515692259255737
262,2,0.62,0.8070935322584225,0.8315110855547371,0.6801311546816251,0.7512884904699892
263,2,0.63,0.8058048724646081,0.8311396203191704,0.6793403984564688,0.7515040122776468
264,2,0.64,0.8045311582015657,0.8310894001899333,0.6795706885626592,0.7514498629004134
265,2,0.65,0.8025182445117803,0.8310486239445025,0.680421903095706,0.7526758614912425
266,2,0.66,0.8039449495844462,0.8308904389607833,0.6808090407445477,0.75202034380403
267,2,0.67,0.8025257172771664,0.8304172487742001,0.6800105968919564,0.7505001008954812
268,2,0.68,0.8018232661004714,0.8305608387101043,0.6808616835280831,0.7512549961914534
269,2,0.6900000000000001,0.8013676299968173,0.8306011228029138,0.6792498412999064,0.7527003730507693
270,2,0.7000000000000001,0.7999409249241515,0.8303768151418193,0.6784392251210556,0.7530950791700128
271,2,0.71,0.800093915733775,0.8302925559443047,0.6776254522940528,0.7526368877139279
272,2,0.72,0.7968290905002232,0.8300340160285269,0.6770432081926727,0.7526240802862767
273,2,0.73,0.7907151987364103,0.8305590719844094,0.677656622824587,0.7533637938139022
274,2,0.74,0.7928972226368132,0.8303778480773845,0.6768334769115578,0.7532841935730779
275,2,0.75,0.7910137075902712,0.8303178870074801,0.6763936770231886,0.7545621782095435
276,2,0.76,0.7871066363437091,0.8299147957159974,0.6747288469151678,0.7540515810359648
277,2,0.77,0.7860940671075978,0.8291338775251744,0.6730489574188911,0.7538326409734868
278,2,0.78,0.7839649108582368,0.8290309877347491,0.6738189644462577,0.752899668131092
279,2,0.79,0.7853990886962887,0.828217675822015,0.673353999216139,0.7524931627119602
280,2,0.8,0.7833787022411174,0.8277525130055358,0.6727330061339838,0.7521098339076193
281,2,0.81,0.7842161106531156,0.8273340842042306,0.6727330061339838,0.7523533158683319
282,2,0.8200000000000001,0.7823425805475777,0.8269094631522081,0.6736041532714592,0.7519887412805845
283,2,0.8300000000000001,0.784622773724284,0.8269383560943995,0.6736041532714592,0.7531506623714719
284,2,0.84,0.7896377036471869,0.8261666191819531,0.6740902275818311,0.7532449677222918
285,2,0.85,0.7807642671082269,0.8259255015834673,0.6731387402172486,0.756338942506507
286,2,0.86,0.7764514626939114,0.8254054906130424,0.67352538560208,0.7570158888572297
287,2,0.87,0.7747129736064869,0.8246065461230967,0.6746784437504778,0.7565654965459182
288,2,0.88,0.7738666703408964,0.8231626636970082,0.673147562584796,0.7563171204815322
289,2,0.89,0.7694202891523777,0.8227553050981268,0.6729026321927332,0.7559827839709771
290,2,0.9,0.7675557387488556,0.8219518389593164,0.6709299084767373,0.7559419018740405
291,2,0.91,0.7675632115142417,0.8210743087939809,0.6691983032180149,0.7579032001022188
292,2,0.92,0.7574306334676515,0.8195017223683807,0.6699775665775558,0.7578781445889374
293,2,0.93,0.7505806714274109,0.8175883775955451,0.6698473247784897,0.7553587340795151
294,2,0.9400000000000001,0.7462974701477036,0.8167146595794813,0.6711830108097617,0.7554775772495703
295,2,0.9500000000000001,0.7663098391532265,0.8139389683701086,0.666781908109056,0.7518989962240814
296,2,0.96,0.7459986797632777,0.8105071067382551,0.6646509356757024,0.751126669085021
297,2,0.97,0.7379983514897426,0.8068121069737262,0.6662089654052851,0.7516913808068666
298,2,0.98,0.7400316111002015,0.8025636053087022,0.6626686789756685,0.7462095714735655
299,2,0.99,0.73094525218765,0.7911816323316266,0.6549191021039056,0.7398562124168706
300,3,0.0,0.7332198891840764,0.831981800387636,0.6695389026314711,0.7329538746568183
301,3,0.01,0.7334959797417794,0.8321251021057825,0.6700854386854513,0.7325806813913885
302,3,0.02,0.7361808926360276,0.8321669596176086,0.670425561475126,0.733025016254939
303,3,0.03,0.7376204621742178,0.8320435464527607,0.6697280742441928,0.7326958149402045
304,3,0.04,0.7389487410398217,0.8318862084702072,0.6697280742441928,0.7331976028319077
305,3,0.05,0.7399814746523579,0.8319257213725598,0.6697280742441928,0.734127586356192
306,3,0.06,0.7420301933231548,0.8319985869015072,0.6691836367077303,0.734853618943744
307,3,0.07,0.745392117198092,0.8322642866632872,0.6695233648338637,0.7360714876053044
308,3,0.08,0.748452298703868,0.8321933675293887,0.6698951047112779,0.7370550688507801
309,3,0.09,0.7493332974140918,0.8322185836065696,0.6691908959187439,0.7374625795070426
310,3,0.1,0.7502695725859331,0.8323783407846237,0.6691646834240769,0.7374089970731561
311,3,0.11,0.7491261429094203,0.8324348323304506,0.6693518876930997,0.7366647826368
312,3,0.12,0.7522056546322007,0.8324619355667259,0.6694930263169873,0.7384224707104721
313,3,0.13,0.7567627741728553,0.832634124107878,0.669705762768589,0.7396001290365135
314,3,0.14,0.7551990257039035,0.8325830464096418,0.6691851541712284,0.7379957093791543
