,iteration,threshold_none,category_count_score,f1_per_timestamp,f1_per_annotation,f1_per_prediction
62,0,0.62,0.7042188499872403,0.8219140199058211,0.6606393088050991,0.7099366690367878
63,0,0.63,0.7044879571049474,0.8218154722704811,0.6614133878720331,0.7099481202274093
64,0,0.64,0.7027865771664137,0.8217722336724489,0.6621883645454736,0.7105266814482576
65,0,0.65,0.7026199335829717,0.8216829844111868,0.6618972125979893,0.7096980259112708
66,0,0.66,0.7026199335829717,0.8214653425745787,0.6617629997069163,0.7096921702157428
67,0,0.67,0.7017692436137049,0.8213168748173656,0.6611748750055882,0.7103046339384652
68,0,0.68,0.7007737928188764,0.8210709456080775,0.6611945373028443,0.7100559882976759
69,0,0.6900000000000001,0.6994311056789801,0.8209587475788029,0.6618437776827598,0.7098797262190235
70,0,0.7000000000000001,0.6981604297381216,0.8207105011510561,0.6612521582475366,0.709147545996866
71,0,0.71,0.6981529569727357,0.8205850864625189,0.6610647154484051,0.7087237885681109
72,0,0.72,0.6988581288977651,0.8204259330394017,0.6606299839929322,0.7082860846835972
73,0,0.73,0.6997088188670318,0.820291254858597,0.6610919738577998,0.7076752577646811
74,0,0.74,0.6999271128326113,0.820034235147582,0.6607937358780047,0.706888739240311
75,0,0.75,0.6993640957855772,0.8197539624582181,0.6608112499742221,0.7057508511408569
76,0,0.76,0.699491379517699,0.8197361035538343,0.6608346826008544,0.7071809740368511
77,0,0.77,0.699923749666369,0.8194577040642218,0.6610045614821837,0.7061845513267905
78,0,0.78,0.7009903295284776,0.8191679313820615,0.6605832855114686,0.7043333147695627
79,0,0.79,0.700850546580324,0.819042238535605,0.6607588998056504,0.7034965195955741
80,0,0.8,0.7000154893909286,0.8186856608002288,0.6606145660539153,0.7034812531191893
81,0,0.81,0.6985310429751128,0.8181468504139635,0.6600179782983758,0.7022996216709257
82,0,0.8200000000000001,0.698859861432291,0.8178014456824813,0.659431886631806,0.7019934428666047
83,0,0.8300000000000001,0.69709080806351,0.8176357796744591,0.6603775643786789,0.7018141593842085
84,0,0.84,0.6968272169847478,0.8173239568058732,0.6603909382880101,0.7011444241479834
85,0,0.85,0.6974166175162703,0.8169815453287026,0.6601170033194287,0.7005126695474617
86,0,0.86,0.6962517381937191,0.8165814627248892,0.6602697794052865,0.6997853474952549
87,0,0.87,0.6964091289143345,0.8161383290786232,0.6605870552668135,0.6990406704863171
88,0,0.88,0.6955142310129134,0.8156939393360438,0.6598634428880903,0.6982899409712203
89,0,0.89,0.6929929442172132,0.8151258818874629,0.659137590372962,0.6965437464685902
90,0,0.9,0.6902996669642592,0.8146533925953359,0.6591560252251336,0.6951420379233666
91,0,0.91,0.6885236649598505,0.8140275240336965,0.6592787312592359,0.6922752507866339
92,0,0.92,0.6907538857370898,0.8133419704753171,0.6601984558624218,0.6902753450318279
93,0,0.93,0.6907902069414029,0.8124082502683722,0.6602103341504548,0.6875911217463899
94,0,0.9400000000000001,0.6907725340756177,0.811510128054071,0.6610350259959804,0.6860939768495818
95,0,0.9500000000000001,0.6871027335151209,0.8103911748228295,0.6610448748075264,0.6839834101796011
96,0,0.96,0.6845117222332824,0.8086784412595459,0.6630061439479837,0.6803010945366242
97,0,0.97,0.6807676832828565,0.8069339516601799,0.663612393817068,0.6789878694649286
98,0,0.98,0.6817565787951991,0.8041586692649083,0.664384158313378,0.6707651045969498
99,0,0.99,0.6758076089434235,0.7977579712487918,0.6624552609336443,0.6566561217032592
100,1,0.0,0.7223587236572421,0.8293036279196038,0.6603174204604694,0.7425202780127691
101,1,0.01,0.7207518677052576,0.8291370414130004,0.6587736041304832,0.7410282955524758
102,1,0.02,0.7203625405712939,0.829035020776424,0.6597898037000254,0.7396505251911004
103,1,0.03,0.7195833120842986,0.8289480319944719,0.6605120317495734,0.7388244657162181
104,1,0.04,0.7188279700866778,0.8289029902634777,0.6608274290360092,0.7375162730336213
105,1,0.05,0.7186749792770543,0.8288216379452449,0.660619052597547,0.7381817186536612
106,1,0.06,0.718088816617861,0.8287669374989901,0.660776723045359,0.7373328768193248
107,1,0.07,0.7187790430121181,0.8287646340135477,0.6612495071699743,0.7375178532139939
108,1,0.08,0.7171400361483411,0.828708779487699,0.661042027401867,0.7366537954854202
109,1,0.09,0.7169946313362179,0.8287078641195442,0.6607611285328914,0.7370439920366818
110,1,0.1,0.7172707218939207,0.8287092123834631,0.6605544051829644,0.7368871682989019
111,1,0.11,0.7171252038496833,0.8286734402194449,0.6605544051829644,0.7373228562302563
112,1,0.12,0.7172748123761643,0.8286409048896162,0.660711926874745,0.7383884007355324
113,1,0.13,0.7166961224823569,0.8286163263136963,0.6618803652094893,0.7387187707752294
114,1,0.14,0.7164049731617677,0.8285936393521325,0.6620377667620809,0.7379776139275924
115,1,0.15,0.7161177602291489,0.8285538321385767,0.6623524586908669,0.737478498019244
116,1,0.16,0.7162558055080003,0.8284956791530087,0.6621459977654282,0.7372969205737241
117,1,0.17,0.7155434072917117,0.8284721481991858,0.6619661933767376,0.7380103761707948
118,1,0.18,0.7161028146983768,0.82864889939378,0.6629479460914098,0.7378783596076359
119,1,0.19,0.7160953419329907,0.8285603695422018,0.6629479460914098,0.7374456913616181
120,1,0.2,0.7162333872118422,0.8285035405265686,0.6634688044813453,0.7374707282236117
121,1,0.21,0.7157970795532567,0.8284392063048714,0.6633049908454044,0.7367016991185706
122,1,0.22,0.7150885376646692,0.8283577362023684,0.6636691610228994,0.7365158053441494
123,1,0.23,0.715364628222372,0.8283244586386157,0.6636691610228994,0.7361538562811424
124,1,0.24,0.715364628222372,0.8282802994284264,0.6639833041701104,0.7359219002602223
125,1,0.25,0.7149434667676826,0.8282607477709385,0.6639833041701104,0.7355949002558434
126,1,0.26,0.7136753937676016,0.8282007022777104,0.6638423306361582,0.735690066807207
127,1,0.27,0.7132463124002753,0.8281693477227761,0.6638423306361582,0.7358009571758063
128,1,0.28,0.7136562226657033,0.8281121418459049,0.6635378814031467,0.7361335853341762
129,1,0.29,0.7132313668695032,0.8279592950196676,0.6633599915964,0.7353741415571422
130,1,0.3,0.7120267250084582,0.8278788756916625,0.6633599915964,0.7350482611669288
131,1,0.31,0.7107045956742314,0.8276472439402459,0.6630417937695732,0.7331255078547567
132,1,0.32,0.7108426409530828,0.8276343434626848,0.6635632849198743,0.7335462879470154
133,1,0.33,0.7105632732980853,0.8274446359445186,0.6634221114300491,0.7326094951720898
134,1,0.34,0.7105632732980853,0.8274010883505265,0.6632809189652473,0.7326094951720898
135,1,0.35000000000000003,0.7097353899821792,0.8273227345160928,0.662962582328595,0.7323964138596112
136,1,0.36,0.7097353899821792,0.8272973329840022,0.663119363107518,0.7323964138596112
137,1,0.37,0.7089111354662252,0.8273115907887609,0.6634328178023872,0.7317407583364564
138,1,0.38,0.7080904735827819,0.827247197366701,0.6634328178023872,0.7315244466269081
139,1,0.39,0.7083665641404848,0.8272109889427581,0.663448119837933,0.7311634515973882
140,1,0.4,0.7078330225242387,0.8271598038786353,0.6632405635556987,0.7308065544046026
141,1,0.41000000000000003,0.7078330225242387,0.827126350437957,0.6630991614820145,0.7308065544046026
142,1,0.42,0.7078551837502384,0.8270709777844031,0.6630991614820145,0.7299499673497207
143,1,0.43,0.7078477109848524,0.8269849932821642,0.6628162992377319,0.7293047143457234
144,1,0.44,0.70851577615311,0.8269056349949595,0.6626748389197799,0.7294639711814748
145,1,0.45,0.7077021929406149,0.8268157987877536,0.6626748389197799,0.7292655678925891
146,1,0.46,0.7074186296175259,0.8267495762790514,0.6628313707731333,0.7291922990870676
147,1,0.47000000000000003,0.7075417293656054,0.8266393989915295,0.6619276954807948,0.7294655862945809
148,1,0.48,0.7065861150818293,0.8265268272300001,0.6619276954807948,0.7290018555169586
149,1,0.49,0.7075748503299477,0.8264522206743032,0.6617859982906044,0.7277450887839855
150,1,0.5,0.7072372805969103,0.8263638434383587,0.6612781120344028,0.7263857757939132
151,1,0.51,0.7068665226410626,0.8260858476809111,0.6614488168363171,0.7256350961808633
152,1,0.52,0.7064374412737362,0.8259557245218094,0.6613211816296425,0.7257314647216149
153,1,0.53,0.7055265506396082,0.8257569450521717,0.6613907720651315,0.7252588485715408
154,1,0.54,0.7067988492108155,0.8256385301421165,0.6617158223563893,0.724950754786578
155,1,0.55,0.7061404076080517,0.8255822432954553,0.6621777898786364,0.7245505498208352
156,1,0.56,0.7041578054994574,0.8254149961115883,0.6620613175233745,0.7233567981799972
157,1,0.5700000000000001,0.7050084954687241,0.8252439660268551,0.662055223479076,0.7229359062824317
158,1,0.58,0.7072770020534358,0.8252455020230499,0.6625139273654714,0.7224801109287302
159,1,0.59,0.7063760998883368,0.8251234199066568,0.6624070335934188,0.721796145203871
160,1,0.6,0.7053026573427957,0.8250158326063957,0.662069024355127,0.7215069567619372
161,1,0.61,0.7056789748180954,0.8248316640095923,0.6624129855097874,0.7203191031507645
162,1,0.62,0.7055005115493023,0.8247647507579734,0.6627742742553382,0.7205059803181346
163,1,0.63,0.7055645783469167,0.8246373748994131,0.6629509528856844,0.720316987564287
164,1,0.64,0.7050647432409722,0.8245483412441486,0.663259836910451,0.7199746904162625
165,1,0.65,0.7047061472484221,0.8244819785500769,0.6631269417914778,0.7195114978707917
166,1,0.66,0.7056948824965403,0.8243242403110584,0.6631747346054848,0.7187123949826524
167,1,0.67,0.7057610584261306,0.8242216495397789,0.6632053749096716,0.7181012225357919
168,1,0.68,0.7058930149140811,0.8239687118336684,0.6628910053861474,0.7180425062201442
169,1,0.6900000000000001,0.7067437048833479,0.8238691962276681,0.6630392114526865,0.717642162703546
170,1,0.7000000000000001,0.7057179934954954,0.823742240906493,0.6636397336790156,0.7171633387540917
171,1,0.71,0.7053075340737864,0.8235173099704884,0.6639472612812791,0.7164344847695199
172,1,0.72,0.705106930164515,0.823313839987037,0.6636679426986812,0.7159662252765853
173,1,0.73,0.7041032493856246,0.8231227701488323,0.6641286949640057,0.7161152697195263
174,1,0.74,0.7043793399433276,0.8229525220525216,0.6646521253619574,0.7161878469020357
175,1,0.75,0.7043123536244547,0.8227047706997412,0.6635591322314968,0.7151317442293439
176,1,0.76,0.7051065464800806,0.8224402644063806,0.6632525253934055,0.7136767500519505
177,1,0.77,0.7045500671642037,0.8221555385630298,0.6630863049438322,0.7118698537490734
178,1,0.78,0.7042188877763498,0.8219296386719337,0.6631187768760327,0.7113748867514117
179,1,0.79,0.7019907491976217,0.8215800307288514,0.6632442530784711,0.7097321823383642
180,1,0.8,0.7008351033979432,0.8214420654267033,0.6632662798040551,0.7102340172008161
181,1,0.81,0.6992041068178058,0.8211451059504719,0.6635748659916473,0.7098165790246072
182,1,0.8200000000000001,0.7001669601117368,0.8208564339958047,0.6637475749742274,0.7088600769328227
183,1,0.8300000000000001,0.6997072981914317,0.8204959943797863,0.6633402133002871,0.7075001277365517
184,1,0.84,0.6998175117875471,0.8202625722167077,0.6638027242276803,0.70691811987626
185,1,0.85,0.6984854357630846,0.8199669501860685,0.6639606727660166,0.7061698389178448
186,1,0.86,0.6977635139149647,0.8196075746301349,0.6645740072792199,0.705739285353435
187,1,0.87,0.6992948199420634,0.8191548537108969,0.6644255873944357,0.7041160776478325
188,1,0.88,0.697276094876275,0.8184980009727703,0.6645573584197977,0.7037974496054898
189,1,0.89,0.6942880507443662,0.8179116699256126,0.6658695420927432,0.7026092225756138
190,1,0.9,0.6937217449159885,0.8174165684700628,0.6664786298639054,0.702465668808832
191,1,0.91,0.6934703110155844,0.8168075715638804,0.6664225588994077,0.7009920462750157
192,1,0.92,0.6944016936210362,0.8160482086171242,0.6670954776917704,0.6998059060247126
193,1,0.93,0.6910298008633466,0.8152195815347985,0.6675830422298958,0.6994728214971471
194,1,0.9400000000000001,0.6915584226219056,0.8143472393893958,0.6681852156997876,0.6974327771004711
195,1,0.9500000000000001,0.6859832542818344,0.8131066636816107,0.6680458171343493,0.6943383358067582
196,1,0.96,0.6861262724130175,0.8115508624884168,0.6695849761754948,0.6908292493984748
197,1,0.97,0.680003482106305,0.8096961868792414,0.6685190081546064,0.6862083609011438
198,1,0.98,0.6783530655530435,0.8065344559166763,0.6696830877524628,0.6801787629838574
199,1,0.99,0.6695429562978442,0.801231399851178,0.6689291243420359,0.667526968113581
200,2,0.0,0.7353964770878588,0.8318706164556282,0.6648466178576581,0.7453200063003285
201,2,0.01,0.7361792291852034,0.8316740990954251,0.6642049937604446,0.7446819697993525
202,2,0.02,0.735397378409181,0.8315398770975175,0.6642837638781555,0.7414381073222491
203,2,0.03,0.734531742909142,0.831441029070272,0.6643064109965359,0.7418591252585817
204,2,0.04,0.7312343318327685,0.8312194463701221,0.6636584584488274,0.7408232121630784
205,2,0.05,0.7300810285803748,0.8311513653599496,0.6636584584488274,0.7396500782561318
206,2,0.06,0.7299362450018452,0.8310692865072314,0.6636584584488274,0.7398311819758778
207,2,0.07,0.7303503808383995,0.8310297255758339,0.663320856341409,0.73949726869203
208,2,0.08,0.7300672646625614,0.8309706431849205,0.6636338089020527,0.738130919167931
209,2,0.09,0.7301828916452549,0.8308370883961849,0.6633273318514284,0.7368237192854921
210,2,0.1,0.7301828916452549,0.8308019429063256,0.6634836954620483,0.7368237192854921
211,2,0.11,0.7303209369241064,0.8307422756597634,0.6634836954620483,0.7368637849660449
212,2,0.12,0.7297505630836687,0.8306452923198939,0.6632008891059452,0.7365082016114323
213,2,0.13,0.7297430903182827,0.8306064632983221,0.6633571632698434,0.7365688025041106
214,2,0.14,0.7297435833820005,0.8305312084739551,0.6630742231942818,0.7354952195139137
215,2,0.15,0.7296172065366267,0.8303796230623636,0.6633865582913483,0.7348348976377805
216,2,0.16,0.7285057598976316,0.8303571839662857,0.663557146352702,0.7356291332524736
217,2,0.17,0.727819550660529,0.830304542550848,0.6637131661172332,0.735450829217835
218,2,0.18,0.726319829116602,0.8302801721034384,0.6638691516509345,0.7351878397056083
219,2,0.19,0.7259278545060475,0.8302582271481557,0.664245886161891,0.7346543930498267
220,2,0.2,0.7254013215895978,0.8302336166709909,0.6644545560410606,0.7340819996020791
221,2,0.21,0.7258154574261522,0.8302390422096659,0.6646103661577871,0.7339767014082639
222,2,0.22,0.7252259124838162,0.8303906398104252,0.6656041094120023,0.7345031275581014
223,2,0.23,0.7262071749665486,0.8303762196628544,0.6656041094120023,0.7343424894640322
224,2,0.24,0.7256400483203705,0.8303374561739595,0.666270394855599,0.7346163679020377
225,2,0.25,0.7257780935992221,0.8302810397201517,0.666270394855599,0.7344388063849407
226,2,0.26,0.7251569605430956,0.8300720381032765,0.666066274680426,0.7336405138151817
227,2,0.27,0.7251569605430956,0.830034248603004,0.6659243598914154,0.7336405138151817
228,2,0.28,0.7238441976613955,0.8299982758507063,0.666235743662023,0.733292835923904
229,2,0.29,0.7238367248960095,0.829894596167972,0.6657430608186622,0.7330751368286172
230,2,0.3,0.7238367248960095,0.8298607167002147,0.6657565758029409,0.7330751368286172
231,2,0.31,0.7239747701748609,0.8297767701496352,0.6664300973695926,0.7330590476972528
232,2,0.32,0.7231816031868284,0.8296830418526385,0.6665986617540257,0.733122491214083
233,2,0.33,0.7229513778451683,0.8296048550750541,0.6665986617540257,0.7324200656283614
234,2,0.34,0.7232349411682573,0.8295375642547999,0.6664201246386852,0.7320673150124801
235,2,0.35000000000000003,0.723802067814435,0.829491226028408,0.6660692079914274,0.7317811090901745
236,2,0.36,0.7235185044913461,0.829434236674581,0.6660692079914274,0.7319904540624387
237,2,0.37,0.7226678145220793,0.8293732526413005,0.6660692079914274,0.7324120830502676
238,2,0.38,0.7223842511989904,0.8293474399838221,0.6662262979453808,0.7325477039864731
239,2,0.39,0.721802964846423,0.829158324251857,0.666048618928382,0.7315334866534593
240,2,0.4,0.7220790554041259,0.829080377692754,0.6662039742535449,0.730964483075778
241,2,0.41000000000000003,0.7223626187272149,0.8290467044343777,0.6663592972584879,0.7312518393976171
242,2,0.42,0.7215030720180771,0.8289515246139432,0.6661532832753428,0.7304065852240079
243,2,0.43,0.7214955992526908,0.8288459649685596,0.6661661778484347,0.7301901158658953
244,2,0.44,0.7216336445315423,0.8287927588878443,0.6661661778484347,0.7302312165609239
245,2,0.45,0.7214268630967706,0.8287342006373912,0.6660237297177355,0.7302360574843305
246,2,0.46,0.7209396217867445,0.8285880108464505,0.6658597144386074,0.7296784945955495
247,2,0.47000000000000003,0.7212231851098335,0.828577209359608,0.6660149222848031,0.7299575047664348
248,2,0.48,0.7203724951405667,0.8284714751427447,0.6662354622146723,0.7301585498724803
249,2,0.49,0.7203724951405667,0.8283555807251705,0.6662354622146723,0.7301585498724803
250,2,0.5,0.7192300346171171,0.8282426839126754,0.6662354622146723,0.7308722843875564
251,2,0.51,0.7187458673847568,0.8281230136233488,0.6659502951140277,0.730522087815473
252,2,0.52,0.7187458673847568,0.8279899657343471,0.666105343759753,0.7300967112288943
253,2,0.53,0.7185483085524184,0.8278098759401676,0.6659627007843119,0.7293978410441491
254,2,0.54,0.7185408357870324,0.8276940650667143,0.66550549831489,0.7292466178180402
255,2,0.55,0.7189624443889728,0.8275697494479768,0.6653122909028371,0.7287163946300377
256,2,0.56,0.7203727882390315,0.8275763572247142,0.6659426601225096,0.7276031304313151
257,2,0.5700000000000001,0.7201685304139508,0.8274065697693567,0.6664287181335354,0.7260547753563122
258,2,0.58,0.7204060575495073,0.8272239697026407,0.6667462680838542,0.7254861201849493
259,2,0.59,0.721540310841863,0.8271688641585717,0.6669005766491678,0.7247354225789041
260,2,0.6,0.7211112294745365,0.8269927737899188,0.6670433618338077,0.7246162088341108
261,2,0.61,0.7205366300629725,0.82698198609397,0.6675778062903801,0.7244543234687824
262,2,0.62,0.7217169195428609,0.8267009118845264,0.6677302670549587,0.7249769430423721
263,2,0.63,0.7220004828659499,0.8267010676470896,0.6683453952205431,0.7250679691715742
264,2,0.64,0.7198165126071712,0.8265693920607138,0.6682206832444869,0.7257357991802447
265,2,0.65,0.7191988372420615,0.8264867522635776,0.6682301506289334,0.7256269271830734
266,2,0.66,0.7183481472727946,0.8263881156677015,0.668086017695416,0.7260335162411771
267,2,0.67,0.71763916256318,0.8262374721595376,0.6676318484394665,0.7254073054933721
268,2,0.68,0.7186635009994582,0.8260245308752789,0.6671689276741083,0.7248198970810732
269,2,0.6900000000000001,0.7183799376763692,0.8258181701234651,0.6665621185343557,0.7245363894212973
270,2,0.7000000000000001,0.7171549923657027,0.8257286768486047,0.6661376562400645,0.7245954722132253
271,2,0.71,0.7168714290426137,0.8255736970493424,0.666298975139679,0.7249469687888683
272,2,0.72,0.7152364971298534,0.8252201351343644,0.6661232099716027,0.7242969231650539
273,2,0.73,0.7173594856703275,0.8250129044601524,0.6665720131375474,0.7236750820158897
274,2,0.74,0.7163242974648414,0.8249492038064846,0.6667400277029573,0.7234107029008949
275,2,0.75,0.713766783593197,0.8248233091545234,0.667258235531037,0.7235507579823035
276,2,0.76,0.7115664609822158,0.8243848446656289,0.66694599471471,0.7216814250590164
277,2,0.77,0.7108008768068417,0.8242325045309882,0.6672584509327842,0.7212724988370367
278,2,0.78,0.7109565571225298,0.8242952160848851,0.6671269021331641,0.7216748206201093
279,2,0.79,0.7112000767993336,0.824116173583429,0.6672860789026458,0.72046496272539
280,2,0.8,0.7111926040339476,0.8239062251844714,0.6670076783584098,0.7198243550895355
281,2,0.81,0.710596133244374,0.8236303625776263,0.666868122010282,0.7190364407870263
282,2,0.8200000000000001,0.7095999252308697,0.8234151895088608,0.6670263655719992,0.7191994930303998
283,2,0.8300000000000001,0.7068824582836933,0.8229211638584355,0.6667204340662903,0.717854614601056
284,2,0.84,0.7074520283780203,0.8225525987504809,0.666766084670142,0.7166305028962094
285,2,0.85,0.7080116822588122,0.8223268979165945,0.6666086714933029,0.716576265246869
286,2,0.86,0.7077281189357233,0.8220990143869087,0.6667655025156588,0.7167025795448898
287,2,0.87,0.7074535794900617,0.8215859591849851,0.6669109636969199,0.7145341470524684
288,2,0.88,0.7049202333820893,0.8210313659515305,0.6657166064156924,0.714755175962957
289,2,0.89,0.7043813622513933,0.8205303149946763,0.665872398748852,0.7133785762661901
290,2,0.9,0.7038653906275768,0.8201303299517942,0.666942750733475,0.7115748551946619
291,2,0.91,0.7031753635573135,0.8194063241114623,0.6668914264297536,0.7089725804704525
292,2,0.92,0.7014904195443883,0.8187551512568886,0.6673473517237616,0.7073295129570039
293,2,0.93,0.7031864604954192,0.8180949010966818,0.6680279157981269,0.7051814522332331
294,2,0.9400000000000001,0.7029484040246184,0.8170123577178245,0.6685618822966635,0.7025553903715138
295,2,0.9500000000000001,0.7004889704994535,0.8160569815847774,0.6704674471081904,0.7011032093280928
296,2,0.96,0.7003976576571436,0.8145957953365393,0.6703048279134087,0.6962539092641241
297,2,0.97,0.6971853642274264,0.8124177936875256,0.6702857995686263,0.6923107325985662
298,2,0.98,0.693196277354625,0.8093703719703846,0.6689402705631088,0.6872305192526993
299,2,0.99,0.6843906326598472,0.8033221269017584,0.6686885172242415,0.6694922325445707
300,3,0.0,0.7255341363282176,0.83195268581269,0.6573700796169739,0.7365951935184618
301,3,0.01,0.723567484578806,0.8317452135228056,0.6562194038079392,0.733114737856801
302,3,0.02,0.7231430445416164,0.8316708825371453,0.6563940065279961,0.7310623720896272
303,3,0.03,0.7225246550253767,0.8316061262860414,0.656769866176161,0.7316017865107685
304,3,0.04,0.7208775994552318,0.8315106278849378,0.6565547965793823,0.7305616925895622
305,3,0.05,0.7190682528519831,0.8314626775330127,0.6562313887374182,0.7285315775166433
306,3,0.06,0.7190682528519831,0.8314137596916839,0.6565903400064163,0.7285315775166433
307,3,0.07,0.7193178346312844,0.8313231933834015,0.6564541147190561,0.7273744054734657
308,3,0.08,0.7162103117301868,0.8311877158545392,0.656144342546904,0.7245848022001287
309,3,0.09,0.7149350903426723,0.8311461105233406,0.6563017458353121,0.7240179043513979
310,3,0.1,0.7147937978695611,0.8311168557836066,0.6563017458353121,0.7226688655029057
311,3,0.11,0.7149243703830266,0.8309755159423675,0.6563017458353121,0.7224632813540263
312,3,0.12,0.7142271642871011,0.8309255145688139,0.6565356021035698,0.7220882817156109
313,3,0.13,0.7142271642871011,0.8308564516658624,0.656692810987628,0.7220882817156109
314,3,0.14,0.7140816462428636,0.8308438336718311,0.656692810987628,0.7220555788514703
