,iteration,threshold_investigation,category_count_score,f1_per_timestamp,f1_per_annotation,f1_per_prediction
62,0,0.62,0.6794451746410508,0.822609533276287,0.673923942994117,0.6947549035242845
63,0,0.63,0.6797926885190566,0.8220848291884872,0.6741801180529668,0.6905622948439418
64,0,0.64,0.6747293842065547,0.8216482071698807,0.6725846466570338,0.6843473430609184
65,0,0.65,0.6708121226243454,0.8208207855693138,0.6720231015267552,0.6820310914963479
66,0,0.66,0.6699842451105683,0.8207222939276808,0.6722556118486983,0.6802793123845093
67,0,0.67,0.6682918994803672,0.8200972138277547,0.670438267407207,0.6791192068871285
68,0,0.68,0.6623953679042844,0.8190648822522812,0.6707880751434838,0.6765290223718099
69,0,0.6900000000000001,0.6606265166069734,0.8182674939096461,0.6688300889801141,0.6752291298424781
70,0,0.7000000000000001,0.6576282531656013,0.8174009316350195,0.6676542815720284,0.6715677338975041
71,0,0.71,0.6564127032025893,0.816891788051733,0.6662829316740024,0.671745894315219
72,0,0.72,0.6563731420508243,0.8166953798860226,0.666692377130043,0.6730486760295139
73,0,0.73,0.6559627511239683,0.8158919339142233,0.6663330535018229,0.6709306618103681
74,0,0.74,0.652193398684195,0.8152126732323792,0.66670189562305,0.6691381865527752
75,0,0.75,0.6491784234740023,0.8148052964647066,0.6667078201330343,0.6676193548462075
76,0,0.76,0.646153121412189,0.8143700105317735,0.6661789419983524,0.6671854140042499
77,0,0.77,0.640966269025804,0.8140859605445403,0.664829726720349,0.6656310271088232
78,0,0.78,0.6389044197455671,0.8132420320576736,0.664496189505443,0.662565445046365
79,0,0.79,0.6341866172967483,0.8124677689099932,0.6628139387734666,0.6612520100807093
80,0,0.8,0.6328158456154158,0.8113186623394055,0.6614704232539287,0.6575289090091052
81,0,0.81,0.6313761296861882,0.8105555647189293,0.660762201402009,0.657952626370981
82,0,0.8200000000000001,0.6295555965089347,0.8099772380996105,0.6590148881996925,0.6575144554837005
83,0,0.8300000000000001,0.6268941826882131,0.8088934563516275,0.6582975719099322,0.6539819362008568
84,0,0.84,0.6237737729360507,0.8079564947557978,0.6572488826444685,0.6508525476084928
85,0,0.85,0.6176909621363709,0.806335615603925,0.6557500534491336,0.6487465032268953
86,0,0.86,0.6188636970399296,0.8055260478865721,0.6549489119036889,0.6468267579887039
87,0,0.87,0.6155182995918721,0.803666073193996,0.6548062910140947,0.6439988804740953
88,0,0.88,0.6131016309240267,0.8021414179056725,0.6536874460995749,0.6384287776566688
89,0,0.89,0.6101434919808777,0.8001611551488643,0.6526253279408873,0.6378819315467933
90,0,0.9,0.6063252108459828,0.7982243069078909,0.6498314102990603,0.6340487309024756
91,0,0.91,0.6019570170566306,0.7961947505158613,0.6504916808297821,0.6286566563983221
92,0,0.92,0.593305760924035,0.7929696804688721,0.6452973864211693,0.6231733282741561
93,0,0.93,0.5898972591761512,0.7892824780312656,0.6420533272891715,0.6168480056482923
94,0,0.9400000000000001,0.5834293839400598,0.7850711883047421,0.6363968104077457,0.611166305296995
95,0,0.9500000000000001,0.573349376485515,0.779697698492072,0.6324530091835813,0.6003106161725693
96,0,0.96,0.5639369447746311,0.7726657176251599,0.6252157495310561,0.5919958306273391
97,0,0.97,0.5505264858959382,0.7635196756981969,0.6199267705899442,0.5753696352334663
98,0,0.98,0.5387106453553412,0.7501083104198039,0.6108980140626972,0.5551590794516955
99,0,0.99,0.523109210579839,0.725288425419775,0.5899243072793525,0.5197075907659607
100,1,0.0,0.7781686072643823,0.8307548887765721,0.6962066078392826,0.7497282414327415
101,1,0.01,0.7754396449224039,0.8306264058765662,0.6966110663966993,0.7506257316231569
102,1,0.02,0.7722442301234199,0.8306056739117209,0.6959420838773872,0.7498397559567559
103,1,0.03,0.7700166058879231,0.8305387625898567,0.6955189211489132,0.7489998168218124
104,1,0.04,0.7672045663408209,0.8304778155142811,0.6951470697708032,0.7468162164202402
105,1,0.05,0.7656867278659277,0.8304363960082207,0.6947726966037715,0.7451857650041354
106,1,0.06,0.761339522465087,0.8302977965245705,0.694565262569354,0.7445428275601507
107,1,0.07,0.7582012597615352,0.8302089091559846,0.6943399806084126,0.7434447682695482
108,1,0.08,0.7537677998384998,0.8300216814322903,0.6940389902270152,0.741292925452814
109,1,0.09,0.7540304154502113,0.8299238545901266,0.6937419211776589,0.7423939069478339
110,1,0.1,0.7491701132471087,0.8297763597494757,0.6936128387968299,0.7399534238751633
111,1,0.11,0.7471762216875212,0.8297364679636557,0.6936128387968299,0.7406038426919513
112,1,0.12,0.7449003473650592,0.8296410735136087,0.6937577799779422,0.7399751707214136
113,1,0.13,0.7454558055777596,0.8296263199022504,0.6945595210142934,0.7401182630805432
114,1,0.14,0.7441138450332379,0.8296040760679219,0.6948493254176547,0.7401647749063005
115,1,0.15,0.7407444801422279,0.8296205210943194,0.6949688847664791,0.7383770832468532
116,1,0.16,0.7404500526887878,0.829429346613303,0.6942475402832923,0.7374922253304903
117,1,0.17,0.7379289889689977,0.8293119869005481,0.693876263775484,0.737820750382051
118,1,0.18,0.7370825701729525,0.8290854754377771,0.693505774576727,0.7357642054652789
119,1,0.19,0.734502624436138,0.8289662330747776,0.6925643581195368,0.7342155302395432
120,1,0.2,0.7328146815601999,0.8288881766209313,0.6927092771485805,0.7338622107395525
121,1,0.21,0.7330520515172181,0.8288736914068038,0.6925602385715364,0.7339440235711746
122,1,0.22,0.7296574378071544,0.82865078812969,0.6924111795588475,0.7318773251041257
123,1,0.23,0.7289672114128971,0.8285436936990942,0.6924422852500287,0.7317000286617166
124,1,0.24,0.7251399925579681,0.8282831084397662,0.6910515940308313,0.7299893188368298
125,1,0.25,0.724362281521411,0.8280996982313926,0.6905331936095496,0.7289771231173836
126,1,0.26,0.7232114344526337,0.8278461619921751,0.6897216784071037,0.7290636902569496
127,1,0.27,0.7223606199896755,0.827701938696437,0.6890315277397691,0.7284038166839052
128,1,0.28,0.7197958601461167,0.8276040209969603,0.690636075412169,0.7268927187263188
129,1,0.29,0.7182540955496477,0.8276904947238555,0.6914921056380201,0.7266263525911527
130,1,0.3,0.718273678254171,0.8274763920936972,0.6909524910849767,0.7253940843984257
131,1,0.31,0.7168970037347122,0.8271680095501286,0.689899725662712,0.7250803077618142
132,1,0.32,0.7151184302104648,0.8268976964069912,0.689216894508955,0.7244514754347541
133,1,0.33,0.7122502313046184,0.8264635397740039,0.689549372407178,0.723917491265031
134,1,0.34,0.7107455675103085,0.8261768616811506,0.6888746333191975,0.7226274449096534
135,1,0.35000000000000003,0.7103701898373721,0.8258889895363428,0.6888691367564164,0.722768738142052
136,1,0.36,0.7069801718920351,0.8256448610025113,0.688346470209425,0.720030889067956
137,1,0.37,0.7076697135028381,0.8255320950521701,0.6881576073449338,0.7206127490618319
138,1,0.38,0.705373711892873,0.825561278168286,0.6871460096744443,0.7206074486878298
139,1,0.39,0.7029553367007197,0.8252579788141483,0.6868747354951369,0.720376986803801
140,1,0.4,0.7023416716651808,0.8252540026468783,0.6868747354951369,0.718964229173207
141,1,0.41000000000000003,0.7000767915555007,0.8249994414114703,0.6867239051975095,0.7178966756543688
142,1,0.42,0.6988403733819086,0.8249163647787077,0.6872306809103669,0.7166336689538907
143,1,0.43,0.6991057401824825,0.8248203899585781,0.6879637406763688,0.7161095737470345
144,1,0.44,0.698668183710266,0.824755506679996,0.687996537565715,0.7150832354964557
145,1,0.45,0.6987578561306885,0.8246623550607665,0.6870781491612854,0.7133831630277452
146,1,0.46,0.6944442266625125,0.8242891987476855,0.6862216688232241,0.7099897606350692
147,1,0.47000000000000003,0.6916336417095479,0.8238935222903246,0.6844550843981708,0.7085435779402343
148,1,0.48,0.6904616686388553,0.8237393157153865,0.6843023967999351,0.707583373152707
149,1,0.49,0.6907262182989269,0.8232984201888084,0.6833339153832836,0.7058090470937817
150,1,0.5,0.6884251095329652,0.8231068346274681,0.682819813214801,0.7032751737594748
151,1,0.51,0.6865947268402788,0.822653102871463,0.6818132965184129,0.7016199462971836
152,1,0.52,0.682081917757469,0.8224220036021386,0.6805137221541606,0.6974838122845796
153,1,0.53,0.6807296279094089,0.8220995019350131,0.6811461134699772,0.6950189558154377
154,1,0.54,0.6798922242516758,0.822095804258316,0.680551348019323,0.6921588301716083
155,1,0.55,0.6790966633698033,0.8214086086494966,0.6803425392984386,0.6891044761081101
156,1,0.56,0.68027595993919,0.8211602536371633,0.6804767279313563,0.6900236000043618
157,1,0.5700000000000001,0.6804042886179978,0.821346076092808,0.6802698526720063,0.6905145858648454
158,1,0.58,0.6792015410863499,0.8210493479689737,0.6794834427222981,0.6894337399841801
159,1,0.59,0.6742005014622497,0.8207694047648357,0.6791451154037513,0.6869253402652605
160,1,0.6,0.6734950427840636,0.8203314076786251,0.6786728940573964,0.6849356852438659
161,1,0.61,0.6707789709841535,0.8198961501861493,0.6788544067947474,0.6829944515380643
162,1,0.62,0.6694158799400217,0.8193454284625115,0.6780435075398552,0.6819168524608922
163,1,0.63,0.6674246210828249,0.8190094763102,0.6773690262660386,0.6813178008671275
164,1,0.64,0.6651803452444571,0.8184886703209432,0.6771761095474699,0.6804187364499124
165,1,0.65,0.6609014070643622,0.8179450136682536,0.6768751680017797,0.6779949535409715
166,1,0.66,0.6603468917762496,0.8173680349415474,0.6761283834818278,0.6773591487312438
167,1,0.67,0.6600446528200429,0.8169603358033974,0.6761205625946289,0.6781554513180558
168,1,0.68,0.6599225796899886,0.8165135742010108,0.6754745045205378,0.6788269711580771
169,1,0.6900000000000001,0.6577545972580208,0.8160414681252264,0.6737608925891365,0.6784732232534161
170,1,0.7000000000000001,0.6597259050962885,0.8152152338838776,0.672361679250294,0.6782129950973033
171,1,0.71,0.6579546119317796,0.8146356043345274,0.6723818869212891,0.676653006652717
172,1,0.72,0.6564103797051701,0.8141036752605941,0.6703696607609555,0.6752089050915069
173,1,0.73,0.6549872285812368,0.8134493313778655,0.669662941294201,0.6741313307775538
174,1,0.74,0.6549508208677687,0.8126791701227996,0.6669375120121814,0.6749172323604797
175,1,0.75,0.6528741827339825,0.8120633076169741,0.6667522208775976,0.6745934902097256
176,1,0.76,0.6501545952987275,0.8115178881060082,0.666556589009254,0.6757942792287214
177,1,0.77,0.6470157534934112,0.8108460000037454,0.6651896691471044,0.6738528324291393
178,1,0.78,0.6463613935145389,0.8102978511126232,0.6653092908902054,0.6708167158515481
179,1,0.79,0.6445094830554811,0.8096005033494268,0.6645995099223031,0.6681151683972525
180,1,0.8,0.6432031858129543,0.808728345455056,0.664665182737297,0.6653403105892313
181,1,0.81,0.6400367678469118,0.8081001210972906,0.6636406296535082,0.6646293002703275
182,1,0.8200000000000001,0.6413480434186855,0.8074972111666228,0.6632904020895412,0.6617816782993114
183,1,0.8300000000000001,0.6412945934850564,0.8068267293966868,0.6612594238364203,0.656795902265589
184,1,0.84,0.634223972937118,0.8060414482123133,0.6597313102628204,0.6531299318476718
185,1,0.85,0.629555698322921,0.8050024596381894,0.6581410284850718,0.6470268992015632
186,1,0.86,0.6260161777645483,0.8038296086079995,0.6577013071952968,0.6451501254045654
187,1,0.87,0.6218507872450423,0.8030284763620206,0.6580480798582964,0.6454564761722845
188,1,0.88,0.6194299570299755,0.8014955978539013,0.6553144250702665,0.64340431998219
189,1,0.89,0.6151277278860778,0.8001013269323912,0.654720950375947,0.6406827485778264
190,1,0.9,0.608133694834904,0.7985342676735521,0.6535735223248728,0.6368741908206255
191,1,0.91,0.6029006595896091,0.7960496025230029,0.6496683777785579,0.6332541394155327
192,1,0.92,0.59634742113022,0.7930709203780304,0.6467429859545429,0.6237543534368692
193,1,0.93,0.5918071137681109,0.7900677985815607,0.6431461803278551,0.6185055593094044
194,1,0.9400000000000001,0.5865494896573329,0.7866499969527108,0.6408457299979455,0.6111044981242642
195,1,0.9500000000000001,0.5802318954692038,0.7813315233400847,0.6396773346959713,0.6019405057326773
196,1,0.96,0.5736108412049694,0.774889878771877,0.6344478608475068,0.5982389903193326
197,1,0.97,0.570317653438781,0.766071849840768,0.6275382801228506,0.5845039327876139
198,1,0.98,0.5547951297162927,0.753112216429898,0.6149462939551986,0.566066499857615
199,1,0.99,0.5381523616007532,0.7278325623633013,0.5938946052603051,0.5346325286298833
200,2,0.0,0.7839419340771058,0.8351481330527273,0.6988019443114829,0.7534765392848959
201,2,0.01,0.7806347045307795,0.8350429725500382,0.6976655987996945,0.7517792403149625
202,2,0.02,0.7782035244878451,0.8350217074468971,0.6975174450989194,0.7515337504135424
203,2,0.03,0.776428698438183,0.8350034026214342,0.6975174450989194,0.7515110152269012
204,2,0.04,0.7728516602689671,0.8347746914139494,0.6960305722690173,0.750375055599553
205,2,0.05,0.7707794650285641,0.8347783612245026,0.6965959025510353,0.7504642523903049
206,2,0.06,0.7654953303402876,0.8347166909893002,0.6965317675011621,0.7483456886440901
207,2,0.07,0.7626574022925082,0.8348565495615008,0.6959679840739875,0.7486700909548836
208,2,0.08,0.7613908728679158,0.8347558472547957,0.6955883891824843,0.7476465674600163
209,2,0.09,0.7594226048814992,0.8346444967156885,0.695237212418162,0.7479537385346946
210,2,0.1,0.7543221268801967,0.8345990787623218,0.6943591479459486,0.7458294137035886
211,2,0.11,0.7488685909530386,0.8344514812314086,0.6941510913953626,0.7433861959484954
212,2,0.12,0.7478986909900787,0.8342885933843407,0.6939478171776867,0.7426666811014311
213,2,0.13,0.7449433549405715,0.8341716909879076,0.6930500923292772,0.740628333269947
214,2,0.14,0.7418858184075111,0.8340435060782402,0.6927480560758653,0.7395421749019266
215,2,0.15,0.7376938844468343,0.833923671709242,0.6923966688087271,0.7378048650398967
216,2,0.16,0.7360382708930974,0.8338607389276732,0.6915012808586682,0.7366997063242028
217,2,0.17,0.7356012784510576,0.8337557321880111,0.6915757399909397,0.7369916878495414
218,2,0.18,0.7314764011589581,0.8336232068686497,0.690976761563435,0.7348932470603877
219,2,0.19,0.7311762727189882,0.8332542348950209,0.690976761563435,0.7360804117965677
220,2,0.2,0.7314551174072331,0.8331643678933798,0.6908229823684974,0.7360861601184184
221,2,0.21,0.7288385953300083,0.8333295133423252,0.6903749612928977,0.7351244123467543
222,2,0.22,0.7264205930690819,0.8332765325633067,0.69002723230634,0.73284703267132
223,2,0.23,0.7269814088327965,0.8330862129648279,0.6894294172494995,0.7335919962809165
224,2,0.24,0.7267127910404796,0.8329133416696468,0.6881901013803428,0.7338976432093681
225,2,0.25,0.7246097498157621,0.8328964207414324,0.6876940259764595,0.7339914285329255
226,2,0.26,0.7226592980909889,0.8327074128184258,0.6874953129285905,0.7330417623963903
227,2,0.27,0.722991297897466,0.8326110861642133,0.6871265381941762,0.7329586383852368
228,2,0.28,0.7189512430773196,0.8323205852820658,0.686242167488079,0.7304674800146989
229,2,0.29,0.7165866147418691,0.8318606291397168,0.6854535080776041,0.7291445488262678
230,2,0.3,0.7143444659509058,0.8316549890484789,0.6854978553980545,0.7270783066193044
231,2,0.31,0.7130340779165065,0.8313755997267266,0.6853415436803407,0.7242585569941957
232,2,0.32,0.7112994155628333,0.8311990641359901,0.6851466656488227,0.7229398511526097
233,2,0.33,0.7113323195945631,0.8312529155347752,0.6861838024995448,0.7237247680737438
234,2,0.34,0.7072471942354854,0.8308408105304179,0.6845710585635969,0.7199193632137049
235,2,0.35000000000000003,0.7076410866254526,0.8305551776847936,0.6835021402107078,0.7207884734655903
236,2,0.36,0.7036220139786115,0.8301017728131577,0.6823288528860008,0.7181908124445149
237,2,0.37,0.7002583005211838,0.8298664174538559,0.6823627082549277,0.7167202955672863
238,2,0.38,0.7006873818885102,0.829848461413503,0.6837113309220745,0.7160308631772924
239,2,0.39,0.7005642821404308,0.8297571343874436,0.6837324883877782,0.7149987544402685
240,2,0.4,0.6986357976128932,0.8295611240294005,0.6836564870558783,0.7138003057123342
241,2,0.41000000000000003,0.696296905691496,0.829295736421463,0.6832876421417777,0.7123772713468945
242,2,0.42,0.6972470531867797,0.8292289880025439,0.6827380462367618,0.7138585607149854
243,2,0.43,0.6945050221825387,0.8288446197823048,0.6825162651519836,0.7127037554331129
244,2,0.44,0.6952326124037262,0.8287025868584176,0.6820874327836725,0.7126228738931935
245,2,0.45,0.6915502825204867,0.8284772256569496,0.6828747719027042,0.7117620260369456
246,2,0.46,0.6893184457654988,0.828105122629148,0.6830360550006729,0.7099714807006873
247,2,0.47000000000000003,0.6891804015802335,0.8279403399856783,0.6828837578559479,0.7080517903152916
248,2,0.48,0.6878680764065318,0.8278110095478631,0.6829797089408718,0.7079619187453288
249,2,0.49,0.6869441664762884,0.8275989516059407,0.6825898719638109,0.7054254476928986
250,2,0.5,0.6830696464726479,0.8276691695459242,0.6831201676591645,0.7035762898077833
251,2,0.51,0.6828637457996724,0.8277893893971566,0.6833697228756946,0.7023253805658205
252,2,0.52,0.6835986453725391,0.8275469610775489,0.6833172649265371,0.702045488043004
253,2,0.53,0.6811805159445302,0.8272592855785922,0.6823168698040727,0.6981449923415025
254,2,0.54,0.6786526017786454,0.8267978526145129,0.6813393311999036,0.6973655910146117
255,2,0.55,0.6781802126918417,0.8268457006181311,0.6806796879347061,0.6954119522474813
256,2,0.56,0.6755858110619494,0.8263015449778734,0.6801866010581241,0.6938550761283062
257,2,0.5700000000000001,0.6737125212128705,0.8261602507378688,0.6798176992370923,0.6948856508770029
258,2,0.58,0.6701764343605989,0.8259497566424786,0.6791297193004345,0.6936064623904001
259,2,0.59,0.6688647582645902,0.8256951992587472,0.6790383948472991,0.6917420720929226
260,2,0.6,0.6691670007997764,0.8251642924966089,0.6775487910585869,0.6918098352618075
261,2,0.61,0.6691190933352276,0.8246692576467275,0.6769495375972269,0.6926640354686204
262,2,0.62,0.6692852439636108,0.8244214734798998,0.6762691462401497,0.6910336519807905
263,2,0.63,0.6688860536578285,0.8242282924964303,0.6752948778463046,0.6900451679131248
264,2,0.64,0.6653237968644711,0.8237628975879714,0.6740687156364826,0.6886927957198201
265,2,0.65,0.663216337880925,0.8235693876389006,0.6743135321555062,0.6880886975723033
266,2,0.66,0.6613656022214704,0.8232116846812954,0.6748609573997584,0.6882470182150194
267,2,0.67,0.6590201269973377,0.8229767426913305,0.6745253130901987,0.6851083476976114
268,2,0.68,0.6581210821199768,0.8224608591181874,0.6749933272455654,0.6838899384111633
269,2,0.6900000000000001,0.6563586351182908,0.8223077043791254,0.6745318491165749,0.6826538450247692
270,2,0.7000000000000001,0.6519262783425617,0.8221720909278175,0.6725932026826975,0.6816044653924525
271,2,0.71,0.6501549253133672,0.8213026924102427,0.6701264775306197,0.6827616121260068
272,2,0.72,0.6499131650677015,0.8208041546333891,0.6692617913325813,0.6826717045508477
273,2,0.73,0.6467128776358153,0.8201705316893867,0.6684064998065087,0.6832892250171678
274,2,0.74,0.6445166203711807,0.8195822556200155,0.6664177708174717,0.682904592268129
275,2,0.75,0.6411398056870634,0.8192453795486764,0.6657164717657529,0.6812333464017113
276,2,0.76,0.6388178472936797,0.8185125472261384,0.6652137527946409,0.6779356706159179
277,2,0.77,0.6335683758803147,0.8174818608140033,0.6640416118578596,0.6750237084622326
278,2,0.78,0.6309093298392685,0.8166815228221903,0.6625755367910746,0.6729848602464217
279,2,0.79,0.6283337300543671,0.8159684332110724,0.6623842113750829,0.6689074576194702
280,2,0.8,0.6259947265391401,0.8149814320725954,0.6618785243261275,0.6668518184279584
281,2,0.81,0.6238765176915554,0.8145943189705838,0.6629638818730096,0.6655020507785097
282,2,0.8200000000000001,0.6208529945466885,0.8136010256239723,0.6611867975461668,0.6649402250942831
283,2,0.8300000000000001,0.6168625590200123,0.812588862092114,0.6607985303825961,0.6623237753592178
284,2,0.84,0.6171447782715997,0.8114511596890371,0.6579523969780676,0.6596674917202074
285,2,0.85,0.6174563111589508,0.8100693750832427,0.6573681818742693,0.6587335702360336
286,2,0.86,0.6123750109108514,0.8083659556880795,0.6560902631893262,0.6534437089710665
287,2,0.87,0.6090115241146508,0.806763220010299,0.6542012010775778,0.6494971815074024
288,2,0.88,0.6041555294932068,0.80482738913422,0.6510901508826688,0.6431751733807297
289,2,0.89,0.5969136574358649,0.8030257106548093,0.648733348709068,0.6384742947489728
290,2,0.9,0.5924435724944106,0.8001574028248873,0.6474529597095828,0.6340741147308401
291,2,0.91,0.5915819436906513,0.7976192528492694,0.6466922271459953,0.630433999275984
292,2,0.92,0.5868443820721294,0.7952176536706892,0.6458430730834095,0.6274271057172816
293,2,0.93,0.584533029121801,0.7920458799172123,0.6424780243638595,0.6203093106509425
294,2,0.9400000000000001,0.5778747509921482,0.7879669405027234,0.6389006072519634,0.610177059006834
295,2,0.9500000000000001,0.5687951020748616,0.7830622404703632,0.6359069677499564,0.6035145308573467
296,2,0.96,0.5618885937527651,0.7774116620838722,0.6327132647730259,0.5960873088862866
297,2,0.97,0.5586779781242603,0.7696118268728342,0.6285510984071105,0.5831708544901879
298,2,0.98,0.5474566014906009,0.7569456784870722,0.617895343818099,0.5687472932858497
299,2,0.99,0.5272635109914983,0.7312967662658949,0.595692444845183,0.5285004212316073
300,3,0.0,0.7824913492219406,0.8276180820123853,0.6921411063766189,0.7380709925642196
301,3,0.01,0.7762175927687752,0.8275465935151641,0.6918086851312406,0.7362517958301094
302,3,0.02,0.774580957761026,0.8274285535039387,0.6913172087685242,0.7372509728858008
303,3,0.03,0.7718692744115225,0.827368144199512,0.6913222798172467,0.7376659162421728
304,3,0.04,0.7691545160498048,0.8273629725458673,0.6914673035640753,0.7385330770255513
305,3,0.05,0.7664396088537773,0.8272883511533828,0.6911695639623141,0.7377441385576623
306,3,0.06,0.7620226368803915,0.8271714154227244,0.6916617203926928,0.7357889677256627
307,3,0.07,0.760169994687132,0.8270886654177946,0.6918066693529994,0.7360614025463267
308,3,0.08,0.7579458504512042,0.8269048027386218,0.6916576586509596,0.7349192178040609
309,3,0.09,0.7541090059995663,0.8267649476979897,0.6912851835753215,0.7326472354667055
310,3,0.1,0.7530925189750146,0.8266525076637024,0.6911360982959547,0.7320077341585389
311,3,0.11,0.7518048943145337,0.8265624917613659,0.6914258104007039,0.7313000737410302
312,3,0.12,0.7494808135011999,0.8263538500048587,0.6905872260788222,0.7302672219623819
313,3,0.13,0.749689167831537,0.82619058991677,0.6899166428785842,0.7300867537483893
314,3,0.14,0.747056888690709,0.8260976878813497,0.6893861011086704,0.7293129652507047
