,iteration,median_filter_window,category_count_score,f1_per_timestamp,f1_per_annotation,f1_per_prediction
66,1,47,0.7781686072643823,0.8307548887765721,0.6962066078392826,0.7497282414327415
67,1,49,0.7745787933003229,0.8316413877338491,0.6934021082865764,0.7518128367046965
68,1,51,0.7845459463642034,0.8321413932768394,0.6883251204737831,0.7551173643240776
69,1,53,0.775796159779802,0.8323489045061625,0.6860777841947915,0.7521418420618309
70,1,55,0.7839619018113138,0.8323209722064425,0.6843905600492521,0.7553240569039664
71,1,57,0.7969944634351549,0.8334977023072565,0.6819104877564017,0.7616900756172927
72,1,59,0.80545833955985,0.833959567923345,0.6782574467528403,0.7622988354577762
73,1,61,0.8127535134305914,0.8333789098814292,0.6768987169827675,0.7681305244971741
74,1,63,0.8007802890819594,0.8339019208527091,0.6718794473416709,0.768922985022254
75,1,65,0.7908543750464452,0.8347049987122459,0.6679198611658639,0.7808793871488997
76,1,67,0.7731821016915277,0.8347756951018034,0.664670810477506,0.7810465743226973
77,1,69,0.7536999800094999,0.8349050668293497,0.6622992296977588,0.7817261619958331
78,1,71,0.7306136523154984,0.8347416869795223,0.6569690935250578,0.7922223583033827
79,1,73,0.7209340008362524,0.8343982441603588,0.6532912921206508,0.7947022783667164
80,1,75,0.7286943216871812,0.8340679556534147,0.6531909101487816,0.7898519222366476
81,1,77,0.7224993494797053,0.8334286023493365,0.6462734725867151,0.7912849364291702
82,1,79,0.7082759750043398,0.833210999636931,0.6451809091990462,0.7944999682696681
83,1,81,0.6879246535505164,0.8328401900890124,0.6415225918290488,0.8042942488435927
84,1,83,0.6657368515446447,0.8321610604380746,0.6372763410877436,0.815390686301768
85,1,85,0.6544759207483974,0.8315152485415681,0.6335347549070116,0.815761382763873
86,1,87,0.6626756271157089,0.8296215971067109,0.6286754918486263,0.8116823696352458
87,1,89,0.6728926850185882,0.828992070939877,0.6264097868582736,0.7978192520273731
88,2,3,0.3023975390413899,0.793284868773538,0.7446828979116412,0.4881544900411776
89,2,5,0.39639970409301295,0.7998193993432418,0.7514226934645616,0.5278948923827813
90,2,7,0.46634980951889143,0.8042086834635046,0.7485021965083792,0.5562661723051945
91,2,9,0.5218166772929149,0.8086067870646253,0.7502979973390873,0.5785001145286213
92,2,11,0.5710824537751926,0.8122578239282195,0.7490715178421985,0.5994007198098286
93,2,13,0.6189667420050687,0.8150122460243614,0.7476914100896139,0.6239746003164786
94,2,15,0.6482933757393622,0.8177438909656193,0.7502824299932064,0.6333344976411495
95,2,17,0.6887295027276117,0.8203753188566156,0.7486954576476903,0.642965534820822
96,2,19,0.7126894274164827,0.8219231725734231,0.7459792120837836,0.6576384806553148
97,2,21,0.7322531969283503,0.8240172573390142,0.7426504351309493,0.6687504075197478
98,2,23,0.7403742363604517,0.8256057916644554,0.7409284555902034,0.6759540044670376
99,2,25,0.7564700359311016,0.8266188538353404,0.7376340323768007,0.6825806352083158
100,2,27,0.7677928420627818,0.8275840194392874,0.7327701110463241,0.6897241123398552
101,2,29,0.7655144883571072,0.828785628317538,0.7323161752501339,0.69842016653744
102,2,31,0.7692197295578006,0.8302096986769179,0.7297079290336655,0.705253266012509
103,2,33,0.7663217738507355,0.831036959945287,0.7242702906029055,0.7091469234514787
104,2,35,0.7776608420589519,0.8321187431415918,0.7211492759542939,0.7196573134755223
105,2,37,0.7728488021450892,0.8330006890293324,0.7182812861965989,0.7220928725071716
106,2,39,0.7697164093032748,0.834072263990336,0.7153285585721368,0.7273284253581043
107,2,41,0.7725246122533679,0.8347857466303905,0.712313028726122,0.7357730207450541
108,2,43,0.7781159939078697,0.8344028233886882,0.7066760958095616,0.7405297411335422
109,2,45,0.7729621682355633,0.8347399454626409,0.7047944470744698,0.7523683294144428
110,2,47,0.7839419340771058,0.8351481330527273,0.6988019443114829,0.7534765392848959
111,2,49,0.7889334217485217,0.8353439366787325,0.6938475969155652,0.7558576251456501
112,2,51,0.7926597987550829,0.8353256582194123,0.6915581781889182,0.7578637444654037
113,2,53,0.7961872500206236,0.8350259535847612,0.686132260089716,0.7573569562036117
114,2,55,0.8025478452885728,0.8357598537833592,0.6825769305383113,0.7645828945834687
115,2,57,0.798986101003861,0.8361301160376436,0.6785490659469223,0.7659874912866396
116,2,59,0.8039285986836795,0.8362983610075563,0.6781009462871332,0.7723915050575324
117,2,61,0.7952377409731194,0.8360795724980182,0.6745482668496626,0.7744560483315791
118,2,63,0.7887754170460842,0.8361141611573529,0.6714944044496367,0.7724197600260089
119,2,65,0.7876185305437655,0.8366111128165732,0.6688110349409122,0.7720065538351049
120,2,67,0.789810984067223,0.8358896385698079,0.6616333932155449,0.7742633233943472
121,2,69,0.7847643313663959,0.835833525247748,0.6583525150602647,0.7699474500318433
122,2,71,0.7673576766772484,0.8355659102781305,0.655969725374828,0.7794311301529278
123,2,73,0.7597494159543767,0.8354060046043608,0.652512508299896,0.7839108988130913
124,2,75,0.7548587531897202,0.8348888776945246,0.6480653972947424,0.7837481288496665
125,2,77,0.7319046947255626,0.8345326663437651,0.6448843156978428,0.7856082685608509
126,2,79,0.7250839740898434,0.8352127846624318,0.6443289008517461,0.7851886191515226
127,2,81,0.7036940707813903,0.8341234376839701,0.639790266141913,0.7906204768322093
128,2,83,0.6803392930379486,0.8342785224966388,0.640089504558085,0.8004599262657159
129,2,85,0.6874333892254902,0.8339759847051076,0.6361089147209293,0.8019147344523697
130,2,87,0.676799903573865,0.8335540489886483,0.6302905676223529,0.8025785141211179
131,2,89,0.6724233539794513,0.8333657544950214,0.6274835506770823,0.7998510943067942
132,3,3,0.2972163943823255,0.7867482917872655,0.7379123704027291,0.48733475719329145
133,3,5,0.391260401861683,0.7929192447234519,0.7416956899402396,0.5252094006074591
134,3,7,0.4614739830410546,0.7978139322558593,0.7434459399626845,0.5509198533341892
135,3,9,0.5180477818172613,0.8013514005001836,0.7397010097510104,0.5745138003013575
136,3,11,0.5649558044235633,0.8056711050784844,0.7422144870953161,0.5947427650780291
137,3,13,0.606760037075849,0.8088141800387805,0.7419055399439348,0.6159401264873018
138,3,15,0.6529496798268959,0.8116355469490777,0.7422100590382732,0.6320143902617608
139,3,17,0.6888224407325197,0.8138673118556463,0.7383065350510805,0.6437763597982791
140,3,19,0.7142244077858773,0.8153176087163765,0.7361850916561598,0.653890373057497
141,3,21,0.7291421833088496,0.816658499442158,0.7345898308813623,0.6590732760122393
142,3,23,0.7430132553514572,0.817888168185484,0.7335489900154699,0.663367068075086
143,3,25,0.7544379346409309,0.8187644910388082,0.730522281558977,0.6733600911905174
144,3,27,0.7660462569989391,0.8199955809518202,0.7280903666156331,0.6806575980688051
145,3,29,0.7799204578793835,0.8211950230426267,0.7255478974336473,0.6943770714162796
146,3,31,0.7767773470554833,0.8220205505787974,0.7227186008576201,0.7011892621968658
147,3,33,0.7776384069453008,0.8233017506954112,0.7206685018572527,0.7047601178395226
148,3,35,0.772874198422323,0.823970521399431,0.7151797872040555,0.712328610981078
149,3,37,0.7754806046299114,0.8242318258962825,0.7094546135168827,0.717133853245282
150,3,39,0.7728572406480226,0.8253767264394383,0.7087502770056295,0.7218363989246261
151,3,41,0.7813050253948297,0.8266086376192578,0.7069762580694907,0.7331921769872739
152,3,43,0.7825234467278096,0.8269838727715135,0.7054731074688533,0.7407275330933639
153,3,45,0.7874127554810225,0.8272511832846223,0.6979265696103245,0.7400453745312673
154,3,47,0.7824913492219406,0.8276180820123853,0.6921411063766189,0.7380709925642196
155,3,49,0.7774777113841568,0.8286416401085703,0.6888803761549391,0.7432901647705912
156,3,51,0.7853954719224142,0.8284795972629468,0.6863796086764652,0.7460974429048841
157,3,53,0.7926239579308187,0.8287245460204768,0.6814991748442106,0.7500206727782933
158,3,55,0.8023649634174053,0.8292523139448336,0.6800673681812661,0.7574268097515554
159,3,57,0.7973431831099546,0.8299518982944906,0.6751724749395556,0.7653768187973583
160,3,59,0.79682868427081,0.8297523850662468,0.6723063868295365,0.7645503933401595
161,3,61,0.7935675514101754,0.8306229610582877,0.670653821220538,0.7681873273393358
162,3,63,0.7946846897576183,0.8305911846982225,0.6686724428541657,0.7737222339195793
163,3,65,0.7931138823325501,0.8307158337203405,0.6630101757440069,0.7739923398406745
164,3,67,0.7876031752239401,0.8319499863880189,0.6615411053083406,0.7815355187321804
165,3,69,0.777009020529662,0.8316579572783962,0.6565909739506872,0.7802999478351591
166,3,71,0.7631126847390766,0.8311556331014258,0.6527655024418307,0.7836002654996822
167,3,73,0.7616095008349618,0.8301509960846208,0.6477868702408001,0.778706476998981
168,3,75,0.7470780793914913,0.8297088610362477,0.6407882177916324,0.7843259670216537
169,3,77,0.7213153340926513,0.8285316000247391,0.6376168399118651,0.7882035474487985
170,3,79,0.7047020500008735,0.8284770115199724,0.6367808924515722,0.7890550981535805
171,3,81,0.6981702713349174,0.8281159948629766,0.6353467747937074,0.7878597126905368
172,3,83,0.6878441829943744,0.8279457132936989,0.6337544100282402,0.7864741670041826
173,3,85,0.6877193865299163,0.8272253757357095,0.6309792259212806,0.7904915813791669
174,3,87,0.6775922271118788,0.8266118151708076,0.625593981064162,0.7880236495624969
175,3,89,0.6711984937247742,0.8266165491110883,0.6243933509391258,0.788974013957334
176,4,3,0.3043497166845377,0.7887839241932267,0.7499293800723317,0.49245500727400443
177,4,5,0.3955748515200967,0.7944569839475354,0.7557713972778741,0.5249518892304094
178,4,7,0.4652081114981199,0.7996010245142886,0.7536659490011144,0.547857574668333
179,4,9,0.5188464555728503,0.8044297182026786,0.7542029377783348,0.572679561330601
180,4,11,0.5626766028062286,0.8081193234770239,0.7491724035652177,0.5912580760459115
181,4,13,0.6101682268331645,0.811106001069385,0.7504436503460511,0.6095127716873291
182,4,15,0.6454013938309479,0.8133530815600012,0.7477160471777962,0.62474515163382
183,4,17,0.6825340627836899,0.8153581703283266,0.7462779742906932,0.6419716898344724
184,4,19,0.7045025766602074,0.8169964583758661,0.742473566506143,0.6550527841294344
185,4,21,0.7218214652938433,0.8184229647927531,0.7392894413519122,0.6658027437462418
186,4,23,0.7333122389601276,0.8194847399850831,0.7349987446812798,0.6707572106912942
187,4,25,0.7508948166553491,0.8204453730578832,0.7312380166240089,0.6757910745442097
188,4,27,0.7632619587389858,0.8216301231216484,0.7292144465512899,0.6854482243590992
189,4,29,0.7776945139176576,0.8223028136475286,0.7258896326944781,0.6935339802249753
190,4,31,0.7822517838354679,0.8237523004948379,0.7239867653455858,0.6993968505200754
191,4,33,0.7803370203290916,0.8251777620453653,0.7203063166998812,0.7083254706459574
192,4,35,0.7776899627089942,0.8256984950737872,0.7148944748538647,0.7161045229017384
193,4,37,0.7735069946931618,0.8263493803682224,0.7104415560501234,0.7221376897241353
194,4,39,0.7757664685669892,0.8274423178609497,0.705134783231082,0.7304174511234086
195,4,41,0.7689736307960438,0.8278541632591564,0.7043677904207164,0.7316196246792339
196,4,43,0.7705798660123844,0.8288760189910602,0.7006226546739686,0.7363186190132888
197,4,45,0.7697977780482694,0.8297296549656703,0.6973587849465027,0.7420206792715252
198,4,47,0.7676629462032679,0.8304802321799901,0.6955363797755809,0.7439887941923108
199,4,49,0.7727341729030078,0.8310035083979574,0.6899087182810508,0.7536888169141982
200,4,51,0.7823994988076555,0.8313231151807707,0.6860947585899877,0.7566000579246193
201,4,53,0.7819523891080892,0.832434932520297,0.6868825412841123,0.7588413376497214
202,4,55,0.782145907983165,0.8331834606106875,0.6833417676633975,0.7650516407178686
203,4,57,0.7731614512188125,0.8330006495279533,0.6789753049328382,0.7644396579526874
204,4,59,0.7816328127346799,0.8335029988543563,0.6766662894676589,0.7735097947901942
205,4,61,0.7774277613439096,0.8344138007880472,0.6746316165264371,0.7764921807959986
206,4,63,0.77223700629068,0.8347776199622267,0.6731129228450736,0.7733229309158726
207,4,65,0.7712314875843316,0.8343819328345548,0.6680005255900382,0.7843852791550499
208,4,67,0.7752892985314763,0.8350817399761558,0.6667125652174428,0.7892343308931543
209,4,69,0.7780010690755967,0.8349281270593907,0.6641997044495205,0.7830917017760552
210,4,71,0.743610469819808,0.8343930156156113,0.6597030493356689,0.7910129919568301
211,4,73,0.7423460958775299,0.8341922531876627,0.6563985275450824,0.783561658317263
212,4,75,0.7432627126513714,0.83346531205768,0.6514368761670712,0.7866489340067645
213,4,77,0.7192934544570346,0.8319532812750107,0.645533407378454,0.7870781450832244
214,4,79,0.7092998122177996,0.8316330119169614,0.6449121392731907,0.786577624504391
215,4,81,0.7044494579454103,0.8316687706197566,0.6421105676505803,0.7897798174785541
216,4,83,0.6980407790275336,0.830697274287365,0.6374866432828085,0.793270519725376
217,4,85,0.6882250931570841,0.8299905352390679,0.635241791221195,0.7949436127619345
218,4,87,0.685254045141411,0.8281543752888125,0.6285989972535878,0.7885279672820271
219,4,89,0.6893324031493555,0.8282285319906771,0.6256138452094722,0.7862849148945777
220,5,3,0.29676530384776556,0.791471234303951,0.7481130159230487,0.49037874887346994
221,5,5,0.3880737567618634,0.7975263402133572,0.748090199030611,0.5258804325274222
222,5,7,0.4584247327933426,0.8029019599295903,0.745124825525675,0.555147611467294
223,5,9,0.5204029335445124,0.8068846433010171,0.7449401747561599,0.580152848542216
224,5,11,0.5722382774165717,0.810879895607951,0.7451588824467575,0.6036119400143634
225,5,13,0.6197036637742457,0.8139147052463744,0.7472442659545623,0.6254241545168511
226,5,15,0.6586493531219068,0.8163732041175674,0.7473268411638874,0.6411317000889636
227,5,17,0.6881917213319455,0.8183485498962311,0.7444472375476936,0.6507326631882755
228,5,19,0.7157732005031753,0.8202644468369321,0.7403485222269209,0.6637820709808361
229,5,21,0.7313710094644885,0.8225921523822701,0.7423875317394764,0.6747614597222125
230,5,23,0.7455236744078731,0.8240833374804719,0.7397551537463595,0.6852720188692044
231,5,25,0.7552242206018691,0.8251520522574698,0.7369509992139978,0.6881538820874581
232,5,27,0.7700691065751297,0.825975658042778,0.7316893624916218,0.6929075126659685
233,5,29,0.7814768805095553,0.8277864853423632,0.7271356289078782,0.7024160882108106
234,5,31,0.7754711389387436,0.8291673519044369,0.7249652277247475,0.7087752348184745
235,5,33,0.7777542397733412,0.8297241906141566,0.7232173076308008,0.7155405696206254
236,5,35,0.7785249947816829,0.8306990368845266,0.7196555081167872,0.7236379579872465
237,5,37,0.7756346018696025,0.8312941642291175,0.7166260632197764,0.7266693661352998
238,5,39,0.7812239018268036,0.8316799830124928,0.7136097864865173,0.7348668545641839
239,5,41,0.7760350768838752,0.8315435390730315,0.7099352299769286,0.7318426511484346
240,5,43,0.7783907523759492,0.8316488175418625,0.706416911178495,0.7357533024221673
241,5,45,0.7775705633667909,0.8322386329783338,0.7014313019058852,0.7432853972460033
242,5,47,0.7696457358510724,0.8329745363494467,0.6993044837117912,0.745595920726993
243,5,49,0.7818028834915837,0.833595751995328,0.6928854183846166,0.757028795371058
244,5,51,0.7866131874290747,0.8343258887155257,0.6909674827928847,0.7586442190645842
245,5,53,0.7815109999178291,0.8345624133787599,0.6880751580605193,0.7587742218217193
246,5,55,0.7882861900942595,0.8355041543319729,0.6870631137085473,0.7699159264108957
247,5,57,0.7846063388073647,0.8355650724538681,0.6845566587199319,0.7710066640827324
248,5,59,0.7811490866696245,0.8358403663864693,0.6820029360066082,0.7724092958501049
249,5,61,0.7808650036603382,0.8366908543475672,0.6799619228584083,0.7697043280219217
250,5,63,0.771861530377574,0.8373683318698397,0.6747775131604723,0.7754150060359535
251,5,65,0.7707387478889473,0.8378481505294285,0.6738272651091972,0.7764417576325242
252,5,67,0.7725722455475168,0.8377914587494544,0.6675113284529416,0.7837493976545726
253,5,69,0.7734965254408568,0.8377663358644698,0.663119074000592,0.7852716234026986
254,5,71,0.7690712583708195,0.8379020730578173,0.659459403656291,0.788069235830195
255,5,73,0.7654260610628298,0.8377036336697151,0.65593911242386,0.7832947513952894
256,5,75,0.7633905520132376,0.8370009261975621,0.6533591642685537,0.7765311124013989
257,5,77,0.762868815838239,0.8362004566934019,0.6484647407148489,0.7745481505164737
258,5,79,0.7428503066779213,0.8364023249170349,0.6466834597017994,0.7847854903123526
259,5,81,0.7345255228216082,0.8369837845821128,0.6436772370846352,0.7887745043968878
260,5,83,0.7055930816091331,0.8362529321582073,0.6401631893696038,0.7966147953904319
261,5,85,0.6985475871752672,0.8359617869770068,0.638939703127073,0.801756097891736
262,5,87,0.692259460742466,0.8338698082354982,0.6323398007304531,0.7988131452188325
263,5,89,0.6919821553825305,0.8340313561733568,0.6288028801079097,0.7948998093005601
264,6,3,0.3022874505065105,0.7936253796135041,0.7430171031781106,0.48797469961882556
265,6,5,0.39399766974026806,0.7997521877259257,0.7484809507120709,0.5221989540467089
266,6,7,0.4669139539132571,0.8052675963200768,0.7495150826209319,0.553237093307241
267,6,9,0.522329111716843,0.809841969404084,0.7497649872477185,0.5784828726954269
268,6,11,0.5706960683437188,0.8137114824428905,0.7494192795478645,0.5992310677845394
269,6,13,0.6184552557799337,0.8165123027848065,0.748052392660344,0.6173936600550216
270,6,15,0.653359070860215,0.8184433776060949,0.7461009754244791,0.636215450876361
271,6,17,0.6872990506033985,0.8211588755551561,0.743994750540529,0.6489687804422903
272,6,19,0.7133159554023921,0.8235067534815419,0.742726326078477,0.6617816562273591
273,6,21,0.730963657000835,0.8248343119529753,0.739844568457523,0.6725686390400964
274,6,23,0.7526160444464549,0.8263064565981082,0.7387413121481522,0.6828050836941004
275,6,25,0.765067112079668,0.8279145467746802,0.7367590983825334,0.6886007526679225
276,6,27,0.7830318390138964,0.8281371359653401,0.7298037908042183,0.6967703909366862
277,6,29,0.7902684072518448,0.8294980622418889,0.727142812400096,0.7029128075252528
278,6,31,0.7858152646131376,0.830652736405628,0.7247261147732725,0.7096632722850424
279,6,33,0.7862411803851468,0.8314900977766695,0.7222984871522905,0.7141481107364147
280,6,35,0.7908297428074542,0.8327126157170018,0.7200156523975771,0.72388530510621
281,6,37,0.7835933689792944,0.8335814420001036,0.7147199694763117,0.7316279245464202
282,6,39,0.7719409772986011,0.8339723174276721,0.7115452098571097,0.7323609417205659
283,6,41,0.7702306159679979,0.8341705591274297,0.7101992682716917,0.7339611439157572
284,6,43,0.7788878794411354,0.8340418434342414,0.7052306644591595,0.7430037811855101
285,6,45,0.7807398448447911,0.8345178728452133,0.700119818573912,0.7454515006176784
286,6,47,0.7895450405271395,0.8349658532197057,0.6977916328165428,0.7482715757375107
287,6,49,0.7920407030045876,0.8350330223030764,0.694930492013572,0.7566961725201299
288,6,51,0.7951539688578149,0.8349765795558468,0.6918016748906497,0.7637706759619138
289,6,53,0.7964225062585432,0.8352810325534672,0.6880149670523545,0.7669652353124936
290,6,55,0.7925552359953671,0.8357964105631777,0.6870184575328646,0.7710655475169885
291,6,57,0.8011678558979614,0.8357521755607429,0.6822290938520831,0.7719066946501496
292,6,59,0.8001725413412684,0.8357455832897711,0.6808417861190401,0.7672269728668861
293,6,61,0.7937863335036393,0.8362411614396775,0.6805004258932579,0.770013516521745
294,6,63,0.7889564752279823,0.8371150058830027,0.6777611327276803,0.769724817045764
295,6,65,0.786451090555932,0.8380223673063569,0.6758833650667195,0.7750336308656113
296,6,67,0.7813079566253353,0.838104595217749,0.6742389485584483,0.783285771463182
297,6,69,0.7764071060894119,0.8369284082316937,0.6670222536419558,0.7856442208695207
298,6,71,0.7517951430484118,0.8372842879233396,0.6610727361038351,0.7897077796753263
299,6,73,0.7506950278931055,0.8372233265886797,0.6571054518469593,0.7902528539067983
300,6,75,0.7373955420673651,0.8364566218199165,0.6523642002000949,0.7904157186776883
301,6,77,0.7286296759782905,0.836962749383287,0.6496215742862745,0.7930656734965883
302,6,79,0.7087772079926686,0.837341541357224,0.6477277417368573,0.7979828119214308
303,6,81,0.696049376913155,0.8363907414814717,0.6444163643098828,0.7941454372898886
304,6,83,0.6883939301284431,0.8361178110021016,0.641631479983628,0.7933945160736888
305,6,85,0.6787610128474943,0.8350164007888127,0.6369515507552881,0.8004272806615742
306,6,87,0.6668193937712339,0.8340239596955974,0.6318661162391104,0.8038356681908514
307,6,89,0.6691263988501671,0.8334622601206935,0.6287316179482273,0.8005511563599799
308,7,3,0.30240997876780945,0.7909288876302425,0.7453010979288581,0.48929475323465904
309,7,5,0.3945442533020823,0.7963614921455515,0.7481713297855961,0.5233028942996762
310,7,7,0.4694376778657148,0.8018507799216008,0.7506569694889926,0.5536436521276626
311,7,9,0.5243997150195233,0.8062199588084933,0.749541570338988,0.5769488603167485
312,7,11,0.5769858044833711,0.8106011581383117,0.7516610201025619,0.5953110851812073
313,7,13,0.6162567379115406,0.8132886610267152,0.7518896847852503,0.6140901081373231
314,7,15,0.6565634044925721,0.8162134617397183,0.7475473961311488,0.6289553037470234
315,7,17,0.690628181520071,0.8185609296179577,0.7477851556408475,0.6438435083239331
316,7,19,0.7176625342680727,0.8197258882595222,0.7430416517855742,0.6573669275028482
317,7,21,0.7327148705269533,0.8217601609645678,0.7404770357616075,0.6666974350740018
318,7,23,0.746511055603349,0.8230464005694376,0.7383406780910414,0.6737005997427785
319,7,25,0.7592950030955673,0.8237895810613268,0.7354566388069823,0.681335543876668
320,7,27,0.7751263776686476,0.8246399014273328,0.7330346229931505,0.6901326566840593
321,7,29,0.781759050745618,0.8265437358095596,0.7307175461440188,0.6998335043268039
322,7,31,0.7781765297007602,0.8275631686008513,0.7257289406270302,0.7122710904158414
323,7,33,0.7752833387147852,0.8288358433338668,0.7239996684914424,0.7144845300697305
324,7,35,0.7815504388877935,0.8298863390632011,0.7196359335566395,0.722548507055577
325,7,37,0.7829736736953876,0.8306808828981715,0.7153053904758384,0.724374433491596
326,7,39,0.7736830049829913,0.8313604372125065,0.7124706862632553,0.7304955856617158
327,7,41,0.7738766610669318,0.8319006748366904,0.7113096215630801,0.7367394932950875
328,7,43,0.781679944969376,0.8322912517666053,0.708547694275339,0.7441861205877617
329,7,45,0.78472725803639,0.8335260564467237,0.7040790900140643,0.753352751804079
330,7,47,0.7847644866280322,0.8343067133317029,0.7009854507148682,0.7565581509523911
331,7,49,0.7873423896121757,0.834972633273319,0.6988934159768367,0.7619272803692556
332,7,51,0.7911186447877279,0.8350392979157653,0.693038555182003,0.7631181152949857
333,7,53,0.7899804329170128,0.8353172923548301,0.6894025014454228,0.7683714771173658
