,iteration,threshold_mount,category_count_score,f1_per_timestamp,f1_per_annotation,f1_per_prediction
62,0,0.62,0.7283143270089195,0.8320372533114787,0.6796183384237411,0.7229432144513585
63,0,0.63,0.7274278021862245,0.8320809450127153,0.6796183384237411,0.7235819117902677
64,0,0.64,0.7261014689449976,0.8321820971839406,0.6797725487409197,0.7245503375273292
65,0,0.65,0.7257927978196859,0.832203241618201,0.6792180036891802,0.724207997770566
66,0,0.66,0.7259308430985374,0.8322281872239133,0.6794628767166452,0.7237849580572742
67,0,0.67,0.725624871166,0.8323499903297014,0.6798628371782323,0.7228962002430501
68,0,0.68,0.725045483478238,0.8322579888441438,0.6793060372583578,0.7229158087282812
69,0,0.6900000000000001,0.7229792601733334,0.8323470724762699,0.6795453711312336,0.7210154383700635
70,0,0.7000000000000001,0.7240038302748799,0.8323413244428268,0.6789846707850858,0.7206364252025678
71,0,0.71,0.7245923355691041,0.83244844858041,0.6801926954934032,0.7215876873095854
72,0,0.72,0.7241861935000633,0.8325185246460487,0.6805972084159839,0.7205288557784909
73,0,0.73,0.7232996686773683,0.8325834482108853,0.6808488874106002,0.7200161893496914
74,0,0.74,0.7233371261611453,0.8326513049210331,0.6808488874106002,0.7186579958075663
75,0,0.75,0.7238984490926822,0.8325018932840129,0.6817394432647925,0.7188095672392396
76,0,0.76,0.7199307411999618,0.8324992275852721,0.6817394432647925,0.7198020754458703
77,0,0.77,0.7189061710984153,0.8324711752151209,0.6814297039487027,0.7195318668616335
78,0,0.78,0.7189061710984153,0.8325417475241622,0.6816625043612133,0.7195318668616335
79,0,0.79,0.7190442163772668,0.8325899614564305,0.6819199164457721,0.7195705934509073
80,0,0.8,0.7172711667318766,0.8325197503323671,0.6819199164457721,0.7189411862305426
81,0,0.81,0.7153600718076352,0.8325822557183975,0.6821783826494463,0.7192799122591458
82,0,0.8200000000000001,0.7144269476850319,0.8325655533070739,0.6823318832644809,0.7195923179113715
83,0,0.8300000000000001,0.7154515177865785,0.8326344624627473,0.6821763044491351,0.7192000031381987
84,0,0.84,0.7149866015658237,0.8328618226192164,0.6829384769363955,0.7191788101827536
85,0,0.85,0.7121041603723851,0.8329045629463052,0.6845654415611262,0.718151846389211
86,0,0.86,0.7117764686126817,0.8328843456083825,0.6839909252796502,0.7189092280140293
87,0,0.87,0.7161657851073429,0.8331595383261038,0.6857574141173449,0.7182787374652009
88,0,0.88,0.7142629837662874,0.8331082620679151,0.6857574589893352,0.7177937507182139
89,0,0.89,0.7113796502367411,0.8330538243005488,0.6854502366373911,0.7168719340834032
90,0,0.9,0.7076194918069003,0.8331294200132764,0.6845603536923099,0.7176097458893644
91,0,0.91,0.7059919602057477,0.8331052039369531,0.683131578214514,0.7180742444832564
92,0,0.92,0.7062531052326786,0.8333520220631897,0.6833941444798998,0.7175993474901669
93,0,0.93,0.7053571087676701,0.8331214334763011,0.6836678856824243,0.7164120449603087
94,0,0.9400000000000001,0.7063969877308538,0.8328837567694751,0.6832175294912339,0.7155679803112592
95,0,0.9500000000000001,0.7049102065246644,0.8326041669631266,0.6844712240353756,0.7128795047499248
96,0,0.96,0.7020093148631618,0.8320975127971849,0.684907093414955,0.7107141956120286
97,0,0.97,0.6995391596790889,0.831474986601723,0.6841471403845827,0.7074806958300337
98,0,0.98,0.6933968071685457,0.8305952476272638,0.6844093656751152,0.6994268632520402
99,0,0.99,0.6882446007994523,0.8284970999585202,0.6821460282496855,0.6878288272209092
100,1,0.0,0.7360136745298633,0.831413076445405,0.6824397779593669,0.743438647901975
101,1,0.01,0.7396556076729802,0.8312892832598933,0.6818222434839494,0.7425057522099671
102,1,0.02,0.7394112326227024,0.831348493424538,0.6819770364187471,0.740889996846942
103,1,0.03,0.7383405440706451,0.8313699210295646,0.6819770364187471,0.740111720538118
104,1,0.04,0.7381551823370862,0.8313574825314287,0.6819770364187471,0.7387309952596492
105,1,0.05,0.7385380957299333,0.831373696202295,0.6823568243855501,0.7377167240194905
106,1,0.06,0.7388216590530222,0.8314057776542632,0.6823568243855501,0.7377638611376123
107,1,0.07,0.7398996879126635,0.831452477072357,0.6827373857413972,0.7378003208262073
108,1,0.08,0.7402971229159826,0.8314839060858591,0.6827373857413972,0.7373599337004038
109,1,0.09,0.7403010698078925,0.8314933968452594,0.6827373857413972,0.7367443732323167
110,1,0.1,0.7411194859115353,0.8316133498055567,0.6827373857413972,0.7369150672701424
111,1,0.11,0.7411345684665869,0.831560502851246,0.6835008440176171,0.7362412825722916
112,1,0.12,0.7412870032648831,0.8315605350847813,0.6835008440176171,0.7362769651119924
113,1,0.13,0.741563093822586,0.8316223147360109,0.6835008440176171,0.7363278765398973
114,1,0.14,0.741563093822586,0.8316439123667998,0.6835008440176171,0.7369206857455111
115,1,0.15,0.7413362260894601,0.8316402297986066,0.6838837486938564,0.7366531389522314
116,1,0.16,0.7421716331282089,0.83166557549855,0.6838837486938564,0.7364386062549244
117,1,0.17,0.7421006523859461,0.8317092665686164,0.6838837486938564,0.7349744165266139
118,1,0.18,0.7422386976647977,0.8317495117872293,0.6838837486938564,0.7350110140783197
119,1,0.19,0.7423462520462647,0.8316574399919932,0.6830544286578646,0.7335983680252693
120,1,0.2,0.7418265906297854,0.8316287626419261,0.6830544286578646,0.7325652926757364
121,1,0.21,0.7442296963782078,0.8316842475541477,0.6834383574738249,0.7341162486011364
122,1,0.22,0.7445723175784833,0.8317602057939064,0.6834383574738249,0.7341891134978196
123,1,0.23,0.7445723175784833,0.831819623832658,0.6834383574738249,0.7341891134978196
124,1,0.24,0.7428289384335045,0.831872132381615,0.6834383574738249,0.7329352849162685
125,1,0.25,0.742966983712356,0.8318743471594194,0.6834383574738249,0.7323402746150827
126,1,0.26,0.7397578102335496,0.8319991083016709,0.682976227648713,0.7305232941100854
127,1,0.27,0.742462188103083,0.8318103632033178,0.683020031361054,0.729849845097928
128,1,0.28,0.7449740538829522,0.8316869139450722,0.6834069091064423,0.7297971794724767
129,1,0.29,0.7451120991618037,0.8318470077829778,0.6834069091064423,0.7298341901907808
130,1,0.3,0.7470107078209368,0.8319369662447704,0.683058186904816,0.7306937060520371
131,1,0.31,0.7470107078209368,0.8319635060953577,0.683058186904816,0.7308999836950488
132,1,0.32,0.7467652881256567,0.8320718081960938,0.6825238090173832,0.7310257288160666
133,1,0.33,0.7454985543796298,0.8321976796812594,0.6827571261681699,0.7322041934069294
134,1,0.34,0.7440970631203317,0.8322367247941408,0.6827571261681699,0.732883624529669
135,1,0.35000000000000003,0.7450390680461842,0.8323231989872719,0.6827571261681699,0.7321927285696348
136,1,0.36,0.7409407876399983,0.8323749135225319,0.6822209941714659,0.7339427000206363
137,1,0.37,0.738908884668602,0.8322909120696258,0.6822209941714659,0.7320731162074213
138,1,0.38,0.740596235044602,0.8324677549163016,0.6822209941714659,0.7316769979479667
139,1,0.39,0.740596235044602,0.8325523819244761,0.6822209941714659,0.7314310810378317
140,1,0.4,0.740596235044602,0.8326093705254598,0.6822209941714659,0.7310629499774641
141,1,0.41000000000000003,0.739709710221907,0.8325871500450335,0.6816834019978716,0.7308340481828739
142,1,0.42,0.7393230205051564,0.8328168052745368,0.6816834019978716,0.7311127734027527
143,1,0.43,0.7394610657840078,0.8327690362408711,0.6816834019978716,0.7311492480644279
144,1,0.44,0.7375574436251524,0.8328907678611374,0.68161218229323,0.731714803841237
145,1,0.45,0.7396065838282453,0.8330017146880238,0.68161218229323,0.7307326270352226
146,1,0.46,0.7396065838282453,0.8330478754385295,0.6820012832580632,0.7297380283507942
147,1,0.47000000000000003,0.738582013726699,0.8332993867717711,0.6820012832580632,0.7306595294083749
148,1,0.48,0.738582013726699,0.8334388667832154,0.6820012832580632,0.7304001743251167
149,1,0.49,0.7369544821255464,0.8335431198708817,0.6822372626496669,0.7310358696497592
150,1,0.5,0.7372375774423887,0.8335281677311339,0.6822804008104094,0.7306209646001122
151,1,0.51,0.7363510526196937,0.833917766547688,0.6832087048917067,0.7314640599762353
152,1,0.52,0.7364890978985451,0.8340206251793547,0.683601348007171,0.7315007393821893
153,1,0.53,0.7354645277969987,0.8340930185904847,0.6825144745975871,0.7318787350928773
154,1,0.54,0.73381156765874,0.8343575304533293,0.6829073128018451,0.7327612514346173
155,1,0.55,0.7314132314244723,0.8347146867697036,0.6830611122893455,0.7323071347378869
156,1,0.56,0.7320385180133498,0.8347170016987382,0.6830611122893455,0.7320161601256477
157,1,0.5700000000000001,0.7312975112348923,0.8347301630153344,0.6830611122893455,0.731756321214287
158,1,0.58,0.7324601266152903,0.8348481767884,0.6831074438145216,0.7308289043739074
159,1,0.59,0.7322489758629671,0.8348859764054058,0.6825610787713147,0.7296974147768177
160,1,0.6,0.7312244057614206,0.8348733274297412,0.6829406986701352,0.7302447765756016
161,1,0.61,0.7304121071832566,0.8350067854085037,0.6833355261125468,0.7298279292844234
162,1,0.62,0.7297424472359052,0.8350050133807871,0.6828335322855087,0.7301821031067585
163,1,0.63,0.7288633951785961,0.835128263692118,0.683760857794007,0.7301451043062356
164,1,0.64,0.7274972402696428,0.8350351963259404,0.683760857794007,0.7298084995327054
165,1,0.65,0.7264651974027103,0.8351301635614281,0.683760857794007,0.7303943842222133
166,1,0.66,0.7271703693277397,0.8351101739642157,0.6840045067024495,0.7280926744819319
167,1,0.67,0.7262913172704306,0.835161723380441,0.6844027015384624,0.7276603284597932
168,1,0.68,0.7249355677810302,0.83507696334017,0.6838496874224971,0.7268561014424071
169,1,0.6900000000000001,0.7224201083271248,0.8351972583724399,0.6844946334864395,0.7270285314103698
170,1,0.7000000000000001,0.721720647878104,0.835181302722967,0.6847418248733683,0.7270688954041519
171,1,0.71,0.7221379480340937,0.8351091863319797,0.6841862443506864,0.7267215981207557
172,1,0.72,0.7204197555535862,0.8351356038995108,0.6846832129339845,0.727726647669501
173,1,0.73,0.7211102136131119,0.8353827661570585,0.6839319166085799,0.7243714912192173
174,1,0.74,0.7206958461112891,0.8355561842042772,0.6843347172845261,0.7248469905420686
175,1,0.75,0.7171497468205089,0.8356316142870084,0.6853956414043569,0.727556758375362
176,1,0.76,0.7171572195858951,0.8356879430643662,0.6853956414043569,0.7277344717979439
177,1,0.77,0.7161326494843485,0.8357196922849623,0.6858021856422528,0.7281149471689956
178,1,0.78,0.7164087400420514,0.8357163102145018,0.6863627017925044,0.7279819120064059
179,1,0.79,0.7165467853209029,0.8358029943483836,0.6860561812568614,0.727812086772378
180,1,0.8,0.7151881031773355,0.8356750737547748,0.6860561812568614,0.7277001985684177
181,1,0.81,0.713269535487708,0.8352468651826475,0.6850172136009243,0.7281400571099405
182,1,0.8200000000000001,0.7114474667474951,0.8352705101336896,0.6854275711031788,0.728695547647036
183,1,0.8300000000000001,0.710661482495506,0.8353116680740755,0.6847007247506746,0.7278187466218793
184,1,0.84,0.7097487560781924,0.835385129917918,0.6847007247506746,0.7268420258123606
185,1,0.85,0.70782770825471,0.8353101721639906,0.6849596173020561,0.7275333252284523
186,1,0.86,0.7089903236351078,0.835155325787934,0.6849596173020561,0.7278283941995601
187,1,0.87,0.7087070799524502,0.8351469828073603,0.6849596173020561,0.7282189033774752
188,1,0.88,0.7098410136043748,0.8350792054652265,0.6856273733522376,0.7267222301364157
189,1,0.89,0.7080679639589846,0.835072431744502,0.6859954959001227,0.7267868184803532
190,1,0.9,0.7072861296955677,0.8353146903069466,0.6866056377859523,0.72623062050778
191,1,0.91,0.7065225455348237,0.8354315473263747,0.6872968990752859,0.7257653376530808
192,1,0.92,0.7086846232145454,0.8354158579725085,0.6878606659567966,0.7243002567038715
193,1,0.93,0.7049780603487558,0.8354146300075924,0.687091822261503,0.7249453003867322
194,1,0.9400000000000001,0.7021741330388289,0.8352592542497944,0.686069062542912,0.7230499557759119
195,1,0.9500000000000001,0.7033639832637473,0.8348986593655812,0.6862634133697162,0.7185382546530324
196,1,0.96,0.6989912349302072,0.8347559586256462,0.686604948262532,0.7168346207301498
197,1,0.97,0.698377437498973,0.8347262833426432,0.6869070842361218,0.7135165426467547
198,1,0.98,0.6932097514225116,0.8333874287978122,0.6861939675662834,0.7063812684186217
199,1,0.99,0.6791196522839928,0.8312398307164676,0.679752992030706,0.6986899101907089
200,2,0.0,0.7323745539333948,0.8331271379027942,0.6795586208216118,0.7358473268800848
201,2,0.01,0.7329342078141866,0.8331131530835312,0.679035773613543,0.7346815606604912
202,2,0.02,0.7336995804040772,0.8330106399983428,0.679035773613543,0.7342533723779026
203,2,0.03,0.7334504921678264,0.8327974185571839,0.6783178286536076,0.731313633056689
204,2,0.04,0.7351420119883214,0.8327600630212186,0.6786900582032529,0.7321550893427625
205,2,0.05,0.7362985773831892,0.8327694400346841,0.6788443607487976,0.7301488169221877
206,2,0.06,0.7373658959716882,0.8327527375343332,0.6788443607487976,0.7300102226317151
207,2,0.07,0.7395240443201021,0.8327362700866837,0.6790630327577641,0.7294791146010678
208,2,0.08,0.7396620895989536,0.8327681692782009,0.6790630327577641,0.7297262237625035
209,2,0.09,0.7425033943082814,0.8326178151794521,0.6787565333623672,0.7305310238823717
210,2,0.1,0.7444406643974939,0.8327687773311145,0.6793515862946773,0.7315792123277444
211,2,0.11,0.7440380184834803,0.8327953051339302,0.6793515862946773,0.7310227684535608
212,2,0.12,0.7441760637623317,0.8328189735626446,0.6793515862946773,0.7310615428910934
213,2,0.13,0.744481845006112,0.8328225417085998,0.6795732843094129,0.730416462321396
214,2,0.14,0.7440863486687174,0.8328346886212398,0.6795732843094129,0.7299265785862166
215,2,0.15,0.7464894544171398,0.8330046777134623,0.6809309315558465,0.7315354545915039
216,2,0.16,0.7478213015560807,0.8330003812483253,0.681156827055005,0.7311423869265855
217,2,0.17,0.7478213015560807,0.8330113013821167,0.6804336020933591,0.7313500678735816
218,2,0.18,0.7474328139184827,0.833036785642939,0.6804336020933591,0.7307963763352533
219,2,0.19,0.7475708591973341,0.8330502830686223,0.6804336020933591,0.7308344868103513
220,2,0.2,0.7484493475298069,0.8331439189033687,0.6804336020933591,0.7310352895727117
221,2,0.21,0.7486653931635012,0.8331375867750737,0.6804336020933591,0.7301834396297958
222,2,0.22,0.7490291239731703,0.8331196977430757,0.6804336020933591,0.7295558215526975
223,2,0.23,0.7490291239731703,0.833117726250521,0.6804336020933591,0.7295558215526975
224,2,0.24,0.7482806444293268,0.8332095435192104,0.6808138984161547,0.7297240792874267
225,2,0.25,0.7467836853416396,0.8333038740616158,0.6810412170169227,0.7304100041141195
226,2,0.26,0.7469217306204912,0.8333347567767715,0.6810412170169227,0.7302407525924122
227,2,0.27,0.7470597758993427,0.8332992360778017,0.6810412170169227,0.7298317309883862
228,2,0.28,0.7472052939435802,0.8333369060854916,0.6810412170169227,0.7296313478866674
229,2,0.29,0.745708334855893,0.833411399688964,0.6810412170169227,0.7281308199725052
230,2,0.3,0.7474055571835421,0.8334162102434366,0.6808900167800027,0.7285125855007711
231,2,0.31,0.7460175425008881,0.8334339176564652,0.6808900167800027,0.7296399552672347
232,2,0.32,0.745632507538152,0.8335012223921101,0.6810436898173091,0.7293253270628383
233,2,0.33,0.7469406409627874,0.8335689708352332,0.6810436898173091,0.7288258490300822
234,2,0.34,0.7460541161400924,0.8336138549860067,0.68054594873043,0.7294349754622086
235,2,0.35000000000000003,0.7455344547236133,0.8336170060376369,0.6816919296561907,0.7293034448051534
236,2,0.36,0.7450181787235282,0.8336979253332627,0.6826952017991513,0.7289660948733536
237,2,0.37,0.744407744458536,0.8338302765134544,0.6826952017991513,0.7287892666441075
238,2,0.38,0.744407744458536,0.8338469813289245,0.6826952017991513,0.7287892666441075
239,2,0.39,0.7427841074070152,0.8339541964256789,0.6821576562920382,0.7289323171065558
240,2,0.4,0.7427841074070152,0.8340235688583588,0.6833099430069197,0.7289323171065558
241,2,0.41000000000000003,0.7424206628259078,0.8339819638473487,0.6835455361634968,0.7296813325234766
242,2,0.42,0.7403715226228149,0.8341103434855123,0.6835455361634968,0.7314913985716411
243,2,0.43,0.7413960927243612,0.8340367892228118,0.6839350077574478,0.7313089515698934
244,2,0.44,0.7393320069904963,0.834125856307899,0.684175619005078,0.7321553789735916
245,2,0.45,0.7394775250347337,0.8341466095339172,0.684175619005078,0.7317264275375207
246,2,0.46,0.7391175331284882,0.8342328563897763,0.6844141224779957,0.7326709671389088
247,2,0.47000000000000003,0.7380929630269417,0.8343462448824515,0.6844141224779957,0.7332571128087756
248,2,0.48,0.7372064382042467,0.8343839459570235,0.6844141224779957,0.7334007487478903
249,2,0.49,0.7366799052877971,0.8343262204581758,0.6844141224779957,0.7330574576162601
250,2,0.5,0.7368179505666486,0.8345267604671663,0.6846535675917659,0.7328341063535561
251,2,0.51,0.7369634686108861,0.8345305968181908,0.6846535675917659,0.7328763217445047
252,2,0.52,0.737239559168589,0.8345526807097039,0.6846535675917659,0.7327444770307926
253,2,0.53,0.7363530343458939,0.8346200120955152,0.684893958608009,0.7331210619826815
254,2,0.54,0.7343038941428011,0.8346649296315464,0.6845037809931742,0.7336194822939065
255,2,0.55,0.7335554145989576,0.8345681738112388,0.6837664099480016,0.7329607121926571
256,2,0.56,0.732530844497411,0.8346148814582244,0.6837664099480016,0.7333414134979735
257,2,0.5700000000000001,0.732530844497411,0.8347237437086619,0.6845547203535036,0.7339873556167893
258,2,0.58,0.7316517924401019,0.8347893643206827,0.6840585832594352,0.7343984985537493
259,2,0.59,0.731927882997805,0.8348399380832718,0.684301747255825,0.7344732682969266
260,2,0.6,0.7342605865239868,0.8349327886891568,0.684301747255825,0.7341862049904685
261,2,0.61,0.7322114463208937,0.8351001002605268,0.6844546443687154,0.7346993774360306
262,2,0.62,0.7313249214981987,0.8351557849844591,0.6846995444523638,0.7342697934624604
263,2,0.63,0.7313249214981987,0.8351763737548268,0.6846995444523638,0.7344770156927147
264,2,0.64,0.7313249214981987,0.8352468651569661,0.685401979236058,0.733772349222486
265,2,0.65,0.7308018412566112,0.8351804865079415,0.6858031558091133,0.733169982833593
266,2,0.66,0.7308018412566112,0.8351875512377622,0.6850604493226504,0.7327169646844749
267,2,0.67,0.7287527010535182,0.8353050321358513,0.6850604493226504,0.7334869722415649
268,2,0.68,0.7297772711550646,0.8353261123756511,0.6854622138346544,0.7331078453065492
269,2,0.6900000000000001,0.726459989991649,0.8352911561154946,0.6858648899855619,0.7322304126375603
270,2,0.7000000000000001,0.7252927451541862,0.8352991740410936,0.6858648899855619,0.731897593836616
271,2,0.71,0.7242681750526397,0.8354071779670592,0.6858648899855619,0.7318220283139951
272,2,0.72,0.7247831414892427,0.8354111735787606,0.6859653307589446,0.7310221282804855
273,2,0.73,0.7269777997365732,0.8353495895759521,0.6840992454932435,0.7296076072465668
274,2,0.74,0.7277709667246055,0.8354572560038795,0.6833487516188435,0.7293662247364947
275,2,0.75,0.7267463966230592,0.8353951333495608,0.6844108323457678,0.7297371390539533
276,2,0.76,0.7257218265215126,0.835508610454045,0.685225174589291,0.7305584759466166
277,2,0.77,0.7257218265215126,0.8355955812437481,0.685083812813255,0.7305584759466166
278,2,0.78,0.7267538693884452,0.8355445825356128,0.6845183300003973,0.7305478626342291
279,2,0.79,0.725883467868376,0.8356663251169936,0.6845183300003973,0.7291903094849159
280,2,0.8,0.7258301103459533,0.8356578312936401,0.683763627237911,0.7268037844858921
281,2,0.81,0.7258450558767253,0.8357570724772554,0.6841966863310041,0.7275826012647411
282,2,0.8200000000000001,0.7248204857751788,0.8358290207513555,0.6848134318630935,0.727959484083966
283,2,0.8300000000000001,0.7244650531028287,0.8359590589986986,0.6848134318630935,0.7278380794853996
284,2,0.84,0.7265141933059216,0.8360125703258006,0.6848134318630935,0.7274803007503912
285,2,0.85,0.7266522385847731,0.8358934443209112,0.6852267357710364,0.7273109198435357
286,2,0.86,0.7275598523725291,0.8358490552315812,0.6852267357710364,0.7275492188204264
287,2,0.87,0.7251763684621471,0.8361244862788944,0.686163555142438,0.7268263764144421
288,2,0.88,0.7246828905109455,0.8361502212476406,0.6864094083517027,0.7264347757641929
289,2,0.89,0.7219915355114275,0.8363256068985281,0.6866663852596107,0.7258521436514703
290,2,0.9,0.7200804405871859,0.8361965103664191,0.6869242312597688,0.7259881454039987
291,2,0.91,0.7212443163714845,0.8365096056295365,0.6869242312597688,0.724799071979559
292,2,0.92,0.7191281898495185,0.8366544398999033,0.6880376653658737,0.7246801099992771
293,2,0.93,0.709225182026195,0.8364546693781802,0.6871401005939796,0.7235921835521648
294,2,0.9400000000000001,0.7077431684692799,0.8362344584478122,0.6866235296840669,0.7234243903320206
295,2,0.9500000000000001,0.7059166098709714,0.8360528524486198,0.6870489132586524,0.7222149567669575
296,2,0.96,0.7022216378660724,0.8359455114796388,0.687644757171869,0.7208175309569931
297,2,0.97,0.7009386924358885,0.8353240043311124,0.6870243129006652,0.7171923780465261
298,2,0.98,0.695875815728674,0.8344746072285726,0.6863509457321242,0.7135077337930832
299,2,0.99,0.695294973117351,0.8319787992104586,0.6837666935331617,0.7027358205423446
300,3,0.0,0.7332198891840764,0.831981800387636,0.6695389026314711,0.7329538746568183
301,3,0.01,0.7336890429241563,0.8318673262353496,0.6696319451483066,0.7302462861263519
302,3,0.02,0.7361987281717743,0.8319029877211321,0.6707449074999828,0.7309580340738437
303,3,0.03,0.7363186525283101,0.8319402523281301,0.671117355130638,0.730984309033838
304,3,0.04,0.7340350419614073,0.8318481885356439,0.671117355130638,0.7286497542022943
305,3,0.05,0.7349090722073744,0.831790877700987,0.671117355130638,0.7282519393193854
306,3,0.06,0.7350421125676078,0.8317740378601397,0.6705950472371062,0.7289889863177876
307,3,0.07,0.7363550082226824,0.8317510015570373,0.6709679194799647,0.7286358960022101
308,3,0.08,0.736492874407608,0.8317719899035428,0.6714063758055151,0.7286909382527733
309,3,0.09,0.7370978194150407,0.8318132615305869,0.6720027439752152,0.7288830383330149
310,3,0.1,0.7370978194150407,0.8318305808959446,0.6720027439752152,0.7288830383330149
311,3,0.11,0.7373813827381297,0.8318697224527816,0.6720027439752152,0.7287425780792419
312,3,0.12,0.7391732111699296,0.831906547320434,0.6720027439752152,0.7294307346399198
313,3,0.13,0.740243626335743,0.8319469037910479,0.6720027439752152,0.7296890738509745
314,3,0.14,0.7411572321083131,0.8319275532084007,0.6712947278050918,0.7286047699410282
